step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_knee_swing_flexion,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
10,-1.035842776298523,-0.05648411437869072,-0.08465643972158432,0.12624990940093994,-0.06530962884426117,-3.911601652362151e-06,-0.007893014699220657,-0.036571867763996124,-0.011274727061390877,-1.3254677057266235,-0.015439428389072418,0.2310423105955124,-0.0012977675069123507,0.0879349410533905,-0.026073617860674858,-0.6509639024734497,-0.005939134396612644,-0.0024451545905321836,0.05996393412351608,-0.009746689349412918,-0.00013362476602196693,-0.002991893794387579,-0.004803664982318878,-2.3066601753234863,0.09127222001552582,0.7809461355209351,16.146324157714844,0.009999999776482582,-0.0066625517792999744,7.76540994644165,0.7617006301879883,0.1043093204498291,113513.0,0.5044541358947754,251.52999877929688,157.94000244140625,-84.96109771728516,-54.127559661865234
11,-1.137385368347168,-0.062014829367399216,-0.0930902510881424,0.13824990391731262,-0.07086294889450073,-4.1488829083391465e-06,-0.008636653423309326,-0.04003595933318138,-0.012398719787597656,-1.4779571294784546,-0.016698479652404785,0.2532966434955597,-0.0013944394886493683,0.09559659659862518,-0.0287453755736351,-0.7212421894073486,-0.006576895248144865,-0.002680368721485138,0.06443793326616287,-0.010991614311933517,-0.00014884755364619195,-0.003180044237524271,-0.005280975252389908,-2.52877140045166,0.09830938279628754,0.8513357639312744,16.165090560913086,0.009999999776482582,-0.006155503448098898,7.288865089416504,0.7502977848052979,0.1040194034576416,115067.0,0.5046241879463196,277.42999267578125,180.33999633789062,-94.98971557617188,-63.90242004394531
12,-1.235217571258545,-0.06708105653524399,-0.10074400901794434,0.1502498835325241,-0.07538624107837677,-4.464666744752321e-06,-0.00934683345258236,-0.0432664155960083,-0.013462832197546959,-1.575907588005066,-0.018202990293502808,0.2746402621269226,-0.0014954805374145508,0.10335187613964081,-0.03139111399650574,-0.9254972338676453,-0.006969076581299305,-0.002905414439737797,0.06811254471540451,-0.012244561687111855,-0.00016175890050362796,-0.0032558459788560867,-0.005726235918700695,-2.7345657348632812,0.10783153027296066,0.9227167963981628,16.18662452697754,0.009999999776482582,-0.006128969136625528,6.999656677246094,0.7579469680786133,0.10460305213928223,113969.0,0.5054020881652832,298.8599853515625,201.9600067138672,-103.15998840332031,-69.39314270019531
13,-1.2802814245224,-0.0696965754032135,-0.10463190078735352,0.1555623710155487,-0.08051963150501251,-4.72939973406028e-06,-0.009626111015677452,-0.04507957026362419,-0.013980421237647533,-1.5914723873138428,-0.018818555399775505,0.2848110795021057,-0.0016003751661628485,0.10722905397415161,-0.03243909776210785,-0.825667142868042,-0.0073486873880028725,-0.003012500237673521,0.07293751835823059,-0.012255173176527023,-0.0001675359671935439,-0.003578710835427046,-0.005939756985753775,-2.840595006942749,0.11334683746099472,0.9437482357025146,16.224864959716797,0.009999999776482582,-0.005412691738456488,6.786317825317383,0.746171236038208,0.09809160232543945,116437.0,0.5057979822158813,323.2099914550781,229.50999450683594,-109.50601196289062,-79.79176330566406
14,-1.374785304069519,-0.07498285174369812,-0.11250652372837067,0.16677069664001465,-0.08668767660856247,-4.879403604718391e-06,-0.010469920933246613,-0.04861132428050041,-0.015049230307340622,-1.705186367034912,-0.020086579024791718,0.3052446246147156,-0.0016709797782823443,0.11636126041412354,-0.03438568115234375,-0.9757431745529175,-0.007932214066386223,-0.00324165727943182,0.08279045671224594,-0.012986387126147747,-0.000175905239302665,-0.003845261875540018,-0.006386259105056524,-3.0619125366210938,0.12184800952672958,1.010842204093933,16.23200798034668,0.009999999776482582,-0.006303852424025536,6.616602420806885,0.7497010231018066,0.10500407218933105,115015.0,0.506101667881012,348.29998779296875,251.52999877929688,-120.63829803466797,-84.96109771728516
15,-1.5372575521469116,-0.08375173807144165,-0.12571442127227783,0.18624985218048096,-0.09636777639389038,-5.568355391005753e-06,-0.011475480161607265,-0.054106950759887695,-0.01676926389336586,-1.8810758590698242,-0.0222911536693573,0.3414226472377777,-0.001887991325929761,0.12900999188423157,-0.03866378590464592,-1.1277269124984741,-0.008787169121205807,-0.003618859453126788,0.08709679543972015,-0.016233600676059723,-0.0001979678636416793,-0.00427653081715107,-0.007147153373807669,-3.415574550628662,0.13578757643699646,1.1534247398376465,16.254133224487305,0.009999999776482582,-0.0048100920394063,6.125380992889404,0.7499277591705322,0.10484600067138672,115005.0,0.5065665245056152,372.8599853515625,298.8599853515625,-129.86337280273438,-103.15998840332031
16,-1.6349074840545654,-0.0894443616271019,-0.13448470830917358,0.19824986159801483,-0.10057708621025085,-5.782538210041821e-06,-0.012280568480491638,-0.057632073760032654,-0.017812475562095642,-1.996827483177185,-0.024292726069688797,0.36298251152038574,-0.0020306238438934088,0.13743233680725098,-0.041124217212200165,-1.1520631313323975,-0.009372631087899208,-0.0038479892536997795,0.09329704940319061,-0.014943202957510948,-0.00020987013704143465,-0.004487255122512579,-0.0075980424880981445,-3.62886381149292,0.14503814280033112,1.2128156423568726,16.26384735107422,0.009999999776482582,-0.00551808625459671,5.791536808013916,0.7448887825012207,0.10498952865600586,115668.0,0.5070481896400452,396.3900146484375,323.2099914550781,-137.72579956054688,-109.50601196289062
17,-1.6584718227386475,-0.09091340005397797,-0.1365034282207489,0.2015625685453415,-0.1017003059387207,-6.250671503948979e-06,-0.012311957776546478,-0.05881267040967941,-0.018168803304433823,-2.1339025497436523,-0.024082040414214134,0.3692205846309662,-0.0020954040810465813,0.14039069414138794,-0.0416274294257164,-1.3304928541183472,-0.009540120139718056,-0.003925653174519539,0.10016012191772461,-0.014889012090861797,-0.0002137151750503108,-0.004588725045323372,-0.007736442610621452,-3.707087993621826,0.14450666308403015,1.2517621517181396,16.300844192504883,0.009999999776482582,-0.0049972194246947765,5.640124320983887,0.7409622669219971,0.10472345352172852,116241.0,0.5074619054794312,421.4800109863281,348.29998779296875,-148.6812744140625,-120.63829803466797
18,-1.833985686302185,-0.10066099464893341,-0.1512763798236847,0.22225037217140198,-0.11319543421268463,-6.59778152112267e-06,-0.013697132468223572,-0.06502745300531387,-0.0201107244938612,-2.309049129486084,-0.026655524969100952,0.4069446325302124,-0.002293381839990616,0.15369977056980133,-0.04620542749762535,-1.4596428871154785,-0.010581456124782562,-0.004335127770900726,0.10804998129606247,-0.018581081181764603,-0.00023670168593525887,-0.005028890911489725,-0.008554093539714813,-4.096923828125,0.1596134752035141,1.3800668716430664,16.293636322021484,0.009999999776482582,-0.005524240899831057,5.202139854431152,0.7572629451751709,0.10648560523986816,113810.0,0.5079890489578247,443.92999267578125,372.8599853515625,-158.48291015625,-129.86337280273438
19,-1.8508431911468506,-0.10173498839139938,-0.15303850173950195,0.22445893287658691,-0.11530373990535736,-7.171487141022226e-06,-0.013826273381710052,-0.06567148864269257,-0.020266136154532433,-2.2628235816955566,-0.026677411049604416,0.4127689003944397,-0.002334307413548231,0.1557946503162384,-0.04650683328509331,-1.2353816032409668,-0.010706569068133831,-0.004370247479528189,0.1106371209025383,-0.0173502154648304,-0.0002446363214403391,-0.005316782742738724,-0.008657211437821388,-4.128086566925049,0.1642497479915619,1.3719336986541748,16.324840545654297,0.009999999776482582,-0.005727934185415506,5.360440254211426,0.7503659725189209,0.10444402694702148,115000.0,0.5085538625717163,467.1300048828125,396.3900146484375,-159.19393920898438,-137.72579956054688
20,-2.035031318664551,-0.11152037978172302,-0.16773584485054016,0.24625089764595032,-0.12602217495441437,-7.226356956380187e-06,-0.015205049887299538,-0.0719694122672081,-0.022313451394438744,-2.378967046737671,-0.029548002406954765,0.45103973150253296,-0.002488338388502598,0.17123064398765564,-0.05093568563461304,-1.3433895111083984,-0.011706269346177578,-0.004795814864337444,0.12166525423526764,-0.016903482377529144,-0.000263754278421402,-0.005625145044177771,-0.009490087628364563,-4.529291152954102,0.18518862128257751,1.4727885723114014,16.31178092956543,0.009999999776482582,-0.00489624822512269,5.010921955108643,0.7499189376831055,0.10497283935546875,114989.0,0.508688747882843,489.5299987792969,443.92999267578125,-167.2647247314453,-158.48291015625
21,-2.1333999633789062,-0.1172797679901123,-0.17650100588798523,0.2582511901855469,-0.13298021256923676,-7.74795171309961e-06,-0.01601661741733551,-0.07566869258880615,-0.023369651287794113,-2.591510772705078,-0.03130349516868591,0.4738602042198181,-0.0026192429941147566,0.18010298907756805,-0.05327113717794418,-1.5876703262329102,-0.012375133112072945,-0.005028627812862396,0.12420825660228729,-0.01703989878296852,-0.00027393404161557555,-0.005972362123429775,-0.009964956901967525,-4.749150276184082,0.18875490128993988,1.5791130065917969,16.343080520629883,0.009999999776482582,-0.006293260492384434,4.804258823394775,0.7448625564575195,0.10419297218322754,115780.0,0.5091949105262756,516.27001953125,467.1300048828125,-176.89443969726562,-159.19393920898438
22,-2.239743709564209,-0.12300631403923035,-0.18498364090919495,0.27025145292282104,-0.1404080092906952,-8.43652287585428e-06,-0.016738904640078545,-0.07960830628871918,-0.024654081091284752,-2.705075740814209,-0.03236893564462662,0.49658092856407166,-0.0028042856138199568,0.18788820505142212,-0.05590856075286865,-1.804542899131775,-0.01306797843426466,-0.005282464902848005,0.135138139128685,-0.0217503160238266,-0.0002937584649771452,-0.006338560488075018,-0.010506834834814072,-4.988730430603027,0.1990831196308136,1.6379151344299316,16.366966247558594,0.009999999776482582,-0.005997532047331333,4.561972618103027,0.743243932723999,0.10500669479370117,115890.0,0.509538471698761,540.6199951171875,489.5299987792969,-189.5488739013672,-167.2647247314453
23,-2.3337488174438477,-0.12872496247291565,-0.19379214942455292,0.2822517454624176,-0.144154354929924,-8.748941581870895e-06,-0.017245382070541382,-0.08309239149093628,-0.02562769316136837,-2.766974449157715,-0.03355994075536728,0.5192657709121704,-0.0029541063122451305,0.19606706500053406,-0.058436643332242966,-1.7111713886260986,-0.01353574451059103,-0.005504900123924017,0.14061635732650757,-0.022602245211601257,-0.0003055151319131255,-0.006471781060099602,-0.01092623732984066,-5.2007365226745605,0.21014642715454102,1.733236312866211,16.398466110229492,0.009999999776482582,-0.005712095182389021,4.70244026184082,0.74674391746521,0.10584616661071777,115300.0,0.5103152990341187,564.489990234375,516.27001953125,-192.920166015625,-176.89443969726562
24,-2.4318552017211914,-0.1341204047203064,-0.20180051028728485,0.2942520081996918,-0.1503831148147583,-9.066752681974322e-06,-0.01798471435904503,-0.08662980049848557,-0.026779992505908012,-2.859220027923584,-0.034806013107299805,0.541283130645752,-0.003099206369370222,0.20447330176830292,-0.06090156361460686,-1.7186682224273682,-0.014190314337611198,-0.005739379674196243,0.14603909850120544,-0.024460991844534874,-0.00031738803954795003,-0.0067666443064808846,-0.011451438069343567,-5.423286437988281,0.21862809360027313,1.8109409809112549,16.42717933654785,0.009999999776482582,-0.004245904739946127,4.181445121765137,0.7506012916564941,0.10743975639343262,114567.0,0.5106270909309387,586.2000122070312,540.6199951171875,-198.99853515625,-189.5488739013672
25,-2.5359244346618652,-0.14009806513786316,-0.21089403331279755,0.30625230073928833,-0.15770593285560608,-9.368199243908748e-06,-0.018921568989753723,-0.09044133126735687,-0.027852680534124374,-2.9870715141296387,-0.03661823272705078,0.5628314018249512,-0.003211500821635127,0.2128458470106125,-0.06337583810091019,-1.9171888828277588,-0.014797069132328033,-0.00597660057246685,0.1542573869228363,-0.022659247741103172,-0.00033068214543163776,-0.007162895984947681,-0.011907897889614105,-5.648162841796875,0.22746174037456512,1.8705708980560303,16.436756134033203,0.009999999776482582,-0.006356086116284132,4.126760005950928,0.7481920719146729,0.10493803024291992,115227.0,0.5114984512329102,611.02001953125,564.489990234375,-207.8980712890625,-192.920166015625
26,-2.5211470127105713,-0.1393696814775467,-0.20963355898857117,0.30512744188308716,-0.15611882507801056,-9.208177289110608e-06,-0.018881408497691154,-0.08978693187236786,-0.027641326189041138,-2.9411392211914062,-0.036827340722084045,0.5604760646820068,-0.0032169558107852936,0.2123774290084839,-0.06305594742298126,-1.771409273147583,-0.01466597244143486,-0.005957447923719883,0.15551817417144775,-0.022409558296203613,-0.00032624261802993715,-0.007073929067701101,-0.01184680126607418,-5.628594875335693,0.2279839962720871,1.8529751300811768,16.439807891845703,0.009999999776482582,-0.007051386404782534,3.9211995601654053,0.7490460872650146,0.10435056686401367,115191.0,0.511078953742981,636.6799926757812,611.02001953125,-212.656982421875,-207.8980712890625
27,-2.738001823425293,-0.1514783501625061,-0.22809438407421112,0.33025282621383667,-0.1663462519645691,-1.0345536793465726e-05,-0.020357415080070496,-0.09751801192760468,-0.030008744448423386,-3.167626142501831,-0.03967832028865814,0.608755350112915,-0.003441785927861929,0.23009519279003143,-0.06818431615829468,-2.0446884632110596,-0.015954352915287018,-0.0064489892683923244,0.17250117659568787,-0.023272201418876648,-0.00035902787931263447,-0.007541035767644644,-0.012865799479186535,-6.09832763671875,0.24824738502502441,2.025907039642334,16.45488929748535,0.009999999776482582,-0.006587164010852575,3.6357502937316895,0.7515907287597656,0.10690093040466309,114507.0,0.5120770931243896,659.3400268554688,636.6799926757812,-225.51873779296875,-212.656982421875
28,-2.716876983642578,-0.1506260186433792,-0.2266797423362732,0.3278779685497284,-0.1700761914253235,-1.0637739251251332e-05,-0.020329562947154045,-0.09731464087963104,-0.029963141307234764,-3.170287609100342,-0.03879047930240631,0.6033215522766113,-0.0035017048940062523,0.22770468890666962,-0.06789834797382355,-1.9098985195159912,-0.015983933582901955,-0.0064208172261714935,0.16816185414791107,-0.023918863385915756,-0.0003558942989911884,-0.007846534252166748,-0.012824955396354198,-6.074779510498047,0.24667534232139587,2.024998426437378,16.467519760131836,0.009999999776482582,-0.006133669055998325,3.7352073192596436,0.7673981189727783,0.10045409202575684,113272.0,0.5118538737297058,683.02001953125,659.3400268554688,-233.24595642089844,-225.51873779296875
29,-2.9383857250213623,-0.1633213758468628,-0.2460322380065918,0.3542533814907074,-0.17880412936210632,-1.072673148883041e-05,-0.02195870690047741,-0.10499835014343262,-0.0322115384042263,-3.4183290004730225,-0.042390208691358566,0.649504542350769,-0.0037213019095361233,0.2463032454252243,-0.07328204810619354,-2.273456573486328,-0.017214154824614525,-0.006937164813280106,0.19275149703025818,-0.027214471250772476,-0.0003765118308365345,-0.008044312708079815,-0.013826514594256878,-6.568570613861084,0.2637588083744049,2.161574602127075,16.470815658569336,0.009999999776482582,-0.006817399989813566,3.4564239978790283,1.0819427967071533,0.20198440551757812,76565.0,0.5120115280151367,709.6199951171875,683.02001953125,-245.26174926757812,-233.24595642089844
30,-3.0385208129882812,-0.16845905780792236,-0.2537155747413635,0.36625367403030396,-0.1856755018234253,-1.1330319466651417e-05,-0.022612642496824265,-0.10841526836156845,-0.033391378819942474,-3.474228620529175,-0.043728530406951904,0.6734268069267273,-0.0038915895856916904,0.2549552321434021,-0.07567869871854782,-2.3092007637023926,-0.017805591225624084,-0.007169344928115606,0.18924616277217865,-0.02814347669482231,-0.00039593689143657684,-0.008421010337769985,-0.01430528610944748,-6.785002708435059,0.2753230631351471,2.224656105041504,16.480224609375,0.009999999776482582,-0.00649919593706727,3.3265132904052734,1.1792116165161133,0.2509422302246094,68736.0,0.5123348236083984,732.4199829101562,709.6199951171875,-252.90701293945312,-245.26174926757812
31,-3.0127158164978027,-0.16717247664928436,-0.25180506706237793,0.3624829649925232,-0.18553303182125092,-1.1856925084430259e-05,-0.022087153047323227,-0.10767208784818649,-0.03325178101658821,-3.469162702560425,-0.042319439351558685,0.6680528521537781,-0.003954625688493252,0.2507428228855133,-0.07534049451351166,-2.1402649879455566,-0.01777607575058937,-0.007102520205080509,0.19088421761989594,-0.02696152590215206,-0.00039218453457579017,-0.008574473671615124,-0.014232604764401913,-6.7195563316345215,0.27211591601371765,2.2158942222595215,16.460739135742188,0.009999999776482582,-0.006268628407269716,3.1386568546295166,0.9216616153717041,0.09981989860534668,96236.0,0.5124478340148926,753.2000122070312,,-258.2240905761719,
32,-3.24082612991333,-0.18030786514282227,-0.2715839147567749,0.3902541995048523,-0.19701695442199707,-1.2385715308482759e-05,-0.023743730038404465,-0.11604931950569153,-0.035763729363679886,-3.672123908996582,-0.0463327094912529,0.7183399200439453,-0.004176678601652384,0.2713444232940674,-0.08072613179683685,-2.3846957683563232,-0.019197015091776848,-0.007659584283828735,0.20595203340053558,-0.02998828887939453,-0.0004241607093717903,-0.00902595929801464,-0.015321138314902782,-7.250420570373535,0.29426002502441406,2.402364492416382,16.49850845336914,0.006666666828095913,-0.006948248948901892,2.927852153778076,0.7712833881378174,0.09977841377258301,112855.0,0.5130401253700256,778.9299926757812,732.4199829101562,-265.2890319824219,-252.90701293945312
33,-3.33988618850708,-0.18560072779655457,-0.27954038977622986,0.40225446224212646,-0.20561978220939636,-1.3053427210252266e-05,-0.024272117763757706,-0.1195182129740715,-0.036800529807806015,-3.9172515869140625,-0.046815820038318634,0.7422436475753784,-0.004331859759986401,0.28098687529563904,-0.08284763246774673,-2.861863851547241,-0.019626446068286896,-0.007883337326347828,0.2141939401626587,-0.030179468914866447,-0.00043447548523545265,-0.009542683139443398,-0.01581214927136898,-7.456296443939209,0.2990538477897644,2.4486987590789795,16.510889053344727,0.006666666828095913,-0.006461508572101593,2.691821575164795,0.7710895538330078,0.099700927734375,112890.0,0.5132994651794434,804.0599975585938,753.2000122070312,-281.0560302734375,-258.2240905761719
34,-3.294741153717041,-0.1839255392551422,-0.277235209941864,0.3972128629684448,-0.2002202868461609,-1.2564545613713562e-05,-0.02426903508603573,-0.11796047538518906,-0.03622789308428764,-3.6776180267333984,-0.04665529355406761,0.7314928770065308,-0.004301774315536022,0.2773996591567993,-0.08182744681835175,-2.400984525680542,-0.01935093104839325,-0.0077860597521066666,0.21062764525413513,-0.03172260895371437,-0.00042673651478253305,-0.009240908548235893,-0.015589699149131775,-7.370168209075928,0.3020783066749573,2.427448272705078,16.527645111083984,0.006666666828095913,-0.008454487659037113,2.537015438079834,0.7688841819763184,0.09966087341308594,113182.0,0.5135021805763245,829.4199829101562,778.9299926757812,-281.805908203125,-265.2890319824219
35,-3.5421969890594482,-0.19713661074638367,-0.2969490885734558,0.4262549877166748,-0.21482327580451965,-1.3557545571529772e-05,-0.026267725974321365,-0.12692269682884216,-0.039067983627319336,-3.93143892288208,-0.05016782134771347,0.7859777212142944,-0.0045460606925189495,0.29911452531814575,-0.08741214126348495,-2.542304277420044,-0.0207877978682518,-0.008359052240848541,0.2325284779071808,-0.03083615005016327,-0.0004667133907787502,-0.009833544492721558,-0.016761500388383865,-7.9146647453308105,0.3267948031425476,2.6130712032318115,16.537797927856445,0.006666666828095913,-0.008234744891524315,2.458770513534546,0.7682104110717773,0.09798502922058105,113489.0,0.5137539505958557,853.8699951171875,829.4199829101562,-288.6805114746094,-281.805908203125
