step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_vel,Episode/rew_feet_clearance,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
10,-2.6278884410858154,-0.13909411430358887,0.12624990940093994,-0.0675487071275711,-2.5665844077593647e-05,-0.0017043424304574728,-0.011636067181825638,0.016142286360263824,0.08792060613632202,-0.026077598333358765,-0.0030782546382397413,-0.0024135790299624205,-0.00013217602099757642,-0.003000161610543728,-0.024371139705181122,0.09037135541439056,0.26244962215423584,15.979438781738281,0.009999999776482582,-0.006528422702103853,1.227225661277771,0.6105480194091797,0.10344719886779785,137681.0,0.5003542900085449,251.52999877929688,251.52999877929688,-46.27961349487305,-46.27961349487305
11,-2.874876022338867,-0.15259595215320587,0.13824990391731262,-0.07440610229969025,-2.876924190786667e-05,-0.0018515805713832378,-0.012717230245471,0.017691973596811295,0.09604184329509735,-0.028621695935726166,-0.0032959822565317154,-0.002644885331392288,-0.0001477242331020534,-0.0033287403639405966,-0.0266579519957304,0.10052238404750824,0.2864529490470886,15.960933685302734,0.009999999776482582,-0.006854134611785412,1.2380906343460083,0.6142477989196777,0.10330700874328613,136998.0,0.49993157386779785,277.42999267578125,277.42999267578125,-51.24611282348633,-51.24611282348633
12,-3.130176305770874,-0.16506169736385345,0.1502498835325241,-0.08192506432533264,-3.125509829260409e-05,-0.00200788676738739,-0.013872571289539337,0.019230719655752182,0.10433610528707504,-0.031117713078856468,-0.0037085935473442078,-0.002871518488973379,-0.00015983748016878963,-0.0036882355343550444,-0.028914105147123337,0.10751401633024216,0.3130760192871094,15.958416938781738,0.009999999776482582,-0.006612228695303202,1.1551157236099243,0.6126313209533691,0.09550309181213379,138821.0,0.4994582235813141,298.8599853515625,323.2099914550781,-55.124691009521484,-60.00368881225586
13,-3.243928909301758,-0.17157845199108124,0.1555623710155487,-0.08456109464168549,-3.3042801078408957e-05,-0.0020910080056637526,-0.014356855303049088,0.01993321068584919,0.10696367919445038,-0.032512813806533813,-0.003741239197552204,-0.0029733474366366863,-0.00016764330212026834,-0.0037414701655507088,-0.02995351515710354,0.11107650399208069,0.3075174391269684,15.94184398651123,0.009999999776482582,-0.00664156349375844,1.0793147087097168,0.6113278865814209,0.1045999526977539,137309.0,0.4993078112602234,323.2099914550781,348.29998779296875,-60.00368881225586,-64.54625701904297
14,-3.4839301109313965,-0.18432947993278503,0.16677069664001465,-0.09029437601566315,-3.4888256777776405e-05,-0.0022325520403683186,-0.015417980030179024,0.021406685933470726,0.11515530943870544,-0.03472066670656204,-0.004065892659127712,-0.003195724217221141,-0.00018141733016818762,-0.0040930393151938915,-0.032179735600948334,0.11956977844238281,0.33919399976730347,15.9219388961792,0.009999999776482582,-0.006631380412727594,0.9879662394523621,0.6154217720031738,0.1036376953125,136711.0,0.4988175630569458,348.29998779296875,372.8599853515625,-64.54625701904297,-68.79341888427734
15,-3.8868846893310547,-0.20540818572044373,0.18624985218048096,-0.09667261689901352,-3.898107388522476e-05,-0.0024971344973891973,-0.017183491960167885,0.02386886440217495,0.1290184110403061,-0.03866144269704819,-0.004429659806191921,-0.003563476726412773,-0.0002010714670177549,-0.004316798876971006,-0.03587330877780914,0.13269002735614777,0.3861986994743347,15.9097900390625,0.009999999776482582,-0.00661624176427722,0.9466098546981812,0.6200025081634521,0.10394835472106934,135788.0,0.49861979484558105,372.8599853515625,421.4800109863281,-68.79341888427734,-77.87826538085938
16,-4.142622947692871,-0.21956020593643188,0.19824986159801483,-0.10456373542547226,-4.0957842429634184e-05,-0.00266946479678154,-0.018336130306124687,0.025440579280257225,0.13783538341522217,-0.04101225361227989,-0.004751427099108696,-0.0038004382513463497,-0.00021204850054346025,-0.004576920997351408,-0.03828459233045578,0.14007297158241272,0.40160250663757324,15.882201194763184,0.009999999776482582,-0.006632211152464151,0.8781961798667908,0.6170685291290283,0.09697294235229492,137672.0,0.4982333481311798,396.3900146484375,443.92999267578125,-73.58404541015625,-82.26502990722656
17,-4.192025184631348,-0.22227589786052704,0.2015625685453415,-0.10755065083503723,-4.370253736851737e-05,-0.0027069984935224056,-0.018600264564156532,0.025963515043258667,0.1405414342880249,-0.04158555343747139,-0.004859647247940302,-0.0038652492221444845,-0.00021540882880799472,-0.004893649369478226,-0.03896413743495941,0.14312651753425598,0.39951321482658386,15.85673713684082,0.009999999776482582,-0.0063409386202692986,0.8520432710647583,0.6119461059570312,0.09757018089294434,138550.0,0.4977952241897583,421.4800109863281,489.5299987792969,-77.87826538085938,-90.3615493774414
18,-4.634786605834961,-0.24357539415359497,0.22225037217140198,-0.11675208806991577,-4.712084773927927e-05,-0.0029622167348861694,-0.02054714970290661,0.028604771941900253,0.15368475019931793,-0.04620959609746933,-0.005329699721187353,-0.004256976768374443,-0.00023836561013013124,-0.00534704839810729,-0.04297133535146713,0.15865430235862732,0.4372429847717285,15.836849212646484,0.009999999776482582,-0.00623799953609705,0.830116868019104,0.615577220916748,0.09741973876953125,137874.0,0.49733054637908936,443.92999267578125,516.27001953125,-82.26502990722656,-95.25865936279297
19,-4.680156230926514,-0.24796733260154724,0.22445893287658691,-0.11780613660812378,-4.845352304982953e-05,-0.002978077856823802,-0.020777154713869095,0.02889055758714676,0.1560857594013214,-0.046425968408584595,-0.0053817457519471645,-0.004301771055907011,-0.00023894361220300198,-0.005395498126745224,-0.04351913183927536,0.16225236654281616,0.4543291926383972,15.785801887512207,0.009999999776482582,-0.007047468330711126,0.6936977505683899,0.60909104347229,0.10399198532104492,137857.0,0.496307373046875,467.1300048828125,540.6199951171875,-86.3961181640625,-100.03570556640625
20,-5.136044502258301,-0.2721770405769348,0.24625089764595032,-0.1272488534450531,-5.194473487790674e-05,-0.0033009618055075407,-0.022791530936956406,0.03166760876774788,0.1712089478969574,-0.050941720604896545,-0.00592396967113018,-0.004719916731119156,-0.00026439092471264303,-0.005716078914701939,-0.04773909971117973,0.1774844378232956,0.5134996771812439,15.733789443969727,0.009999999776482582,-0.00697726383805275,0.6771933436393738,0.6185758113861084,0.10421466827392578,136006.0,0.4950675964355469,489.5299987792969,586.2000122070312,-90.3615493774414,-107.9814453125
21,-5.379218578338623,-0.28389304876327515,0.2582511901855469,-0.13374951481819153,-5.542185317608528e-05,-0.003454060759395361,-0.02379540354013443,0.033204711973667145,0.1800653338432312,-0.053281597793102264,-0.00614369660615921,-0.004937551915645599,-0.00027442537248134613,-0.006017026957124472,-0.049876511096954346,0.18686002492904663,0.5316619873046875,15.685873985290527,0.009999999776482582,-0.006411013659089804,0.6021466851234436,0.613269567489624,0.10382747650146484,137086.0,0.4938896894454956,516.27001953125,611.02001953125,-95.25865936279297,-112.56236267089844
22,-5.6266303062438965,-0.2976568639278412,0.27025145292282104,-0.14042596518993378,-5.900609176023863e-05,-0.003623192897066474,-0.02489197812974453,0.034823350608348846,0.18809494376182556,-0.055851131677627563,-0.006419766694307327,-0.005173086188733578,-0.00028712331550195813,-0.006414133124053478,-0.05229365825653076,0.19625119864940643,0.5432941913604736,15.620606422424316,0.009999999776482582,-0.006731195840984583,0.5792500972747803,0.6156554222106934,0.09748101234436035,137847.0,0.49251270294189453,540.6199951171875,659.3400268554688,-100.03570556640625,-121.35565185546875
23,-5.886229515075684,-0.30996769666671753,0.2822517454624176,-0.14641880989074707,-6.25380635028705e-05,-0.003771374002099037,-0.02607480250298977,0.03640962392091751,0.1967126578092575,-0.05825730785727501,-0.006783550139516592,-0.005395764485001564,-0.0003095466527156532,-0.00662984699010849,-0.05463434010744095,0.20405010879039764,0.5883593559265137,15.576408386230469,0.009999999776482582,-0.006264031864702702,0.5258640050888062,0.6182053089141846,0.0975344181060791,137346.0,0.4913666546344757,564.489990234375,683.02001953125,-103.90210723876953,-125.35485076904297
24,-6.124558925628662,-0.32295966148376465,0.2942520081996918,-0.1506277322769165,-6.297959771472961e-05,-0.00392371928319335,-0.027070626616477966,0.037786826491355896,0.2050088495016098,-0.06075279414653778,-0.007010730914771557,-0.005629147402942181,-0.0003135763108730316,-0.006815067958086729,-0.05683727562427521,0.21222703158855438,0.6085084676742554,15.52626895904541,0.009999999776482582,-0.006689686793833971,0.5034655928611755,0.617572546005249,0.10405707359313965,136225.0,0.4905460476875305,586.2000122070312,709.6199951171875,-107.9814453125,-129.96234130859375
25,-6.375955104827881,-0.3360227048397064,0.30625230073928833,-0.15821340680122375,-6.697206845274195e-05,-0.004077250137925148,-0.02826954983174801,0.03947217017412186,0.21384355425834656,-0.06309869140386581,-0.007327577099204063,-0.005848528351634741,-0.0003289119340479374,-0.007171874865889549,-0.05931548401713371,0.22148464620113373,0.6153318881988525,15.481802940368652,0.009999999776482582,-0.006133134942501783,0.4683627784252167,0.6136629581451416,0.1033484935760498,137102.0,0.4893546998500824,611.02001953125,753.2000122070312,-112.56236267089844,-138.0738067626953
26,-6.3426737785339355,-0.33427342772483826,0.30512744188308716,-0.15843528509140015,-6.60484583931975e-05,-0.004114407114684582,-0.02794039249420166,0.03938932716846466,0.21273808181285858,-0.06295576691627502,-0.007199480663985014,-0.005825389176607132,-0.0003230214351788163,-0.0071700988337397575,-0.058815859258174896,0.2224079817533493,0.6281483173370361,15.43278980255127,0.009999999776482582,-0.006481628865003586,0.46035081148147583,0.6137397289276123,0.10419034957885742,136926.0,0.4881560802459717,636.6799926757812,778.9299926757812,-116.92500305175781,-142.44265747070312
27,-6.875209808349609,-0.3618457019329071,0.33025282621383667,-0.16792210936546326,-7.282395381480455e-05,-0.0044477260671556,-0.030368875712156296,0.042499296367168427,0.23104000091552734,-0.06792186945676804,-0.007826559245586395,-0.006301254965364933,-0.00035435723839327693,-0.007423564326018095,-0.06380214542150497,0.24079275131225586,0.6699199080467224,15.365097045898438,0.009999999776482582,-0.006860548164695501,0.3990369141101837,0.6191151142120361,0.10396003723144531,135952.0,0.48689237236976624,659.3400268554688,804.0599975585938,-121.35565185546875,-147.0570526123047
28,-6.810512065887451,-0.3570387363433838,0.3278779685497284,-0.16910868883132935,-7.1399612352252e-05,-0.004403018392622471,-0.03011687658727169,0.04234085604548454,0.22860679030418396,-0.0676477700471878,-0.007859569042921066,-0.00624760240316391,-0.00034785232855938375,-0.007700824178755283,-0.06348695605993271,0.23475122451782227,0.675305962562561,15.297941207885742,0.009999999776482582,-0.005124115385115147,0.34526318311691284,0.6132268905639648,0.10447120666503906,136971.0,0.48572883009910583,683.02001953125,853.8699951171875,-125.35485076904297,-155.21578979492188
29,-7.358918190002441,-0.3869855999946594,0.3542533814907074,-0.17986181378364563,-7.542364619439468e-05,-0.004781524650752544,-0.032470304518938065,0.045653052628040314,0.24825537204742432,-0.07273978739976883,-0.00836155191063881,-0.00676057068631053,-0.0003686112759169191,-0.008051354438066483,-0.06844965368509293,0.25745877623558044,0.7366393804550171,15.216059684753418,0.009999999776482582,-0.00688254414126277,0.2737498879432678,0.6111855506896973,0.10438680648803711,137378.0,0.483907014131546,709.6199951171875,874.8599853515625,-129.96234130859375,-159.11294555664062
30,-7.600368499755859,-0.3996933400630951,0.36625367403030396,-0.18618237972259521,-7.987812568899244e-05,-0.004931050352752209,-0.03346069157123566,0.04732179641723633,0.2565400302410126,-0.07523850351572037,-0.008653262630105019,-0.006977960467338562,-0.0003827974433079362,-0.008437549695372581,-0.07064180076122284,0.26431402564048767,0.7556377649307251,15.133235931396484,0.009999999776482582,-0.00644244160503149,0.30028560757637024,0.615401029586792,0.10396599769592285,136653.0,0.4821040630340576,732.4199829101562,924.5800170898438,-133.98583984375,-167.40811157226562
31,-7.514720916748047,-0.39304298162460327,0.3624829649925232,-0.1838781088590622,-8.256427099695429e-05,-0.004874649923294783,-0.03306898474693298,0.04698311910033226,0.2536352872848511,-0.07453702390193939,-0.008590797893702984,-0.006882446818053722,-0.0003901825693901628,-0.008448207750916481,-0.06999063491821289,0.2640452980995178,0.7215312719345093,15.05208969116211,0.009999999776482582,-0.006472282111644745,0.2579762637615204,0.6091892719268799,0.10344195365905762,137945.0,0.480284720659256,753.2000122070312,948.9099731445312,-138.0738067626953,-171.80307006835938
32,-8.085269927978516,-0.4239579439163208,0.3902541995048523,-0.19911837577819824,-8.947573223849759e-05,-0.0052200667560100555,-0.035751085728406906,0.05065197870135307,0.2733072340488434,-0.08018090575933456,-0.0092198196798563,-0.007428731303662062,-0.0004187495796941221,-0.009106654673814774,-0.07567150890827179,0.2876927852630615,0.802975058555603,14.933191299438477,0.009999999776482582,-0.006224006414413452,0.22694547474384308,0.6138708591461182,0.1042032241821289,136899.0,0.4773573577404022,778.9299926757812,972.8800048828125,-142.44265747070312,-175.73080444335938
33,-8.333699226379395,-0.435104101896286,0.40225446224212646,-0.20595835149288177,-9.189821867039427e-05,-0.0053267814218997955,-0.036727141588926315,0.05203930661082268,0.2839004695415497,-0.08203831315040588,-0.009463166818022728,-0.007645059376955032,-0.0004295938997529447,-0.00944281741976738,-0.0777883231639862,0.2941519021987915,0.8175715208053589,14.7806396484375,0.009999999776482582,-0.006636300589889288,0.2104467898607254,0.6162598133087158,0.10426950454711914,136433.0,0.47404417395591736,804.0599975585938,1001.0,-147.0570526123047,-179.65994262695312
34,-8.21131420135498,-0.4302598834037781,0.3972128629684448,-0.19979584217071533,-9.066988423001021e-05,-0.005294635891914368,-0.036048561334609985,0.05154629796743393,0.2797112464904785,-0.08118534088134766,-0.00931208860129118,-0.007537074387073517,-0.00041380978655070066,-0.009206478483974934,-0.07669856399297714,0.2886653542518616,0.8162387609481812,14.64305591583252,0.009999999776482582,-0.006200635340064764,0.19332964718341827,0.621537446975708,0.10418868064880371,135456.0,0.4715665280818939,829.4199829101562,1001.0,-150.8297576904297,-179.01805114746094
35,-8.808561325073242,-0.4598408639431,0.4262549877166748,-0.21491739153862,-9.751426841830835e-05,-0.005704521667212248,-0.03875507786870003,0.05527010187506676,0.3001706004142761,-0.08711880445480347,-0.00994803849607706,-0.008068997412919998,-0.00045354789472185075,-0.009902380406856537,-0.08227965235710144,0.31124788522720337,0.8813456892967224,14.5189790725708,0.009999999776482582,-0.006552703212946653,0.15886342525482178,0.613253116607666,0.10362029075622559,137128.0,0.4687068462371826,853.8699951171875,1001.0,-155.21578979492188,-177.42311096191406
36,-9.064476013183594,-0.4707842767238617,0.43825528025627136,-0.21817485988140106,-9.878978016786277e-05,-0.005869933869689703,-0.039816420525312424,0.056727632880210876,0.3096543550491333,-0.08928440511226654,-0.010218769311904907,-0.008271859958767891,-0.00047723896568641067,-0.009958929382264614,-0.08466540277004242,0.32323288917541504,0.8900370597839355,14.334080696105957,0.006666666828095913,-0.010187673382461071,0.12487278133630753,0.6187927722930908,0.10418200492858887,135971.0,0.4661421477794647,874.8599853515625,1001.0,-159.11294555664062,-176.78358459472656
37,-9.280774116516113,-0.4833252429962158,0.4502555727958679,-0.22222046554088593,-0.00010302120062988251,-0.00605832040309906,-0.040819935500621796,0.05840448662638664,0.31894806027412415,-0.09150280803442001,-0.010563736781477928,-0.008508741855621338,-0.0004724959726445377,-0.010179409757256508,-0.08695115894079208,0.3294717073440552,0.9116429090499878,14.244510650634766,0.006666666828095913,-0.00990324281156063,0.09836781769990921,0.6115069389343262,0.10375189781188965,137438.0,0.4632484018802643,900.469970703125,1001.0,-163.36810302734375,-176.7884063720703
38,-9.52672004699707,-0.4951781630516052,0.4622558355331421,-0.22934216260910034,-0.00010532494343351573,-0.006119434721767902,-0.041905127465724945,0.06006462872028351,0.3269367814064026,-0.09408371150493622,-0.010851460509002209,-0.008720400743186474,-0.0004834751598536968,-0.010429004207253456,-0.08934324979782104,0.33465027809143066,0.9573342800140381,14.14477825164795,0.006666666828095913,-0.010300121270120144,0.09101422131061554,0.6143624782562256,0.10359477996826172,136921.0,0.46151214838027954,924.5800170898438,1001.0,-167.40811157226562,-174.41700744628906
39,-9.768486976623535,-0.5074841380119324,0.47425612807273865,-0.23396465182304382,-0.0001101204106817022,-0.0063396356999874115,-0.04293475300073624,0.06164669990539551,0.3363487720489502,-0.09626923501491547,-0.011139467358589172,-0.008956008590757847,-0.0004973496543243527,-0.010599734261631966,-0.09160929918289185,0.3474423885345459,0.9769401550292969,14.005575180053711,0.004444444552063942,-0.011361243203282356,0.09692241251468658,0.6110105514526367,0.10385680198669434,137513.0,0.45734336972236633,948.9099731445312,1001.0,-171.80307006835938,-173.39427185058594
40,-9.98194408416748,-0.5183988809585571,0.48625636100769043,-0.24087952077388763,-0.00011276417353656143,-0.006474214605987072,-0.04374825954437256,0.06332098692655563,0.3453522324562073,-0.09856828302145004,-0.0113869933411479,-0.009156972169876099,-0.0005068707978352904,-0.011120143346488476,-0.09381067007780075,0.3525351881980896,0.979479968547821,13.843822479248047,0.006666666828095913,-0.011122563853859901,0.06890763342380524,0.6168262958526611,0.09534549713134766,138034.0,0.45479410886764526,972.8800048828125,1001.0,-175.73080444335938,-171.46189880371094
41,-9.080455780029297,-0.4699210822582245,0.4429641366004944,-0.2165207862854004,-0.00010643902351148427,-0.005863243248313665,-0.039704568684101105,0.057800278067588806,0.3154008984565735,-0.08957147598266602,-0.010264385491609573,-0.008322052657604218,-0.0004641480918508023,-0.011525708250701427,-0.08531462401151657,0.32520514726638794,0.9257650375366211,13.753689765930176,0.006666666828095913,-0.006866054143756628,0.05695290118455887,0.6152582168579102,0.09711337089538574,137995.0,0.45188573002815247,987.469970703125,1001.0,-177.45278930664062,-169.82257080078125
42,-9.81067943572998,-0.50679612159729,0.4796522557735443,-0.23605483770370483,-0.00011281830666121095,-0.0064328983426094055,-0.04294121265411377,0.06260448694229126,0.34350499510765076,-0.09643974155187607,-0.011126282624900341,-0.008997421711683273,-0.0004935017786920071,-0.011048031970858574,-0.09251153469085693,0.3530021607875824,0.988347053527832,13.569124221801758,0.006666666828095913,-0.009588020853698254,0.06707838177680969,0.6129343509674072,0.09712982177734375,138443.0,0.44946902990341187,1001.0,1001.0,-179.65994262695312,-168.32672119140625
43,-9.79903793334961,-0.5034372806549072,0.4796522557735443,-0.2332777976989746,-0.00011520955013111234,-0.006396824028342962,-0.0426919087767601,0.06261385232210159,0.3444862961769104,-0.09616713970899582,-0.010931376367807388,-0.008963881060481071,-0.0005021963734179735,-0.010884441435337067,-0.0920683741569519,0.3533480167388916,0.9835988879203796,13.3910493850708,0.004444444552063942,-0.013507887721061707,0.04466613754630089,0.6097168922424316,0.09543657302856445,139407.0,0.4448017477989197,1001.0,1001.0,-179.01805114746094,-165.835205078125
44,-9.778060913085938,-0.5014860033988953,0.4796522557735443,-0.23132120072841644,-0.00011416881170589477,-0.00640215864405036,-0.04261566698551178,0.06256230920553207,0.34510672092437744,-0.09599481523036957,-0.011055867187678814,-0.008941687643527985,-0.0004901835927739739,-0.01076489221304655,-0.09226851165294647,0.3515818119049072,0.9714407920837402,13.16578197479248,0.00296296295709908,-0.014717007987201214,0.04932383820414543,0.6127214431762695,0.09720277786254883,138471.0,0.4393320381641388,1001.0,1001.0,-178.79112243652344,-164.779541015625
45,-10.175985336303711,-0.5197683572769165,0.5005067586898804,-0.23815292119979858,-0.00012010637146886438,-0.0066187214106321335,-0.04420551657676697,0.06542334705591202,0.35904353857040405,-0.10046513378620148,-0.011374013498425484,-0.009291321039199829,-0.0005166034679859877,-0.011224845424294472,-0.09609048068523407,0.3688288629055023,1.0435101985931396,12.84245777130127,0.0019753086380660534,-0.016282707452774048,0.025236258283257484,0.6216039657592773,0.09705638885498047,136787.0,0.4341910481452942,1001.0,1001.0,-177.42311096191406,-162.9285430908203
46,-10.137072563171387,-0.5166337490081787,0.5005067586898804,-0.23824411630630493,-0.00012074667029082775,-0.006617959588766098,-0.04400894045829773,0.06551560014486313,0.36154478788375854,-0.09977030754089355,-0.011254708282649517,-0.009260369464755058,-0.000509690202306956,-0.011196324601769447,-0.09601232409477234,0.3739030361175537,1.0247843265533447,12.374056816101074,0.00017341530474368483,-0.016641898080706596,0.021515315398573875,0.6230089664459229,0.09547686576843262,136821.0,0.4256882667541504,1001.0,1001.0,-176.78358459472656,-159.45138549804688
47,-10.13658618927002,-0.514457643032074,0.5005067586898804,-0.23354804515838623,-0.00012234397581778467,-0.006638549268245697,-0.0439893864095211,0.06549214571714401,0.3627764582633972,-0.0994281992316246,-0.011485114693641663,-0.0092364102602005,-0.0005149156786501408,-0.010995006188750267,-0.09611734002828598,0.3742544651031494,1.0199759006500244,12.202699661254883,0.001316872425377369,-0.012465260922908783,0.018833240494132042,0.6161484718322754,0.09549951553344727,138135.0,0.41856738924980164,1001.0,1001.0,-176.7884063720703,-158.47860717773438
48,-10.072257995605469,-0.5088015198707581,0.5005067586898804,-0.2308945655822754,-0.00012074282858520746,-0.006569664925336838,-0.043458860367536545,0.0656115785241127,0.36546289920806885,-0.09868194162845612,-0.011222253553569317,-0.00920205470174551,-0.0004952946328558028,-0.011050490662455559,-0.09557271003723145,0.3742663264274597,1.0396161079406738,11.717987060546875,0.00039018443203531206,-0.017604390159249306,0.015519540756940842,0.6235840320587158,0.09534597396850586,136736.0,0.41205158829689026,1001.0,1001.0,-174.86859130859375,-154.2729949951172
