step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
97,-3.4018497467041016,-0.1457117795944214,0.5005067586898804,-0.1810152530670166,-0.00014268961967900395,-0.005831538699567318,-0.09080430865287781,-0.03574898838996887,0.06418098509311676,-0.02773965522646904,0.4762575626373291,-0.06790576130151749,-0.024082105606794357,-0.008060816675424576,-0.00045901196426711977,-0.01484900712966919,-0.021062925457954407,-0.4727332293987274,0.41608136892318726,3.263808012008667,9.068979263305664,0.001316872425377369,-0.007483768276870251,0.022592462599277496,0.7004015445709229,0.10363078117370605,122263.0,0.3672747313976288,1001.0,990.5599975585938,4.327610015869141,11.206250190734863
98,-3.2024295330047607,-0.13619354367256165,0.47047504782676697,-0.17401324212551117,-0.0001496584591222927,-0.005646548233926296,-0.08481690287590027,-0.033927805721759796,0.06067200005054474,-0.02848881483078003,0.44554609060287476,-0.0644242912530899,-0.022858306765556335,-0.007555752992630005,-0.00044556427747011185,-0.015158949419856071,-0.020012272521853447,-0.4427453279495239,0.39152368903160095,3.0678462982177734,8.984306335449219,0.001316872425377369,-0.009183762595057487,0.021566111594438553,0.7016754150390625,0.10440683364868164,121952.0,0.3659661114215851,992.1900024414062,1000.4299926757812,4.802616119384766,12.003387451171875
99,-3.386427640914917,-0.14359085261821747,0.5005067586898804,-0.17964355647563934,-0.0001444978843210265,-0.005795754492282867,-0.08909444510936737,-0.03553874418139458,0.06357927620410919,-0.027226269245147705,0.47615957260131836,-0.06793300807476044,-0.024045098572969437,-0.00799204409122467,-0.0004599376115947962,-0.014440002851188183,-0.021036377176642418,-0.4669954776763916,0.41614973545074463,3.2715020179748535,8.918730735778809,0.001316872425377369,-0.008140632882714272,0.02123107574880123,0.6998720169067383,0.10503435134887695,122130.0,0.36470115184783936,1001.0,1000.1199951171875,5.129172325134277,12.535713195800781
100,-3.24078369140625,-0.13715985417366028,0.4796522557735443,-0.1766459047794342,-0.0001501316874055192,-0.005843198858201504,-0.08555001020431519,-0.03451123088598251,0.06166636943817139,-0.029130306094884872,0.45691725611686707,-0.06493644416332245,-0.023342203348875046,-0.007677959278225899,-0.00044722724123857915,-0.014712023548781872,-0.02056792378425598,-0.44818490743637085,0.39942365884780884,3.1524386405944824,8.812799453735352,0.001316872425377369,-0.010498937219381332,0.02033514901995659,0.7020292282104492,0.10474348068237305,121848.0,0.36312809586524963,1001.0,1001.0,5.445823669433594,12.948305130004883
101,-3.383603572845459,-0.14184825122356415,0.5004963278770447,-0.1908739060163498,-0.00016962664085440338,-0.00624267291277647,-0.08855399489402771,-0.03624342009425163,0.06456917524337769,-0.03198455274105072,0.47346097230911255,-0.06867849826812744,-0.024662544950842857,-0.007967019453644753,-0.0004937066114507616,-0.016997205093503,-0.021651996299624443,-0.4639798104763031,0.419436514377594,3.270689010620117,8.71973705291748,0.001316872425377369,-0.009751600213348866,0.019894229248166084,0.7053968906402588,0.10441160202026367,121391.0,0.36174076795578003,1000.989990234375,1001.0,5.43051290512085,13.710760116577148
102,-3.166353940963745,-0.13265636563301086,0.4713292121887207,-0.17253157496452332,-0.00015000671555753797,-0.005636291578412056,-0.08238135278224945,-0.033456236124038696,0.06032150238752365,-0.027612533420324326,0.45025917887687683,-0.06345675885677338,-0.022901302203536034,-0.007461261935532093,-0.000444627832621336,-0.014865065924823284,-0.020106017589569092,-0.4332253932952881,0.39170223474502563,3.144426107406616,8.660421371459961,0.0019753086380660534,-0.009208767674863338,0.018771449103951454,0.7000412940979004,0.10372638702392578,122303.0,0.3603857457637787,985.02001953125,1001.0,6.869589805603027,14.20001220703125
103,-3.353536605834961,-0.13998965919017792,0.5005067586898804,-0.1857975423336029,-0.0001641497656237334,-0.006160654127597809,-0.08729495853185654,-0.0356287881731987,0.06413720548152924,-0.029902663081884384,0.47979044914245605,-0.06692442297935486,-0.024390004575252533,-0.007914534769952297,-0.0004785821074619889,-0.015751857310533524,-0.021514032036066055,-0.4590913653373718,0.41592761874198914,3.3172900676727295,8.53882884979248,0.001316872425377369,-0.008458955213427544,0.021240053698420525,0.7070474624633789,0.10509824752807617,121042.0,0.35866665840148926,1001.0,1001.0,6.68170166015625,14.931100845336914
104,-3.336782455444336,-0.13912604749202728,0.5005067586898804,-0.1829686164855957,-0.00016042670176830143,-0.006081010214984417,-0.08680596202611923,-0.03539733588695526,0.0645960122346878,-0.030055593699216843,0.48268136382102966,-0.06612137705087662,-0.024725422263145447,-0.007902547717094421,-0.00046030007069930434,-0.015605729073286057,-0.021486831828951836,-0.4575977325439453,0.4209817349910736,3.3203444480895996,8.456222534179688,0.001316872425377369,-0.007809644099324942,0.02021026238799095,0.7006893157958984,0.09710478782653809,123219.0,0.3573819398880005,1001.0,1001.0,7.154306411743164,14.83246898651123
105,-3.3318469524383545,-0.13798272609710693,0.5005067586898804,-0.1820714920759201,-0.00015859278209973127,-0.005990167148411274,-0.0860779732465744,-0.035352982580661774,0.06430374830961227,-0.02953512594103813,0.48160672187805176,-0.06641989946365356,-0.02460567280650139,-0.007860224694013596,-0.0004713303060270846,-0.015337774530053139,-0.02149556390941143,-0.4540441036224365,0.4206882119178772,3.3342676162719727,8.381476402282715,0.001316872425377369,-0.00892719253897667,0.02063986286520958,0.7056241035461426,0.09898829460144043,122175.0,0.3564026653766632,1001.0,1001.0,8.143647193908691,15.836033821105957
106,-3.3161463737487793,-0.13680867850780487,0.5005067586898804,-0.1833246797323227,-0.00016642248374409974,-0.006276022642850876,-0.08555833995342255,-0.03542861342430115,0.06460560858249664,-0.03138559311628342,0.4833221435546875,-0.0659434050321579,-0.025021765381097794,-0.007842792198061943,-0.00047136348439380527,-0.015850037336349487,-0.0217719879001379,-0.45211848616600037,0.4221196174621582,3.3502328395843506,8.300383567810059,0.001316872425377369,-0.00886660534888506,0.019284158945083618,0.7065198421478271,0.09874296188354492,122076.0,0.35485365986824036,1001.0,1001.0,8.635644912719727,17.087858200073242
107,-3.3161418437957764,-0.13645917177200317,0.5005067586898804,-0.18221095204353333,-0.00016558414790779352,-0.006253454834222794,-0.08511330187320709,-0.03533129394054413,0.0646684467792511,-0.031342290341854095,0.4850784242153168,-0.06545554101467133,-0.02479390799999237,-0.007824260741472244,-0.0004650890768971294,-0.015378888696432114,-0.021746588870882988,-0.4503672122955322,0.4236043393611908,3.3685107231140137,8.175749778747559,0.001316872425377369,-0.009556959383189678,0.018241679295897484,0.7063570022583008,0.09889698028564453,122078.0,0.3531104624271393,1001.0,1001.0,9.454670906066895,17.15525245666504
108,-3.3121776580810547,-0.1356980949640274,0.5005067586898804,-0.1850176304578781,-0.00017215704428963363,-0.0063919201493263245,-0.08474864810705185,-0.035593852400779724,0.06491094827651978,-0.03202429413795471,0.48349785804748535,-0.06589457392692566,-0.025157496333122253,-0.007803672458976507,-0.0004827273078262806,-0.016118308529257774,-0.021988876163959503,-0.44826540350914,0.43373388051986694,3.371593475341797,8.075486183166504,0.001316872425377369,-0.010300311259925365,0.018602285534143448,0.7031667232513428,0.10456371307373047,121703.0,0.35133737325668335,1001.0,1001.0,9.24889850616455,17.831817626953125
109,-3.1368541717529297,-0.12753979861736298,0.4761772155761719,-0.1743650734424591,-0.00016494316514581442,-0.005896007176488638,-0.0794849544763565,-0.03355065733194351,0.061542123556137085,-0.03047434240579605,0.4601576328277588,-0.06264632940292358,-0.02408016100525856,-0.007364721968770027,-0.0004606439033523202,-0.015021853148937225,-0.02085483819246292,-0.42121952772140503,0.40903162956237793,3.2108571529388428,7.989229202270508,0.001316872425377369,-0.009094713255763054,0.019470930099487305,0.7032225131988525,0.10445237159729004,121712.0,0.35001564025878906,992.6599731445312,1001.0,9.799267768859863,18.724477767944336
110,-3.252819061279297,-0.13253583014011383,0.4967566430568695,-0.179612398147583,-0.00016664157737977803,-0.0060392203740775585,-0.08250485360622406,-0.03444534167647362,0.06453591585159302,-0.029775550588965416,0.48595866560935974,-0.06371098756790161,-0.024972548708319664,-0.007670707069337368,-0.00046149868285283446,-0.015777193009853363,-0.021546240895986557,-0.4386233985424042,0.42140182852745056,3.397242307662964,7.907919406890869,0.001316872425377369,-0.009111729450523853,0.019123973324894905,0.70320725440979,0.10461997985839844,121689.0,0.34869518876075745,995.5999755859375,1001.0,11.24092960357666,19.129331588745117
111,-3.282757520675659,-0.13278254866600037,0.5005067586898804,-0.18768680095672607,-0.00018265628023073077,-0.00651176180690527,-0.08340112864971161,-0.035479798913002014,0.06500307470560074,-0.033377472311258316,0.4856455326080322,-0.06529799848794937,-0.025254011154174805,-0.007735812570899725,-0.0004890108248218894,-0.016866270452737808,-0.022223731502890587,-0.4419468343257904,0.4332559108734131,3.38474178314209,7.783721446990967,0.001316872425377369,-0.008703229948878288,0.01865944266319275,0.7022910118103027,0.1045982837677002,121830.0,0.3469252288341522,1001.0,1001.0,10.49934196472168,18.646026611328125
112,-3.0859076976776123,-0.12452629208564758,0.47465842962265015,-0.17325496673583984,-0.0001642342540435493,-0.005999661050736904,-0.07784773409366608,-0.03290124237537384,0.06171044334769249,-0.02997918799519539,0.46436333656311035,-0.060870539397001266,-0.024275239557027817,-0.007284807972609997,-0.0004415615403559059,-0.016250621527433395,-0.02086472511291504,-0.4147334098815918,0.4074711203575134,3.215007781982422,7.6893720626831055,0.001316872425377369,-0.008631673641502857,0.018559571355581284,0.7026207447052002,0.10432624816894531,121822.0,0.34543436765670776,990.5599975585938,1001.0,11.206250190734863,19.501157760620117
113,-3.2494540214538574,-0.13065709173679352,0.5002692341804504,-0.18211793899536133,-0.00017592133372090757,-0.0063696554861962795,-0.08169837296009064,-0.03465820848941803,0.06498140841722488,-0.031102150678634644,0.49065694212913513,-0.06381092220544815,-0.02537187747657299,-0.007666417863219976,-0.00047013754374347627,-0.01649213209748268,-0.022016212344169617,-0.435626357793808,0.43392595648765564,3.4121909141540527,7.592709541320801,0.0019753086380660534,-0.008999170735478401,0.01728142611682415,0.7010793685913086,0.10893917083740234,121360.0,0.34368452429771423,1000.4299926757812,1001.0,12.003387451171875,20.23306655883789
114,-3.096759796142578,-0.12416510283946991,0.47919392585754395,-0.17415869235992432,-0.0001710170618025586,-0.0059790401719510555,-0.07773831486701965,-0.03320879861712456,0.06224174425005913,-0.0302409827709198,0.47147831320762634,-0.06070832908153534,-0.02464441768825054,-0.007315622176975012,-0.0004494746099226177,-0.015907611697912216,-0.021166648715734482,-0.4139728248119354,0.40998920798301697,3.2509913444519043,7.440067291259766,0.001316872425377369,-0.009618506766855717,0.01782878115773201,0.7012584209442139,0.10446000099182129,122007.0,0.34180259704589844,1000.1199951171875,1001.0,12.535713195800781,21.735698699951172
115,-3.233417510986328,-0.12863051891326904,0.5005067586898804,-0.18204128742218018,-0.00018178466416429728,-0.0063901315443217754,-0.08041046559810638,-0.03472723066806793,0.06505889445543289,-0.03192706033587456,0.49114832282066345,-0.06376942247152328,-0.025799717754125595,-0.007601497694849968,-0.0004805448406841606,-0.015802843496203423,-0.022196486592292786,-0.42980480194091797,0.4347207546234131,3.43621826171875,7.3614501953125,0.0008779149502515793,-0.00776709383353591,0.018213054165244102,0.7023441791534424,0.1045691967010498,121827.0,0.3403874635696411,1001.0,1001.0,12.948305130004883,21.92416000366211
116,-3.2197799682617188,-0.12769387662410736,0.5005067586898804,-0.17964261770248413,-0.00017703400226309896,-0.006238285452127457,-0.07981610298156738,-0.03438793867826462,0.06489445269107819,-0.03119274601340294,0.49304622411727905,-0.06324224919080734,-0.02614070288836956,-0.007566193118691444,-0.00047145073767751455,-0.015907680615782738,-0.02220362424850464,-0.4267997145652771,0.43533024191856384,3.431990385055542,7.224600791931152,0.0008779149502515793,-0.01022137701511383,0.01609956845641136,0.6992943286895752,0.0967874526977539,123484.0,0.33753344416618347,1001.0,1001.0,13.84770393371582,22.406726837158203
117,-3.066354274749756,-0.12112998217344284,0.4796522557735443,-0.1737469881772995,-0.00017611371004022658,-0.0062262313440442085,-0.07625285536050797,-0.033073484897613525,0.06288321316242218,-0.031709492206573486,0.4738917350769043,-0.06022126227617264,-0.025265991687774658,-0.007252553012222052,-0.0004500371287576854,-0.015999745577573776,-0.021418457850813866,-0.4086996018886566,0.4148518443107605,3.2835936546325684,7.080562114715576,0.0008779149502515793,-0.010534143075346947,0.017201988026499748,0.6961395740509033,0.09879136085510254,123663.0,0.3353450894355774,1001.0,1001.0,13.710760116577148,23.05828285217285
118,-3.1923747062683105,-0.12537474930286407,0.5005067586898804,-0.18115493655204773,-0.00018345267744734883,-0.006474061869084835,-0.07871250808238983,-0.034360360354185104,0.06530244648456573,-0.03279610723257065,0.4938504099845886,-0.06301883608102798,-0.026181116700172424,-0.007513518910855055,-0.0004745903133880347,-0.01626177877187729,-0.022364065051078796,-0.4219512343406677,0.43588027358055115,3.4225611686706543,6.952816963195801,0.001316872425377369,-0.009417984634637833,0.0169049222022295,0.701284646987915,0.1042029857635498,122042.0,0.3339104652404785,1001.0,1001.0,14.20001220703125,23.49777603149414
119,-3.1862761974334717,-0.12487614154815674,0.5005067586898804,-0.18244962394237518,-0.0001852110435720533,-0.006488065235316753,-0.0784677118062973,-0.03443445637822151,0.06510961055755615,-0.032999128103256226,0.4946986138820648,-0.06278323382139206,-0.02599656954407692,-0.007504794746637344,-0.00047326344065368176,-0.0161062590777874,-0.022462477907538414,-0.42035186290740967,0.44347018003463745,3.437652587890625,6.841777801513672,0.001316872425377369,-0.009350822307169437,0.0175914503633976,0.6967105865478516,0.10421371459960938,122738.0,0.3325727880001068,1001.0,1001.0,14.931100845336914,24.354562759399414
120,-3.1791162490844727,-0.12385827302932739,0.5005067586898804,-0.18246857821941376,-0.00018794983043335378,-0.006554950959980488,-0.0779438465833664,-0.034439027309417725,0.06542392075061798,-0.03315795958042145,0.49512824416160583,-0.06266388297080994,-0.02646660804748535,-0.007487181574106216,-0.00047710671788081527,-0.01635071448981762,-0.022628769278526306,-0.4181536138057709,0.4385775327682495,3.4259886741638184,6.741424083709717,0.001316872425377369,-0.009127228520810604,0.016473952680826187,0.7041077613830566,0.1047811508178711,121529.0,0.3311823308467865,1001.0,1001.0,14.83246898651123,25.099781036376953
121,-3.162579298019409,-0.12247282266616821,0.5005067586898804,-0.1780482828617096,-0.0001863217185018584,-0.006333298049867153,-0.07691147923469543,-0.03397931531071663,0.06517870724201202,-0.031635016202926636,0.4977899193763733,-0.06192448362708092,-0.026183662936091423,-0.007429621648043394,-0.00047428449033759534,-0.015865452587604523,-0.022335033863782883,-0.4135463237762451,0.44000622630119324,3.470327377319336,6.662557125091553,0.0008779149502515793,-0.00926900189369917,0.017795035615563393,0.7010483741760254,0.1047356128692627,121997.0,0.32945987582206726,1001.0,1001.0,16.29245948791504,25.251237869262695
122,-3.1572914123535156,-0.1218167394399643,0.5005067586898804,-0.18510060012340546,-0.00019986691768281162,-0.006729597225785255,-0.07706619799137115,-0.03454437106847763,0.06597660481929779,-0.035105347633361816,0.49627965688705444,-0.0623440258204937,-0.026909014210104942,-0.0074378750286996365,-0.0004853089340031147,-0.01720595918595791,-0.022894736379384995,-0.4138358533382416,0.44545572996139526,3.4243831634521484,6.572085380554199,0.001316872425377369,-0.00906131137162447,0.018478967249393463,0.6927659511566162,0.10422635078430176,123343.0,0.3282710015773773,1001.0,1001.0,15.836033821105957,25.983806610107422
123,-3.1344504356384277,-0.12061342597007751,0.5005067586898804,-0.1793004274368286,-0.00018481010920368135,-0.006440349854528904,-0.07599898427724838,-0.03381365165114403,0.06538523733615875,-0.0323200598359108,0.5008677244186401,-0.0610695481300354,-0.026167524978518486,-0.007388052996248007,-0.00046469148946926,-0.016073983162641525,-0.022455133497714996,-0.4099302291870117,0.4437952935695648,3.4528465270996094,6.475546836853027,0.001316872425377369,-0.008539904840290546,0.017561817541718483,0.6983201503753662,0.10454535484313965,122441.0,0.326850950717926,1001.0,1001.0,17.087858200073242,26.242799758911133
124,-2.993337392807007,-0.1147937998175621,0.4796522557735443,-0.1709570735692978,-0.0001800571335479617,-0.005980746354907751,-0.07186663150787354,-0.03208184614777565,0.0626615658402443,-0.03051956743001938,0.4808744788169861,-0.05828159302473068,-0.025537654757499695,-0.0070223696529865265,-0.00044456450268626213,-0.015076152980327606,-0.02147775888442993,-0.38816067576408386,0.42016467452049255,3.3336353302001953,6.3547515869140625,0.001316872425377369,-0.009892228059470654,0.017547518014907837,0.7004647254943848,0.10459399223327637,122107.0,0.32529547810554504,1001.0,1001.0,17.15525245666504,26.92006492614746
125,-2.8569726943969727,-0.10920339822769165,0.458797812461853,-0.16651378571987152,-0.00017386223771609366,-0.005944233387708664,-0.06865663826465607,-0.03091997466981411,0.06003059074282646,-0.030504565685987473,0.4591187834739685,-0.055983200669288635,-0.024120133370161057,-0.006720665842294693,-0.0004281838773749769,-0.015064059756696224,-0.02071475237607956,-0.3712114989757538,0.40729793906211853,3.1811861991882324,6.241696357727051,0.001316872425377369,-0.00977165624499321,0.018360324203968048,0.6911649703979492,0.10461211204528809,123532.0,0.3235749304294586,1001.0,1001.0,17.831817626953125,27.90586280822754
126,-2.852771282196045,-0.10834088176488876,0.458797812461853,-0.16364139318466187,-0.00017821909568738192,-0.005946943536400795,-0.06787099689245224,-0.030838675796985626,0.059850774705410004,-0.030233096331357956,0.45871707797050476,-0.05609478801488876,-0.02440628968179226,-0.006685380823910236,-0.000436119909863919,-0.014857104048132896,-0.02075999043881893,-0.3677869439125061,0.4128335416316986,3.2086379528045654,6.158375263214111,0.001316872425377369,-0.008047707378864288,0.01821783185005188,0.6935832500457764,0.10632467269897461,122894.0,0.32235702872276306,1001.0,1001.0,18.4443416595459,28.47320556640625
127,-3.0889689922332764,-0.11700888723134995,0.5005067586898804,-0.1798381805419922,-0.00018890330102294683,-0.006593197584152222,-0.07361415773630142,-0.033498264849185944,0.06527553498744965,-0.03290923312306404,0.504304826259613,-0.060114823281764984,-0.026433048769831657,-0.0072739869356155396,-0.00046752102207392454,-0.016470013186335564,-0.02270495891571045,-0.39912980794906616,0.4414655566215515,3.492875576019287,6.028970241546631,0.0008779149502515793,-0.008570937439799309,0.016845136880874634,0.7064807415008545,0.1058051586151123,121021.0,0.3203180730342865,1001.0,1001.0,18.724477767944336,29.076122283935547
128,-2.9576079845428467,-0.11131790280342102,0.4796522557735443,-0.17115192115306854,-0.00018653276492841542,-0.006318933796137571,-0.07013894617557526,-0.03215773031115532,0.06292025744915009,-0.0320897176861763,0.4821566939353943,-0.05792544409632683,-0.02563147246837616,-0.0069433292374014854,-0.0004489248967729509,-0.01557859405875206,-0.02187834307551384,-0.3799150884151459,0.43069061636924744,3.3394217491149902,5.9081926345825195,0.001316872425377369,-0.009982007555663586,0.016855290159583092,0.6918942928314209,0.10408639907836914,123500.0,0.3187246024608612,1001.0,1001.0,19.129331588745117,29.523319244384766
129,-3.0807948112487793,-0.11552786827087402,0.5005067586898804,-0.17930352687835693,-0.00019340062863193452,-0.0066666025668382645,-0.07279567420482635,-0.033537305891513824,0.06525152921676636,-0.03325205296278,0.5020384192466736,-0.06074438616633415,-0.026833638548851013,-0.00722125917673111,-0.00047371824621222913,-0.01580854132771492,-0.02286035381257534,-0.39479488134384155,0.4468885064125061,3.4696662425994873,5.8008952140808105,0.001316872425377369,-0.01002927590161562,0.016015073284506798,0.7033677101135254,0.10439395904541016,121699.0,0.31718331575393677,1001.0,1001.0,18.646026611328125,29.70870018005371
130,-3.0652854442596436,-0.1144561767578125,0.5005067586898804,-0.18111710250377655,-0.00020199250138830394,-0.006901952438056469,-0.07249730825424194,-0.03370977193117142,0.06602733582258224,-0.03562441095709801,0.5020780563354492,-0.0607333704829216,-0.026985209435224533,-0.007205212488770485,-0.00047310953959822655,-0.016846250742673874,-0.02311764284968376,-0.3928229510784149,0.4483294188976288,3.493300437927246,5.706007957458496,0.0008779149502515793,-0.008621576242148876,0.019451960921287537,0.6995480060577393,0.1037592887878418,122374.0,0.31580886244773865,1001.0,1001.0,19.501157760620117,30.699542999267578
131,-3.0482394695281982,-0.11350980401039124,0.5005067586898804,-0.1783631294965744,-0.0001950691657839343,-0.006702784448862076,-0.07178711146116257,-0.0332665853202343,0.06572358310222626,-0.033803392201662064,0.5049910545349121,-0.059924185276031494,-0.026893820613622665,-0.007166649680584669,-0.00046719875535927713,-0.016326602548360825,-0.02294105850160122,-0.389696329832077,0.4528374671936035,3.4999186992645264,5.568535327911377,0.001316872425377369,-0.010557991452515125,0.014645892195403576,0.7077248096466064,0.1041409969329834,121084.0,0.3140445053577423,1001.0,1001.0,20.390628814697266,31.08940887451172
132,-3.034619092941284,-0.11239591240882874,0.5005067586898804,-0.1766703575849533,-0.0001947454147739336,-0.006550753489136696,-0.07077311724424362,-0.03289039433002472,0.06520741432905197,-0.032804183661937714,0.5046889185905457,-0.06000808998942375,-0.026982828974723816,-0.007109704427421093,-0.0004679822304751724,-0.01584174856543541,-0.02282879315316677,-0.38430923223495483,0.4513433873653412,3.4920711517333984,5.474994659423828,0.001316872425377369,-0.008622918277978897,0.016239792108535767,0.6954092979431152,0.10457539558410645,122882.0,0.31285062432289124,1001.0,1001.0,20.23306655883789,31.905292510986328
133,-3.0162739753723145,-0.11129584163427353,0.5005067586898804,-0.17430000007152557,-0.00018443769658915699,-0.006381135433912277,-0.07002797722816467,-0.03248179703950882,0.06527745723724365,-0.032088302075862885,0.5095856189727783,-0.05864785611629486,-0.02687562070786953,-0.007080971263349056,-0.0004430976405274123,-0.01541163306683302,-0.02269880473613739,-0.3820672035217285,0.4512786269187927,3.5281214714050293,5.368153095245361,0.001316872425377369,-0.009048937819898129,0.017134979367256165,0.6962018013000488,0.10364651679992676,122903.0,0.31129565834999084,1001.0,1001.0,21.735698699951172,32.114715576171875
134,-2.885087728500366,-0.10591020435094833,0.4796522557735443,-0.16737887263298035,-0.00018735762569122016,-0.006344872992485762,-0.06699740886688232,-0.0314808189868927,0.06264090538024902,-0.03177579864859581,0.4860629439353943,-0.05684032291173935,-0.02600700780749321,-0.006767082493752241,-0.00044677648111246526,-0.015283532440662384,-0.022034768015146255,-0.36458906531333923,0.4370431900024414,3.3761119842529297,5.273307800292969,0.001316872425377369,-0.008536571636795998,0.018758432939648628,0.6924488544464111,0.10458254814147949,123337.0,0.3099291920661926,1001.0,1001.0,21.92416000366211,32.320106506347656
135,-3.0010910034179688,-0.10950672626495361,0.5005067586898804,-0.17739079892635345,-0.0001966609270311892,-0.006623807828873396,-0.06920536607503891,-0.032791826874017715,0.06534907221794128,-0.033434346318244934,0.5076477527618408,-0.05918620154261589,-0.02722978964447975,-0.007013358175754547,-0.00047190554323606193,-0.01607993245124817,-0.023052288219332695,-0.37630021572113037,0.461798757314682,3.5265274047851562,5.14401388168335,0.001316872425377369,-0.008204970508813858,0.016875827684998512,0.697413444519043,0.10460138320922852,122571.0,0.3080716133117676,1001.0,1001.0,22.406726837158203,33.50255584716797
136,-2.98207426071167,-0.10862338542938232,0.5005067586898804,-0.17568346858024597,-0.00019244261784479022,-0.006586349569261074,-0.06853288412094116,-0.032335832715034485,0.06570905447006226,-0.03309202194213867,0.5112271904945374,-0.058191876858472824,-0.02701207809150219,-0.006983140017837286,-0.0004484585369937122,-0.01629653386771679,-0.022963231429457664,-0.3732331693172455,0.45512646436691284,3.523179531097412,5.032153606414795,0.001316872425377369,-0.008810173720121384,0.016110699623823166,0.6978104114532471,0.10411357879638672,122585.0,0.3064822554588318,1001.0,1001.0,22.828758239746094,33.807865142822266
137,-2.976395606994629,-0.1076776385307312,0.5005067586898804,-0.17139145731925964,-0.0001973505422938615,-0.0064536030404269695,-0.067755326628685,-0.03218342736363411,0.06541173160076141,-0.03270571678876877,0.5083820819854736,-0.058982204645872116,-0.027365481480956078,-0.006926257163286209,-0.00046269845915958285,-0.015706878155469894,-0.022965392097830772,-0.36896464228630066,0.46579307317733765,3.5206515789031982,4.9039530754089355,0.0008779149502515793,-0.008474372327327728,0.01546098105609417,0.6988120079040527,0.10426712036132812,122408.0,0.30496037006378174,1001.0,1001.0,23.05828285217285,34.02939224243164
138,-2.8401942253112793,-0.10258742421865463,0.4796522557735443,-0.16480252146720886,-0.00017764563381206244,-0.006119803991168737,-0.0647774338722229,-0.03074144944548607,0.06233504042029381,-0.030559202656149864,0.490720272064209,-0.055546604096889496,-0.02584211900830269,-0.006624976173043251,-0.0004310125659685582,-0.014752554707229137,-0.021910078823566437,-0.3519425094127655,0.4396129548549652,3.3779373168945312,4.808135986328125,0.001316872425377369,-0.009480133652687073,0.015486214309930801,0.695340633392334,0.10453557968139648,122899.0,0.30364343523979187,1001.0,1001.0,23.49777603149414,35.02482223510742
139,-2.9410436153411865,-0.10638201236724854,0.5005067586898804,-0.17181405425071716,-0.00018767561414279044,-0.006544105708599091,-0.06691967695951462,-0.03179578483104706,0.06565891206264496,-0.03220515325665474,0.5139169692993164,-0.05744471400976181,-0.027219489216804504,-0.006893271114677191,-0.00044835134758614004,-0.015729397535324097,-0.022898215800523758,-0.3654298782348633,0.46202385425567627,3.5298430919647217,4.694361209869385,0.0008779149502515793,-0.010096614249050617,0.015421574003994465,0.6921858787536621,0.10381579399108887,123497.0,0.30193477869033813,1001.0,1001.0,24.354562759399414,36.106746673583984
140,-2.80722975730896,-0.10079751908779144,0.4796522557735443,-0.16354063153266907,-0.0001800472819013521,-0.00615287572145462,-0.06327685713768005,-0.0302006583660841,0.06280632317066193,-0.030371975153684616,0.4924304485321045,-0.05507155880331993,-0.02636716328561306,-0.006560720503330231,-0.00042396067874506116,-0.015020566992461681,-0.021914135664701462,-0.3464716076850891,0.4458134174346924,3.400876522064209,4.630085468292236,0.001316872425377369,-0.009120482951402664,0.01667974889278412,0.6982190608978271,0.10480260848999023,122417.0,0.3008907735347748,1001.0,1001.0,25.099781036376953,35.797515869140625
141,-2.912759304046631,-0.10411938279867172,0.5005067586898804,-0.16909047961235046,-0.0001822708873078227,-0.006446290761232376,-0.06565028429031372,-0.03130386024713516,0.06586706638336182,-0.031656406819820404,0.5166274309158325,-0.056691788136959076,-0.027876295149326324,-0.006820400711148977,-0.000433439010521397,-0.015374611131846905,-0.02290700189769268,-0.35917234420776367,0.4552302956581116,3.542360305786133,4.49749755859375,0.001316872425377369,-0.009677393361926079,0.014896579086780548,0.6937122344970703,0.10431838035583496,123183.0,0.29936814308166504,1001.0,1001.0,25.573339462280273,36.582984924316406
142,-2.7919669151306152,-0.0991288274526596,0.4796522557735443,-0.1615925431251526,-0.0001822265621740371,-0.006093371659517288,-0.062305599451065063,-0.03006790205836296,0.06272760033607483,-0.03052099049091339,0.49178504943847656,-0.05525082349777222,-0.026552608236670494,-0.00648736534640193,-0.0004299093852750957,-0.01460886187851429,-0.021957866847515106,-0.3403828740119934,0.44373711943626404,3.387657642364502,4.3959174156188965,0.001316872425377369,-0.009428505785763264,0.015441489405930042,0.6992268562316895,0.10403203964233398,122381.0,0.29815608263015747,1001.0,1001.0,25.251237869262695,37.239566802978516
