step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_duty_balance,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_knee_swing_flexion,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
10,-1.0458239316940308,-0.05581498146057129,-0.08366845548152924,0.12624990940093994,-0.06171873211860657,-2.991179826494772e-06,-0.007890312001109123,-0.0073042456060647964,-0.03572036325931549,-0.011384939774870872,-1.466552495956421,-0.015086915343999863,0.22932499647140503,-0.008552690036594868,0.08734315633773804,-0.026238001883029938,-0.7085816264152527,-0.006245707627385855,-0.0024217318277806044,0.037649571895599365,-0.008376180194318295,-0.0001314888068009168,-0.002847103402018547,-0.004895179532468319,-4.829310417175293,0.06842038035392761,0.7663590312004089,15.93356704711914,0.009999999776482582,-0.006475252099335194,19.289682388305664,0.7367231845855713,0.10390663146972656,116940.0,0.4989350736141205,253.67999267578125,59.25,-142.3092498779297,-31.173179626464844
11,-1.1430952548980713,-0.060928743332624435,-0.0914897546172142,0.13824990391731262,-0.06845255941152573,-3.372106220922433e-06,-0.008567429147660732,-0.007975250482559204,-0.03901783749461174,-0.012531103566288948,-1.662082552909851,-0.01628202386200428,0.25079119205474854,-0.009532208554446697,0.09549710154533386,-0.028773009777069092,-0.7678635120391846,-0.006932365708053112,-0.002641551196575165,0.040493570268154144,-0.008817926049232483,-0.00014179977006278932,-0.0032925407867878675,-0.005402039736509323,-5.262286186218262,0.07162657380104065,0.8648077845573425,15.897782325744629,0.009999999776482582,-0.006132109090685844,18.618621826171875,0.7366657257080078,0.10468626022338867,116840.0,0.49828052520751953,274.489990234375,87.18000030517578,-154.40968322753906,-46.86137008666992
12,-1.2447521686553955,-0.0662277489900589,-0.09953271597623825,0.1502498835325241,-0.07562267035245895,-3.3307564990536775e-06,-0.009092757478356361,-0.008629171177744865,-0.04222990199923515,-0.0135535579174757,-1.7975027561187744,-0.018091389909386635,0.2725716829299927,-0.010176600888371468,0.10334353893995285,-0.03139343112707138,-0.9939055442810059,-0.007477900944650173,-0.002865968272089958,0.04269789904356003,-0.009832235984504223,-0.0001558731310069561,-0.0035398348700255156,-0.005861975252628326,-5.7064528465271,0.08049725741147995,0.864537239074707,15.86844253540039,0.009999999776482582,-0.0061886608600616455,17.705381393432617,0.7387354373931885,0.1051018238067627,116496.0,0.4976380169391632,299.80999755859375,110.13999938964844,-171.80384826660156,-60.73579788208008
13,-1.3490054607391357,-0.0721503347158432,-0.10838055610656738,0.1622498780488968,-0.08155005425214767,-3.693163307616487e-06,-0.01068839244544506,-0.009374530985951424,-0.046111591160297394,-0.014707326889038086,-1.8312677145004272,-0.01948281191289425,0.29444730281829834,-0.01110401563346386,0.1123480424284935,-0.03369215130805969,-0.9281088709831238,-0.007954432629048824,-0.0031056986190378666,0.04904937744140625,-0.010449203662574291,-0.00016874214634299278,-0.003783381311222911,-0.006343421526253223,-6.192845821380615,0.08702325075864792,0.9692103266716003,15.859298706054688,0.009999999776482582,-0.006414610892534256,17.158153533935547,0.7378976345062256,0.10466170310974121,116673.0,0.4977310299873352,323.0299987792969,134.0800018310547,-180.14715576171875,-73.74073028564453
14,-1.4429916143417358,-0.07741560786962509,-0.11628206819295883,0.17424987256526947,-0.08634807914495468,-4.065619577886537e-06,-0.010484675876796246,-0.010155398398637772,-0.04936447739601135,-0.015696121379733086,-2.007376194000244,-0.02064165472984314,0.3161710202693939,-0.012193432077765465,0.12103953212499619,-0.036077823489904404,-1.031070590019226,-0.00865015760064125,-0.003339039161801338,0.05191629379987717,-0.010574053041636944,-0.0001806734799174592,-0.004133560694754124,-0.006778965704143047,-6.6513495445251465,0.09172765910625458,1.0548765659332275,15.851978302001953,0.009999999776482582,-0.006601263303309679,16.689067840576172,0.7361371517181396,0.10644268989562988,116670.0,0.4975169897079468,347.9200134277344,179.97999572753906,-195.56178283691406,-99.49674987792969
15,-1.5408557653427124,-0.08230683207511902,-0.1237524002790451,0.18624985218048096,-0.08972295373678207,-4.4383555177773815e-06,-0.016647277399897575,-0.011004706844687462,-0.05236290395259857,-0.016727056354284286,-2.090142250061035,-0.02227802574634552,0.33934152126312256,-0.012593327090144157,0.12961913645267487,-0.038494572043418884,-1.1093655824661255,-0.009114321321249008,-0.0035569972824305296,0.05474398285150528,-0.012568164616823196,-0.00019476853776723146,-0.004074600990861654,-0.007208650000393391,-7.079249382019043,0.09945939481258392,1.1146292686462402,15.828789710998535,0.009999999776482582,-0.005495547316968441,16.469654083251953,0.7389755249023438,0.10409402847290039,116602.0,0.49717840552330017,371.8500061035156,200.4199981689453,-208.12828063964844,-111.63043975830078
16,-1.6422994136810303,-0.08791278302669525,-0.1321374475955963,0.19824986159801483,-0.09736210107803345,-4.596323378791567e-06,-0.015005774796009064,-0.011632239446043968,-0.056059032678604126,-0.01785019412636757,-2.2326486110687256,-0.023702964186668396,0.360460102558136,-0.013099705800414085,0.13759657740592957,-0.0410785898566246,-1.3510043621063232,-0.00985038187354803,-0.003796057542786002,0.05880647897720337,-0.013020521029829979,-0.00020769312686752528,-0.0044700070284307,-0.007704554125666618,-7.560405254364014,0.10648541152477264,1.188812494277954,15.832261085510254,0.009999999776482582,-0.005463366862386465,15.702037811279297,0.7384364604949951,0.10534214973449707,116504.0,0.4973992109298706,397.010009765625,226.4600067138672,-226.1215057373047,-127.03071594238281
17,-1.6679668426513672,-0.08916842192411423,-0.13401930034160614,0.20168757438659668,-0.09836377948522568,-4.698763405031059e-06,-0.015012167394161224,-0.011650863103568554,-0.05686467885971069,-0.018216431140899658,-2.302968740463257,-0.023905575275421143,0.36748260259628296,-0.014066907577216625,0.1400589495897293,-0.04176957532763481,-1.3843803405761719,-0.01003407035022974,-0.0038588836323469877,0.059592582285404205,-0.013809210620820522,-0.00020916333596687764,-0.004680338315665722,-0.007888584397733212,-7.681600093841553,0.10906985402107239,1.1751950979232788,15.812685012817383,0.009999999776482582,-0.006536957807838917,15.5463285446167,0.7376806735992432,0.10400629043579102,116794.0,0.49699196219444275,419.3999938964844,253.67999267578125,-238.13658142089844,-142.3092498779297
18,-1.8386205434799194,-0.09856991469860077,-0.14833050966262817,0.22225037217140198,-0.10858520120382309,-5.009752840123838e-06,-0.01863090693950653,-0.013204887509346008,-0.06274808943271637,-0.020001273602247238,-2.424776077270508,-0.026591487228870392,0.4036242365837097,-0.015021665953099728,0.15462225675582886,-0.04594917595386505,-1.2583210468292236,-0.011072114109992981,-0.004257055930793285,0.0657782331109047,-0.014429035596549511,-0.0002255819272249937,-0.005095460452139378,-0.008669625967741013,-8.474494934082031,0.1215352937579155,1.3313660621643066,15.818842887878418,0.009999999776482582,-0.006302865222096443,15.334564208984375,0.7392644882202148,0.10432147979736328,116531.0,0.49658122658729553,444.9700012207031,274.489990234375,-247.31826782226562,-154.40968322753906
19,-1.9437291622161865,-0.10410690307617188,-0.1566285640001297,0.23425063490867615,-0.11653916537761688,-5.580246124736732e-06,-0.017069797962903976,-0.013478904962539673,-0.06636415421962738,-0.02115698717534542,-2.605609893798828,-0.027979223057627678,0.4264356791973114,-0.016024354845285416,0.16221092641353607,-0.04864118993282318,-1.5288050174713135,-0.01165635697543621,-0.0044943164102733135,0.0695401132106781,-0.014900757931172848,-0.00024280468642245978,-0.0055343471467494965,-0.009137134999036789,-8.950430870056152,0.12607435882091522,1.3942198753356934,15.794981956481934,0.009999999776482582,-0.0066543580032885075,15.261436462402344,0.7391057014465332,0.10458493232727051,116516.0,0.49612313508987427,470.8599853515625,299.80999755859375,-265.6083984375,-171.80384826660156
20,-2.0408198833465576,-0.109323650598526,-0.1644878089427948,0.24625089764595032,-0.11978976428508759,-5.595570655714255e-06,-0.01894712820649147,-0.014442125335335732,-0.06951124966144562,-0.022200940176844597,-2.760939121246338,-0.029013533145189285,0.44740480184555054,-0.016665397211909294,0.17090599238872528,-0.0510258674621582,-1.560809850692749,-0.012215008959174156,-0.004713747650384903,0.07220529764890671,-0.01528465561568737,-0.0002580267610028386,-0.005617901682853699,-0.009614038281142712,-9.378993034362793,0.1326899528503418,1.4635553359985352,15.748899459838867,0.009999999776482582,-0.006466799881309271,14.658093452453613,0.7375123500823975,0.1042485237121582,116783.0,0.4954192638397217,492.7799987792969,347.9200134277344,-276.3486022949219,-195.56178283691406
21,-2.1380515098571777,-0.11441397666931152,-0.17213720083236694,0.2582511901855469,-0.12717056274414062,-6.109764854045352e-06,-0.02267642319202423,-0.015010575763881207,-0.07273077219724655,-0.023201322183012962,-2.7852492332458496,-0.030620068311691284,0.470211386680603,-0.017489265650510788,0.18025988340377808,-0.05322754383087158,-1.483759880065918,-0.012715024873614311,-0.004940031562000513,0.07474596798419952,-0.016410578042268753,-0.0002661789767444134,-0.006059526465833187,-0.010075335390865803,-9.83013916015625,0.143233984708786,1.4901612997055054,15.725627899169922,0.009999999776482582,-0.006848386488854885,14.38611125946045,0.7402608394622803,0.10448002815246582,116371.0,0.4951415956020355,517.22998046875,371.8500061035156,-288.1136474609375,-208.12828063964844
22,-2.055544853210449,-0.10989326238632202,-0.1653621792793274,0.24760548770427704,-0.12160426378250122,-5.607903403870296e-06,-0.020572643727064133,-0.014406787231564522,-0.06973496824502945,-0.022389467805624008,-2.631269931793213,-0.029626335948705673,0.44950324296951294,-0.017127785831689835,0.17232900857925415,-0.051172249019145966,-1.5848042964935303,-0.012319497764110565,-0.004738345742225647,0.074066162109375,-0.01777801103889942,-0.00025479946634732187,-0.005640161223709583,-0.009722378104925156,-9.430815696716309,0.13719907402992249,1.4960670471191406,15.708678245544434,0.009999999776482582,-0.006559343077242374,13.856066703796387,0.7377393245697021,0.10389113426208496,116801.0,0.49484509229660034,540.7100219726562,397.010009765625,-300.05816650390625,-226.1215057373047
23,-2.342327833175659,-0.12549501657485962,-0.18880490958690643,0.2822517454624176,-0.1355857253074646,-6.289318662311416e-06,-0.02607952430844307,-0.01634170487523079,-0.07964548468589783,-0.02544134482741356,-3.0034327507019043,-0.03351730853319168,0.5140454769134521,-0.01939265988767147,0.1964232623577118,-0.05833769962191582,-1.7214441299438477,-0.013878929428756237,-0.005409942474216223,0.08163192868232727,-0.0188556257635355,-0.0002905302098952234,-0.00652911514043808,-0.011033855378627777,-10.776819229125977,0.15803658962249756,1.6961631774902344,15.671833992004395,0.009999999776482582,-0.005788112990558147,13.879617691040039,0.7375402450561523,0.10608482360839844,116525.0,0.4942324161529541,565.010009765625,419.3999938964844,-313.93292236328125,-238.13658142089844
24,-2.3390965461730957,-0.12487395852804184,-0.18768194317817688,0.28179359436035156,-0.13684427738189697,-6.710317393299192e-06,-0.02904037944972515,-0.016596592962741852,-0.07925517112016678,-0.0254204198718071,-3.020737648010254,-0.03395160660147667,0.5131404399871826,-0.01918691024184227,0.19703039526939392,-0.05798571556806564,-1.8953731060028076,-0.013920958153903484,-0.005396363791078329,0.08564767241477966,-0.017901113256812096,-0.0002942300634458661,-0.006538937799632549,-0.011043618433177471,-10.743261337280273,0.15714356303215027,1.6942965984344482,15.683114051818848,0.009999999776482582,-0.004560485482215881,13.74155330657959,0.7365231513977051,0.10399055480957031,116957.0,0.49432373046875,587.5800170898438,444.9700012207031,-328.0445251464844,-247.31826782226562
25,-2.4259564876556396,-0.12978604435920715,-0.19543728232383728,0.29354387521743774,-0.14243869483470917,-7.025711965980008e-06,-0.03074416145682335,-0.017058318480849266,-0.08205074071884155,-0.02620045468211174,-3.1756672859191895,-0.03453812748193741,0.5335543155670166,-0.020005732774734497,0.20474720001220703,-0.060542136430740356,-1.9359071254730225,-0.014329664409160614,-0.005600601434707642,0.08647312223911285,-0.019635239616036415,-0.0003019831783603877,-0.006846986711025238,-0.011479383334517479,-11.138155937194824,0.16217206418514252,1.7466228008270264,15.661735534667969,0.009999999776482582,-0.006519584450870752,13.168859481811523,0.737971305847168,0.10455989837646484,116676.0,0.49391037225723267,614.1900024414062,492.7799987792969,-345.0119323730469,-276.3486022949219
26,-2.6380109786987305,-0.1408902108669281,-0.21200788021087646,0.3182525634765625,-0.15234985947608948,-7.223453849292127e-06,-0.029285933822393417,-0.018421191722154617,-0.089353047311306,-0.028615182265639305,-3.336883068084717,-0.037925224751234055,0.5774670839309692,-0.021881625056266785,0.22078244388103485,-0.06597121804952621,-1.8580365180969238,-0.015726238489151,-0.006081787403672934,0.09474581480026245,-0.02074366994202137,-0.0003280675155110657,-0.007178991101682186,-0.012443136423826218,-12.098231315612793,0.18007349967956543,1.8354127407073975,15.64936351776123,0.009999999776482582,-0.006081110332161188,12.538525581359863,0.7392897605895996,0.1042168140411377,116542.0,0.49359017610549927,636.3699951171875,517.22998046875,-347.69110107421875,-288.1136474609375
27,-2.7382638454437256,-0.1463213413953781,-0.22023797035217285,0.33025282621383667,-0.15790681540966034,-7.759605068713427e-06,-0.029470523819327354,-0.0192890465259552,-0.09295716881752014,-0.029829736799001694,-3.6390037536621094,-0.03913585841655731,0.6025487780570984,-0.022822733968496323,0.2304372787475586,-0.06808929145336151,-2.370680332183838,-0.01644442044198513,-0.006319515407085419,0.09679393470287323,-0.019201913848519325,-0.00034701774711720645,-0.007459260523319244,-0.012980664148926735,-12.585662841796875,0.17915666103363037,1.9589319229125977,15.644380569458008,0.009999999776482582,-0.006788148079067469,11.781256675720215,0.7386918067932129,0.10392165184020996,116665.0,0.4933675229549408,658.9600219726562,540.7100219726562,-370.9075012207031,-300.05816650390625
28,-2.598860502243042,-0.13888749480247498,-0.20903849601745605,0.3138986825942993,-0.15129652619361877,-7.344488039962016e-06,-0.03054061532020569,-0.018153391778469086,-0.08800595998764038,-0.028256861492991447,-3.3294334411621094,-0.03702620789408684,0.5737121105194092,-0.022254711017012596,0.21966396272182465,-0.06454022228717804,-2.052959442138672,-0.01569867506623268,-0.005991765763610601,0.0933358371257782,-0.0203847736120224,-0.0003259980585426092,-0.00729690445587039,-0.012326451949775219,-11.911619186401367,0.17480497062206268,1.8211405277252197,15.611209869384766,0.009999999776482582,-0.006459427066147327,11.323939323425293,0.7326996326446533,0.1051018238067627,117335.0,0.4926554560661316,683.47998046875,565.010009765625,-382.33221435546875,-313.93292236328125
29,-2.93212890625,-0.1569531261920929,-0.23633524775505066,0.3542533814907074,-0.1689431071281433,-7.836286386009306e-06,-0.03316391631960869,-0.0204884372651577,-0.09925736486911774,-0.03177838772535324,-3.7599055767059326,-0.0428752563893795,0.6448507905006409,-0.024116341024637222,0.2472904771566391,-0.07300781458616257,-2.2737693786621094,-0.017444519326090813,-0.006757728755474091,0.10517921298742294,-0.022958602756261826,-0.0003601523058023304,-0.007850905880331993,-0.013892321847379208,-13.43537425994873,0.19707457721233368,2.1156489849090576,15.593416213989258,0.009999999776482582,-0.006057238206267357,11.284010887145996,0.7402682304382324,0.10424566268920898,116403.0,0.49192002415657043,709.030029296875,587.5800170898438,-395.5989990234375,-328.0445251464844
30,-3.031215190887451,-0.16195255517959595,-0.24378404021263123,0.36625367403030396,-0.17545703053474426,-8.17611362435855e-06,-0.03445183485746384,-0.021015016362071037,-0.10226782411336899,-0.03273129463195801,-3.821564197540283,-0.043990038335323334,0.6665148735046387,-0.024751929566264153,0.2547643184661865,-0.07573173940181732,-2.3853023052215576,-0.01811256818473339,-0.006982958875596523,0.11037413775920868,-0.024178113788366318,-0.0003776114317588508,-0.008137154392898083,-0.014305452816188335,-13.879481315612793,0.2069186419248581,2.1396894454956055,15.579959869384766,0.009999999776482582,-0.00664974469691515,10.876410484313965,0.7395193576812744,0.10431170463562012,116497.0,0.49183252453804016,730.3200073242188,636.3699951171875,-407.36663818359375,-347.69110107421875
31,-3.1396186351776123,-0.16745516657829285,-0.25226494669914246,0.3782539367675781,-0.17907075583934784,-8.722188795218244e-06,-0.02870050072669983,-0.02191762626171112,-0.10557228326797485,-0.03399333357810974,-3.9618232250213623,-0.04504924267530441,0.6904724836349487,-0.026005303487181664,0.2637602984905243,-0.07803283631801605,-2.531006097793579,-0.018543211743235588,-0.007211418356746435,0.11587779968976974,-0.026472032070159912,-0.00039259070763364434,-0.00854977685958147,-0.014852947555482388,-14.324317932128906,0.21245265007019043,2.2597415447235107,15.56967544555664,0.006666666828095913,-0.006649798713624477,10.634841918945312,0.7394735813140869,0.10414958000183105,116525.0,0.49190452694892883,755.530029296875,658.9600219726562,-420.1485595703125,-370.9075012207031
32,-3.0981433391571045,-0.1657828986644745,-0.24957036972045898,0.37375402450561523,-0.18101653456687927,-8.58638759382302e-06,-0.034495867788791656,-0.021661054342985153,-0.10455366969108582,-0.03351462632417679,-3.7970519065856934,-0.04411771520972252,0.682283878326416,-0.026022082194685936,0.2609904706478119,-0.07700222730636597,-2.3929848670959473,-0.018424490466713905,-0.007135122083127499,0.11309659481048584,-0.024950936436653137,-0.00038531466270796955,-0.00856524333357811,-0.01470000296831131,-14.193403244018555,0.21410028636455536,2.2209372520446777,15.54006290435791,0.006666666828095913,-0.009230024181306362,10.427029609680176,0.7324888706207275,0.10420703887939453,117490.0,0.4907369911670685,776.4000244140625,683.47998046875,-427.1876525878906,-382.33221435546875
33,-3.34090518951416,-0.17806503176689148,-0.26833993196487427,0.40225446224212646,-0.18892590701580048,-9.22357776289573e-06,-0.03426380455493927,-0.023288611322641373,-0.11244430392980576,-0.03618278726935387,-4.129156112670898,-0.04792655259370804,0.7321602702140808,-0.027218734845519066,0.28076738119125366,-0.08290861546993256,-2.6750693321228027,-0.0198377575725317,-0.00767474714666605,0.12197428196668625,-0.027020206674933434,-0.0004166841390542686,-0.008793497458100319,-0.01578833907842636,-15.267760276794434,0.227666974067688,2.3885855674743652,15.528706550598145,0.009999999776482582,-0.005648547783493996,9.973434448242188,0.7377994060516357,0.1041560173034668,116756.0,0.4901278018951416,806.2999877929688,709.030029296875,-449.8556823730469,-395.5989990234375
34,-3.284221649169922,-0.1754918396472931,-0.2642918527126312,0.3970879018306732,-0.18932664394378662,-8.908079507818911e-06,-0.037288181483745575,-0.0228833369910717,-0.11038780212402344,-0.035392701625823975,-4.032392501831055,-0.04781750962138176,0.7242600321769714,-0.027572914958000183,0.2776867151260376,-0.08169766515493393,-2.245100975036621,-0.019683390855789185,-0.007563340477645397,0.11959990113973618,-0.026301225647330284,-0.00040658016223460436,-0.009004767052829266,-0.015605272725224495,-15.025514602661133,0.22870372235774994,2.334590435028076,15.480094909667969,0.009999999776482582,-0.007559848949313164,9.849233627319336,0.7367637157440186,0.10432648658752441,116876.0,0.4896388351917267,824.97998046875,730.3200073242188,-451.50994873046875,-407.36663818359375
