step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_vel,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
10,-0.5263630151748657,-0.05606666952371597,0.12624990940093994,-0.0619567334651947,-2.6111656552529894e-05,-0.0017095522489398718,-0.011561631225049496,0.016117267310619354,-0.0042282091453671455,0.08875763416290283,-0.02584509178996086,-0.003008670639246702,-0.00241218414157629,-0.00013511553697753698,-0.0027896282263100147,-0.004838891793042421,0.08730968087911606,0.6921621561050415,15.979860305786133,0.009999999776482582,-0.006356028374284506,0.028546413406729698,0.6875712871551514,0.10652327537536621,123793.0,0.4999690353870392,251.52999877929688,157.94000244140625,6.015462875366211,3.4511091709136963
11,-0.5757313966751099,-0.06155254691839218,0.13824990391731262,-0.06757906824350357,-2.833995495166164e-05,-0.0018320546951144934,-0.012666529975831509,0.01770428568124771,-0.004586776718497276,0.09646820276975632,-0.028503259643912315,-0.0033185621723532677,-0.002645812463015318,-0.0001449364353902638,-0.00298976618796587,-0.005311207380145788,0.09290479123592377,0.7540841102600098,15.948431015014648,0.009999999776482582,-0.0064409030601382256,0.02991168200969696,0.6823043823242188,0.10528159141540527,124816.0,0.49994567036628723,277.42999267578125,201.9600067138672,6.378651142120361,4.334456920623779
12,-0.6258234977722168,-0.0665319487452507,0.1502498835325241,-0.07298338413238525,-3.114894934697077e-05,-0.0019993202295154333,-0.013718429952859879,0.019227974116802216,-0.004901209846138954,0.10526379197835922,-0.030860019847750664,-0.0034979917109012604,-0.002867732895538211,-0.00016138142382260412,-0.0032512820325791836,-0.005747782997786999,0.10121947526931763,0.8308000564575195,15.96627426147461,0.009999999776482582,-0.005924105644226074,0.0314667671918869,0.6857643127441406,0.10602712631225586,124153.0,0.49981608986854553,298.8599853515625,229.50999450683594,7.022802352905273,5.175663471221924
13,-0.6488931179046631,-0.0690048560500145,0.1555623710155487,-0.0759023129940033,-3.236166958231479e-05,-0.002061364473775029,-0.014280945062637329,0.019942786544561386,-0.005357505287975073,0.10851071774959564,-0.03208307549357414,-0.003679433837532997,-0.0029704903718084097,-0.00016578807844780385,-0.0034522870555520058,-0.005975334905087948,0.10534342378377914,0.817531943321228,15.971039772033691,0.006666666828095913,-0.007470217067748308,0.03686710447072983,0.6804049015045166,0.10528898239135742,125117.0,0.5003183484077454,323.2099914550781,251.52999877929688,6.8922576904296875,6.015462875366211
14,-0.6971575617790222,-0.07424970716238022,0.16677069664001465,-0.08192335814237595,-3.385055606486276e-05,-0.0022334735840559006,-0.015318108722567558,0.0213419571518898,-0.005446122493594885,0.11831843852996826,-0.03384201228618622,-0.003922868520021439,-0.0031980727799236774,-0.00017715033027343452,-0.0036282825749367476,-0.006396861281245947,0.11531616747379303,0.8975874185562134,16.008386611938477,0.009999999776482582,-0.005041918717324734,0.034051984548568726,0.6804897785186768,0.1053626537322998,125092.0,0.5010486245155334,348.29998779296875,277.42999267578125,8.128965377807617,6.378651142120361
15,-0.7793725728988647,-0.08285026252269745,0.18624985218048096,-0.08969005197286606,-3.8681406294927e-05,-0.00247153639793396,-0.01710674725472927,0.02379949949681759,-0.006153484340757132,0.13146807253360748,-0.03798097372055054,-0.004344578832387924,-0.0035697564017027617,-0.00019929329573642462,-0.0040685818530619144,-0.007162313908338547,0.12973925471305847,1.016030192375183,16.02979850769043,0.006666666828095913,-0.006640898995101452,0.0387779138982296,0.6923129558563232,0.09913229942321777,124208.0,0.5018469095230103,372.8599853515625,323.2099914550781,8.54936408996582,6.8922576904296875
16,-0.8277837038040161,-0.08850355446338654,0.19824986159801483,-0.09428887814283371,-4.0238410292658955e-05,-0.002624144544824958,-0.018142584711313248,0.02545199915766716,-0.00659810658544302,0.1397923082113266,-0.04046865925192833,-0.004661912098526955,-0.0037970361299812794,-0.00020791369024664164,-0.004153016954660416,-0.007610980421304703,0.1365220695734024,1.065920352935791,16.069046020507812,0.006666666828095913,-0.006668335758149624,0.03789326921105385,0.6879370212554932,0.09959864616394043,124824.0,0.5025560855865479,396.3900146484375,348.29998779296875,9.38131046295166,8.128965377807617
17,-0.8410854339599609,-0.08988139033317566,0.2015625685453415,-0.09453980624675751,-4.303102832636796e-05,-0.0026815421879291534,-0.01852656900882721,0.025918280705809593,-0.006833399645984173,0.1431923508644104,-0.04084918275475502,-0.004739421885460615,-0.00387394055724144,-0.00021080188162159175,-0.004288761876523495,-0.007765124551951885,0.13614337146282196,1.0968585014343262,16.108861923217773,0.004444444552063942,-0.006908256560564041,0.03564608097076416,0.6817753314971924,0.09969902038574219,125792.0,0.5033790469169617,421.4800109863281,372.8599853515625,10.29349136352539,8.54936408996582
18,-0.930069625377655,-0.09949463605880737,0.22225037217140198,-0.10476966202259064,-4.604116838891059e-05,-0.002949116285890341,-0.020496923476457596,0.028431814163923264,-0.007429971359670162,0.157053142786026,-0.045273929834365845,-0.0052691674791276455,-0.004275517538189888,-0.0002323090739082545,-0.004679461009800434,-0.008570853620767593,0.15048560500144958,1.215146541595459,16.154273986816406,0.006666666828095913,-0.006739367730915546,0.038710255175828934,0.693472146987915,0.09952211380004883,123965.0,0.5044968724250793,443.92999267578125,396.3900146484375,10.61868667602539,9.38131046295166
19,-0.9386159777641296,-0.10059993714094162,0.22445893287658691,-0.10713579505681992,-4.69495244033169e-05,-0.0029521510004997253,-0.020636703819036484,0.028814956545829773,-0.0075441463850438595,0.1593199074268341,-0.045527584850788116,-0.0052368855103850365,-0.004315542057156563,-0.00023720483295619488,-0.004959353245794773,-0.008661323226988316,0.15570677816867828,1.21750807762146,16.201852798461914,0.00296296295709908,-0.007178348954766989,0.04363448545336723,0.6894981861114502,0.10779881477355957,123296.0,0.5048187971115112,467.1300048828125,443.92999267578125,11.241107940673828,10.61868667602539
20,-1.030594825744629,-0.11029914021492004,0.24625089764595032,-0.11561664193868637,-4.9368973122909665e-05,-0.0033065069001168013,-0.022722549736499786,0.031510304659605026,-0.00816076435148716,0.17382431030273438,-0.0502152144908905,-0.005775753408670425,-0.0047315070405602455,-0.00026142250862903893,-0.005194195546209812,-0.00950564630329609,0.1718141734600067,1.2791608572006226,16.18548011779785,0.004444444552063942,-0.00746070547029376,0.03674733638763428,0.6926980018615723,0.10893940925598145,122629.0,0.5051483511924744,489.5299987792969,467.1300048828125,10.615853309631348,11.241107940673828
21,-1.0813138484954834,-0.11603935807943344,0.2582511901855469,-0.12115176767110825,-5.2519353630486876e-05,-0.003499228972941637,-0.02387317642569542,0.03303634375333786,-0.008579875342547894,0.1850772351026535,-0.05188938230276108,-0.0061168065294623375,-0.004967568442225456,-0.0002732026332523674,-0.005513249896466732,-0.010003007017076015,0.17831355333328247,1.3908500671386719,16.223310470581055,0.004444444552063942,-0.007536995690315962,0.042339686304330826,0.688328742980957,0.09914827346801758,124834.0,0.5059700012207031,516.27001953125,489.5299987792969,11.889870643615723,10.615853309631348
22,-1.133873701095581,-0.12176571786403656,0.27025145292282104,-0.12756939232349396,-5.62121240363922e-05,-0.003643745556473732,-0.02508263848721981,0.03455476090312004,-0.009075172245502472,0.19275152683258057,-0.05455763265490532,-0.00639012735337019,-0.0052194371819496155,-0.0002847528667189181,-0.005822127219289541,-0.010518377646803856,0.18383899331092834,1.447944164276123,16.247425079345703,0.00296296295709908,-0.007892443798482418,0.0434253066778183,0.7072155475616455,0.10898566246032715,120440.0,0.5065058469772339,540.6199951171875,516.27001953125,12.627299308776855,11.889870643615723
23,-1.1836847066879272,-0.12736578285694122,0.2822517454624176,-0.1330290287733078,-6.036186823621392e-05,-0.0037760641425848007,-0.026217088103294373,0.03621843457221985,-0.009653540328145027,0.20133626461029053,-0.056972961872816086,-0.006652851589024067,-0.005439236294478178,-0.0003023797180503607,-0.006082446780055761,-0.010964587330818176,0.19582721590995789,1.557306170463562,16.255430221557617,0.004444444552063942,-0.008372601121664047,0.040247950702905655,0.718862771987915,0.10810160636901855,118873.0,0.5070468187332153,564.489990234375,564.489990234375,14.050992012023926,14.050992012023926
24,-1.2322238683700562,-0.13284406065940857,0.2942520081996918,-0.13979703187942505,-6.17887926637195e-05,-0.00391698582097888,-0.02729721926152706,0.037709981203079224,-0.009937378577888012,0.21000127494335175,-0.05936601385474205,-0.006991196423768997,-0.005675434600561857,-0.00031282365671359,-0.006400909274816513,-0.011468993499875069,0.20219826698303223,1.6240066289901733,16.283710479736328,0.00296296295709908,-0.007994852028787136,0.040910739451646805,0.7031528949737549,0.10930418968200684,120995.0,0.5070893168449402,586.2000122070312,586.2000122070312,14.077698707580566,14.077698707580566
25,-1.2852859497070312,-0.1388491690158844,0.30625230073928833,-0.14293326437473297,-6.414645758923143e-05,-0.004134922754019499,-0.0284744706004858,0.039271168410778046,-0.010437970981001854,0.21895769238471985,-0.061678092926740646,-0.007178375031799078,-0.005913134664297104,-0.0003255871997680515,-0.00667531555518508,-0.011942404322326183,0.21135669946670532,1.6544854640960693,16.306821823120117,0.004444444552063942,-0.006629656068980694,0.041259557008743286,0.7050132751464844,0.1081547737121582,120890.0,0.5079184770584106,611.02001953125,611.02001953125,14.816412925720215,14.816412925720215
26,-1.2789360284805298,-0.13814488053321838,0.30512744188308716,-0.1414036899805069,-6.317713268799707e-05,-0.00407168036326766,-0.028289493173360825,0.039113014936447144,-0.010316818952560425,0.21849803626537323,-0.061355769634246826,-0.0071759819984436035,-0.0058958991430699825,-0.0003240155056118965,-0.006499896757304668,-0.011863794177770615,0.21235346794128418,1.6508407592773438,16.338050842285156,0.00296296295709908,-0.006865217816084623,0.0482223741710186,0.708221435546875,0.1087188720703125,120331.0,0.5084260106086731,636.6799926757812,636.6799926757812,15.44627857208252,15.44627857208252
27,-1.3868300914764404,-0.1501779556274414,0.33025282621383667,-0.1516483873128891,-6.991216650931165e-05,-0.0044275932013988495,-0.03070930950343609,0.04221296310424805,-0.011173947714269161,0.23643717169761658,-0.06642265617847443,-0.007872614078223705,-0.006383966654539108,-0.00035429056151770055,-0.006974679883569479,-0.012892311438918114,0.22882023453712463,1.832849383354187,16.355667114257812,0.00296296295709908,-0.007646523881703615,0.03773495554924011,0.7050349712371826,0.09792613983154297,122426.0,0.5088738203048706,659.3400268554688,683.02001953125,16.794464111328125,17.381315231323242
28,-1.3763084411621094,-0.1494048684835434,0.3278779685497284,-0.15239372849464417,-7.082527008606121e-05,-0.004426020663231611,-0.030549466609954834,0.04204486310482025,-0.011291829869151115,0.235895574092865,-0.06562308967113495,-0.007698697503656149,-0.0063551245257258415,-0.00035115855280309916,-0.0070191374979913235,-0.012831471860408783,0.22504805028438568,1.8107452392578125,16.366455078125,0.004444444552063942,-0.007123494520783424,0.03865169733762741,0.6937375068664551,0.10705757141113281,122757.0,0.5096354484558105,683.02001953125,709.6199951171875,17.381315231323242,17.24040985107422
29,-1.4878114461898804,-0.162124902009964,0.3542533814907074,-0.16209882497787476,-7.464823283953592e-05,-0.004822626244276762,-0.03294513374567032,0.04538087174296379,-0.012016812339425087,0.2546793818473816,-0.07095534354448318,-0.008441895246505737,-0.0068788244388997555,-0.0003733032790478319,-0.007355356123298407,-0.013850878924131393,0.24544167518615723,1.919074535369873,16.407337188720703,0.004444444552063942,-0.006556121166795492,0.03968597203493118,0.6869502067565918,0.1104428768157959,123281.0,0.509958028793335,709.6199951171875,732.4199829101562,17.24040985107422,18.2817440032959
30,-1.5406935214996338,-0.16729652881622314,0.36625367403030396,-0.16866347193717957,-7.800394087098539e-05,-0.004985488019883633,-0.03431195020675659,0.046844325959682465,-0.01253588404506445,0.2649795413017273,-0.07289416342973709,-0.008802138268947601,-0.007110254839062691,-0.0003924650955013931,-0.007679968606680632,-0.014363914728164673,0.2562938928604126,2.023674726486206,16.442785263061523,0.00296296295709908,-0.006750838831067085,0.04050770029425621,0.6862311363220215,0.10780096054077148,123803.0,0.5105571150779724,732.4199829101562,753.2000122070312,18.2817440032959,19.06899642944336
31,-1.527341604232788,-0.16622263193130493,0.3624829649925232,-0.16917318105697632,-7.962098607094958e-05,-0.004931982606649399,-0.03408282622694969,0.04649921506643295,-0.012604246847331524,0.26168549060821533,-0.07230085134506226,-0.008640997111797333,-0.007042379584163427,-0.00039658937021158636,-0.007907316088676453,-0.014257557690143585,0.251846581697464,2.027801275253296,16.452611923217773,0.0019753086380660534,-0.007039931137114763,0.03898819535970688,0.6830925941467285,0.10496163368225098,124742.0,0.5110176801681519,753.2000122070312,804.0599975585938,19.06899642944336,19.609996795654297
32,-1.6440643072128296,-0.17943617701530457,0.3902541995048523,-0.18022434413433075,-8.592409722041339e-05,-0.005362389143556356,-0.036773599684238434,0.05003545433282852,-0.013485448434948921,0.2814919352531433,-0.07790736854076385,-0.009370395913720131,-0.007607193198055029,-0.00042504267184995115,-0.008434808813035488,-0.015390675514936447,0.27024880051612854,2.2065720558166504,16.472517013549805,0.0019753086380660534,-0.0077429055236279964,0.03633807972073555,0.6896646022796631,0.11085104942321777,122800.0,0.5118938684463501,778.9299926757812,829.4199829101562,20.055904388427734,21.464122772216797
33,-1.6932556629180908,-0.1847529262304306,0.40225446224212646,-0.18564169108867645,-9.111502731684595e-05,-0.005484854802489281,-0.03780169412493706,0.051663607358932495,-0.014190378598868847,0.2919560372829437,-0.07980065792798996,-0.009488213807344437,-0.007827669382095337,-0.00043627771083265543,-0.008847769349813461,-0.015884291380643845,0.27767083048820496,2.198967456817627,16.49871826171875,0.00296296295709908,-0.007599732372909784,0.03413214907050133,0.6888473033905029,0.10878896713256836,123244.0,0.5121924877166748,804.0599975585938,853.8699951171875,19.609996795654297,22.741106033325195
34,-1.6716375350952148,-0.18327733874320984,0.3972128629684448,-0.18262624740600586,-8.847513527143747e-05,-0.005447677802294493,-0.037408046424388885,0.05098922550678253,-0.013980813324451447,0.2887490689754486,-0.07867482304573059,-0.009472230449318886,-0.007741771638393402,-0.00042820547241717577,-0.00862287636846304,-0.015710966661572456,0.2803962528705597,2.2440195083618164,16.50493049621582,0.004444444552063942,-0.007074242457747459,0.03658539801836014,0.6887495517730713,0.10795402526855469,123388.0,0.5124059915542603,829.4199829101562,874.8599853515625,21.464122772216797,23.984148025512695
35,-1.798050880432129,-0.19658958911895752,0.4262549877166748,-0.19364500045776367,-9.444550232728943e-05,-0.0058694626204669476,-0.040300384163856506,0.054367344826459885,-0.014706334099173546,0.31192874908447266,-0.08385263383388519,-0.010222969576716423,-0.008310859091579914,-0.00046865324839018285,-0.00887973327189684,-0.016865991055965424,0.2981627881526947,2.432415723800659,16.5374813079834,0.0019753086380660534,-0.006927235517650843,0.037440866231918335,0.6900103092193604,0.10822772979736328,123151.0,0.5129329562187195,853.8699951171875,924.5800170898438,22.741106033325195,24.264549255371094
36,-1.851967215538025,-0.2031136453151703,0.43825528025627136,-0.2016897201538086,-9.699590737000108e-05,-0.0059903389774262905,-0.041551072150468826,0.056084729731082916,-0.015305559150874615,0.31743761897087097,-0.0871223658323288,-0.010525926947593689,-0.00854968186467886,-0.00048469644389115274,-0.00951481331139803,-0.017417866736650467,0.31009435653686523,2.5606601238250732,16.536724090576172,0.00296296295709908,-0.007589728571474552,0.033545516431331635,0.6854615211486816,0.11273074150085449,123158.0,0.5133321285247803,874.8599853515625,948.9099731445312,23.984148025512695,23.909761428833008
37,-1.9009873867034912,-0.20899629592895508,0.4502555727958679,-0.20910172164440155,-0.00010126519191544503,-0.006210626102983952,-0.0427403561770916,0.05761361122131348,-0.01587579771876335,0.32834741473197937,-0.08889186382293701,-0.01092296652495861,-0.00881117396056652,-0.0004951211158186197,-0.009662031196057796,-0.01793069578707218,0.3164636194705963,2.535475015640259,16.530847549438477,0.0019753086380660534,-0.00794235896319151,0.033866140991449356,0.7025866508483887,0.10984945297241211,120999.0,0.5134080052375793,900.469970703125,972.8800048828125,22.884140014648438,25.949535369873047
38,-1.9511783123016357,-0.21520444750785828,0.4622558355331421,-0.2135094404220581,-0.00010659277177182958,-0.006384346634149551,-0.04378175735473633,0.059348948299884796,-0.016591103747487068,0.3375062644481659,-0.09114772081375122,-0.011083891615271568,-0.009046136401593685,-0.0005090795457363129,-0.010215934365987778,-0.018393242731690407,0.325808584690094,2.6024138927459717,16.548551559448242,0.00296296295709908,-0.007889634929597378,0.032214585691690445,0.7170042991638184,0.11371111869812012,118336.0,0.5140261650085449,924.5800170898438,993.6500244140625,24.264549255371094,25.632686614990234
39,-1.9988594055175781,-0.22058770060539246,0.47425612807273865,-0.21742093563079834,-0.00011007602734025568,-0.00662536546587944,-0.04499621316790581,0.06090304255485535,-0.017054550349712372,0.34834718704223633,-0.09293633699417114,-0.011466888710856438,-0.00927890744060278,-0.0005249738460406661,-0.010334458202123642,-0.01895037293434143,0.33256107568740845,2.605022668838501,16.553024291992188,0.00296296295709908,-0.0072382427752017975,0.03163338825106621,0.7023210525512695,0.10619616508483887,121585.0,0.51373690366745,948.9099731445312,1001.0,23.909761428833008,26.670278549194336
40,-2.0505597591400146,-0.22618690133094788,0.48625636100769043,-0.22424140572547913,-0.00011090435873484239,-0.00681227445602417,-0.04621309041976929,0.06233128160238266,-0.017278578132390976,0.3568514287471771,-0.09537403285503387,-0.011563664302229881,-0.00953303650021553,-0.0005343513330444694,-0.010572878643870354,-0.01943308673799038,0.3401949405670166,2.776467800140381,16.591167449951172,0.0019753086380660534,-0.00723488163203001,0.03341997042298317,0.6945836544036865,0.10773587226867676,122524.0,0.5142478942871094,972.8800048828125,1001.0,25.949535369873047,27.057512283325195
41,-1.840202808380127,-0.20311526954174042,0.4353599548339844,-0.2005845159292221,-0.00010246456076856703,-0.006175271235406399,-0.041716501116752625,0.055836647748947144,-0.015714328736066818,0.3208906650543213,-0.08500485867261887,-0.010561475530266762,-0.008555642329156399,-0.0004838275199290365,-0.009621181525290012,-0.017472058534622192,0.30136892199516296,2.467758893966675,16.592632293701172,0.00296296295709908,-0.007753506302833557,0.03337518125772476,0.669217586517334,0.10467886924743652,127024.0,0.5146195888519287,993.6500244140625,1001.0,25.632686614990234,28.626375198364258
42,-2.0288493633270264,-0.2250288724899292,0.4796522557735443,-0.22182288765907288,-0.00011246193753322586,-0.006729244254529476,-0.04595443233847618,0.06157815083861351,-0.01753920130431652,0.3525869846343994,-0.09391693770885468,-0.011603882536292076,-0.00942803081125021,-0.0005375426262617111,-0.010748709551990032,-0.019307345151901245,0.3368440866470337,2.6922607421875,16.571834564208984,0.00296296295709908,-0.00821180734783411,0.02923172153532505,0.6718602180480957,0.10614705085754395,126353.0,0.5144881010055542,1001.0,1001.0,26.270483016967773,27.921327590942383
43,-2.0288779735565186,-0.22523894906044006,0.4796522557735443,-0.22118088603019714,-0.00011367100523784757,-0.006690425332635641,-0.04597683250904083,0.06147703528404236,-0.017229486256837845,0.35311469435691833,-0.09377036988735199,-0.011560730636119843,-0.009423225186765194,-0.0005389987491071224,-0.010635513812303543,-0.01931130141019821,0.33813637495040894,2.7383105754852295,16.589723587036133,0.00296296295709908,-0.007915113121271133,0.03025520034134388,0.6745166778564453,0.11074376106262207,125186.0,0.5148599743843079,1001.0,996.1599731445312,26.670278549194336,27.70116424560547
44,-2.0335283279418945,-0.2257038652896881,0.4796522557735443,-0.2190365493297577,-0.00011471756442915648,-0.006797621957957745,-0.04614167660474777,0.061475276947021484,-0.01757167838513851,0.35538601875305176,-0.0931394100189209,-0.011638942174613476,-0.009450579062104225,-0.0005431180470623076,-0.010582534596323967,-0.019359257072210312,0.34342485666275024,2.7403905391693115,16.59484100341797,0.00296296295709908,-0.00801082793623209,0.03129647299647331,0.669452428817749,0.1068887710571289,126624.0,0.5149762630462646,1001.0,994.1199951171875,27.057512283325195,27.206729888916016
45,-2.1191515922546387,-0.23664771020412445,0.5005067586898804,-0.22843345999717712,-0.00012258974311407655,-0.007027277257293463,-0.0482918843626976,0.06402561068534851,-0.018564138561487198,0.37235015630722046,-0.096768818795681,-0.012076780200004578,-0.009877974167466164,-0.0005680464091710746,-0.011100172065198421,-0.02026541344821453,0.35344016551971436,2.923384428024292,16.585712432861328,0.00296296295709908,-0.007849223911762238,0.02457500249147415,0.6738710403442383,0.10572028160095215,126096.0,0.5146124958992004,1001.0,1001.0,28.626375198364258,27.52666473388672
46,-2.1164660453796387,-0.23693367838859558,0.4994302988052368,-0.226247176527977,-0.0001227442262461409,-0.007007919251918793,-0.048208676278591156,0.06396724283695221,-0.018517229706048965,0.3731583058834076,-0.09611376374959946,-0.012139949947595596,-0.009872407652437687,-0.0005651118699461222,-0.01092991791665554,-0.02031133323907852,0.3522322177886963,2.852496862411499,16.587879180908203,0.00296296295709908,-0.007598843425512314,0.025146478787064552,0.6760776042938232,0.1053016185760498,125808.0,0.5149361491203308,996.3499755859375,998.3599853515625,26.886417388916016,27.846662521362305
