step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_duty_balance,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_knee_swing_flexion,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
10,-1.045937180519104,-0.05596526712179184,-0.08388951420783997,0.12624990940093994,-0.06231357157230377,-3.1086763101484394e-06,0.0,-0.0073523325845599174,-0.03582216054201126,-0.011402621865272522,-1.4663448333740234,-0.014977920800447464,0.22977611422538757,-0.008606502786278725,0.0873335599899292,-0.026240667328238487,-0.6912679672241211,-0.006251398473978043,-0.002425088081508875,0.03783957287669182,-0.008609665557742119,-0.00013456096348818392,-0.002875769045203924,-0.0049036769196391106,-4.835572719573975,0.06748712062835693,0.7658488154411316,15.983427047729492,0.009999999776482582,-0.00623810850083828,19.29656982421875,0.7064707279205322,0.09843945503234863,122130.0,0.49986928701400757,253.67999267578125,156.36000061035156,-142.501220703125,-86.8244400024414
11,-1.1447067260742188,-0.061108361929655075,-0.09174960851669312,0.13824990391731262,-0.0693313330411911,-3.3499145501991734e-06,0.0,-0.00804097205400467,-0.0390634760260582,-0.012517137452960014,-1.6316217184066772,-0.016158202663064003,0.2504497170448303,-0.009592488408088684,0.0957421362400055,-0.028704946860671043,-0.7043342590332031,-0.0068947128020226955,-0.002643934218212962,0.04107492417097092,-0.009243369102478027,-0.00014378152263816446,-0.003301336197182536,-0.005399791058152914,-5.265386581420898,0.07253606617450714,0.8667117357254028,15.93957805633545,0.009999999776482582,-0.006713773589581251,18.45060920715332,0.7074832916259766,0.09843015670776367,121978.0,0.49967771768569946,274.489990234375,179.97999572753906,-152.2815704345703,-99.82170104980469
12,-1.2447192668914795,-0.06642906367778778,-0.09982429444789886,0.1502498835325241,-0.07550608366727829,-3.346681069160695e-06,0.0,-0.008645029738545418,-0.04232410714030266,-0.013552485965192318,-1.7951167821884155,-0.01793135143816471,0.27263230085372925,-0.010265267454087734,0.10400654375553131,-0.031209265813231468,-0.9955822229385376,-0.007473810575902462,-0.002869351301342249,0.04330959543585777,-0.010071876458823681,-0.0001544029510114342,-0.003496764926239848,-0.005866569466888905,-5.7158331871032715,0.07965344190597534,0.8648340702056885,15.92708683013916,0.009999999776482582,-0.00688230711966753,17.611242294311523,0.7066872119903564,0.09850931167602539,122086.0,0.49925708770751953,299.80999755859375,226.4600067138672,-171.76492309570312,-126.30567169189453
13,-1.349487066268921,-0.07239383459091187,-0.1087404415011406,0.1622498780488968,-0.08132682740688324,-3.7510376387217548e-06,0.0,-0.00945477094501257,-0.046241097152233124,-0.014707084745168686,-1.8230204582214355,-0.019360147416591644,0.29463839530944824,-0.011134113185107708,0.11239248514175415,-0.03367980569601059,-0.9545446634292603,-0.007916204631328583,-0.003107928205281496,0.04989686608314514,-0.010320122353732586,-0.00016884400974959135,-0.0037890083622187376,-0.006346055772155523,-6.199084281921387,0.08868660777807236,0.9657222032546997,15.932943344116211,0.009999999776482582,-0.006162550300359726,17.088714599609375,0.7088770866394043,0.09851765632629395,121754.0,0.49949103593826294,323.0299987792969,253.67999267578125,-180.6407470703125,-142.501220703125
14,-1.4437785148620605,-0.07769560813903809,-0.11669206619262695,0.17424987256526947,-0.0861903727054596,-4.092308699910063e-06,0.0,-0.010191316716372967,-0.04952701926231384,-0.015716206282377243,-1.997012972831726,-0.02065722458064556,0.31663429737091064,-0.01223878376185894,0.12109365314245224,-0.03606278821825981,-1.0062541961669922,-0.008643976412713528,-0.0033428575843572617,0.05270252749323845,-0.01023177057504654,-0.000178949732799083,-0.00408831937238574,-0.006788111291825771,-6.662454128265381,0.09229134768247604,1.0553507804870605,15.915303230285645,0.009999999776482582,-0.006111802998930216,16.639490127563477,0.7128195762634277,0.0984797477722168,121168.0,0.49928873777389526,347.9200134277344,274.489990234375,-195.2560577392578,-152.2815704345703
15,-1.5429704189300537,-0.08263210952281952,-0.12423320859670639,0.18624985218048096,-0.08959680795669556,-4.44913257524604e-06,0.0,-0.010947558097541332,-0.05255480855703354,-0.016741881147027016,-2.059422254562378,-0.022396152839064598,0.339204877614975,-0.01268994715064764,0.12987029552459717,-0.03842480108141899,-1.1327630281448364,-0.009130792692303658,-0.0035597204696387053,0.0555611252784729,-0.013083952479064465,-0.00019473693100735545,-0.003994574770331383,-0.007218729704618454,-7.087045669555664,0.1003439649939537,1.1187742948532104,15.908814430236816,0.009999999776482582,-0.0057721505872905254,16.35862922668457,0.715341329574585,0.10434913635253906,119928.0,0.49910297989845276,371.8500061035156,299.80999755859375,-207.4831085205078,-171.76492309570312
16,-1.6436423063278198,-0.0882682055234909,-0.13265089690685272,0.19824986159801483,-0.09802468121051788,-4.709334007202415e-06,0.0,-0.011525914072990417,-0.056268882006406784,-0.01787315309047699,-2.2318127155303955,-0.02355758473277092,0.36076080799102783,-0.013173621147871017,0.1377297192811966,-0.04104160889983177,-1.4133232831954956,-0.009848259389400482,-0.0038017136976122856,0.05962056666612625,-0.01277194730937481,-0.00020734179997816682,-0.004461688455194235,-0.0077158547937870026,-7.5763349533081055,0.10659047216176987,1.1866177320480347,15.909233093261719,0.009999999776482582,-0.006430765148252249,15.912240982055664,0.7090029716491699,0.10395026206970215,120922.0,0.4989638030529022,397.010009765625,323.0299987792969,-227.8619384765625,-180.6407470703125
17,-1.670378565788269,-0.08950891345739365,-0.1345004290342331,0.20168757438659668,-0.09892129898071289,-4.8731690185377374e-06,0.0,-0.011685846373438835,-0.0570850744843483,-0.01825302466750145,-2.358786106109619,-0.023721924051642418,0.3683133125305176,-0.014127593487501144,0.14011719822883606,-0.04175339266657829,-1.5083510875701904,-0.010080045089125633,-0.00386459706351161,0.06077451631426811,-0.013892993330955505,-0.00020932345069013536,-0.004687830340117216,-0.007908552885055542,-7.70053768157959,0.10736005753278732,1.1784394979476929,15.880417823791504,0.009999999776482582,-0.006431241519749165,15.283880233764648,0.7044847011566162,0.1040949821472168,121576.0,0.49859413504600525,419.3999938964844,371.8500061035156,-240.44448852539062,-207.4831085205078
18,-1.8405494689941406,-0.09897373616695404,-0.14890572428703308,0.22225037217140198,-0.10910630226135254,-5.01753584103426e-06,0.0,-0.013064572587609291,-0.06289638578891754,-0.020003117620944977,-2.412949323654175,-0.026601534336805344,0.4037134349346161,-0.014989783987402916,0.15504950284957886,-0.04583049938082695,-1.2460558414459229,-0.011083252727985382,-0.004261848516762257,0.06617803126573563,-0.013645636849105358,-0.00022408808581531048,-0.005100224167108536,-0.00868501141667366,-8.48649787902832,0.12156717479228973,1.3335797786712646,15.885576248168945,0.009999999776482582,-0.006122670602053404,14.811300277709961,0.7040607929229736,0.10492372512817383,121515.0,0.4986829161643982,444.9700012207031,397.010009765625,-247.0759735107422,-227.8619384765625
19,-1.9451167583465576,-0.10454060882329941,-0.15723085403442383,0.23425063490867615,-0.11712746322154999,-5.731282726628706e-06,0.0,-0.013776707462966442,-0.0666414275765419,-0.021192222833633423,-2.6403658390045166,-0.028060197830200195,0.4268609881401062,-0.016186710447072983,0.16274406015872955,-0.048493098467588425,-1.5875484943389893,-0.011683166027069092,-0.004504034295678139,0.0706438273191452,-0.01494435966014862,-0.0002450046013109386,-0.005560874007642269,-0.009155398234724998,-8.979334831237793,0.12409760802984238,1.3918818235397339,15.88641357421875,0.009999999776482582,-0.006202827673405409,14.43906021118164,0.7066953182220459,0.10524153709411621,121073.0,0.49875307083129883,470.8599853515625,419.3999938964844,-267.75909423828125,-240.44448852539062
20,-2.0419869422912598,-0.10981001704931259,-0.16515226662158966,0.24625089764595032,-0.12016444653272629,-5.685650648956653e-06,0.0,-0.014456318691372871,-0.06982719153165817,-0.022229289636015892,-2.7455625534057617,-0.029189597815275192,0.44758903980255127,-0.016879238188266754,0.17113946378231049,-0.05096101760864258,-1.5602025985717773,-0.012297302484512329,-0.004722660407423973,0.07374851405620575,-0.015774141997098923,-0.00025770103093236685,-0.00560291763395071,-0.009641642682254314,-9.407848358154297,0.1342214196920395,1.4613139629364014,15.87519359588623,0.009999999776482582,-0.0054505085572600365,13.5616455078125,0.7068014144897461,0.10384941101074219,121265.0,0.4983883500099182,492.7799987792969,444.9700012207031,-277.6856994628906,-247.0759735107422
21,-2.1399545669555664,-0.11494525521993637,-0.17286652326583862,0.2582511901855469,-0.12665598094463348,-6.1176251620054245e-06,0.0,-0.015069081448018551,-0.07308459281921387,-0.023244261741638184,-2.7838358879089355,-0.030414704233407974,0.470451295375824,-0.017696600407361984,0.17954817414283752,-0.05342525243759155,-1.4748659133911133,-0.01277419738471508,-0.004952121526002884,0.07655224204063416,-0.017248529940843582,-0.00026882824022322893,-0.005995201878249645,-0.01010071113705635,-9.86402702331543,0.14276255667209625,1.4873169660568237,15.859654426574707,0.009999999776482582,-0.0057216305285692215,12.922572135925293,0.7090480327606201,0.1053476333618164,120707.0,0.49792781472206116,517.22998046875,492.7799987792969,-287.86920166015625,-277.6856994628906
22,-2.0575501918792725,-0.1104540079832077,-0.1661415547132492,0.24760548770427704,-0.1218193992972374,-5.681687980541028e-06,0.0,-0.014449495822191238,-0.07013213634490967,-0.022429734468460083,-2.616485595703125,-0.02934393845498562,0.44947323203086853,-0.01734139956533909,0.17186805605888367,-0.051300298422575,-1.5150010585784912,-0.012355692684650421,-0.0047477600164711475,0.07529115676879883,-0.017349621281027794,-0.00025507379905320704,-0.0056882500648498535,-0.009746218100190163,-9.456816673278809,0.13876979053020477,1.5007432699203491,15.842008590698242,0.009999999776482582,-0.006543450988829136,12.363471984863281,0.7055373191833496,0.10391664505004883,121444.0,0.4975318908691406,540.7100219726562,517.22998046875,-298.932861328125,-287.86920166015625
23,-2.3452091217041016,-0.12620718777179718,-0.18979327380657196,0.2822517454624176,-0.1354462206363678,-6.324451078398852e-06,0.0,-0.01623753271996975,-0.08010748028755188,-0.02548377588391304,-2.987790584564209,-0.03303195908665657,0.5143312215805054,-0.019321216270327568,0.19611887633800507,-0.058422259986400604,-1.7078889608383179,-0.0139345433562994,-0.005420750938355923,0.08299125730991364,-0.018095068633556366,-0.00029194640228524804,-0.006444686558097601,-0.011066814884543419,-10.805654525756836,0.1585167646408081,1.6928352117538452,15.81039810180664,0.009999999776482582,-0.005777913611382246,12.14980411529541,0.7059171199798584,0.10450959205627441,121299.0,0.49707311391830444,565.010009765625,540.7100219726562,-312.929443359375,-298.932861328125
24,-2.3413515090942383,-0.1255922019481659,-0.18865899741649628,0.28179359436035156,-0.13537493348121643,-6.822727300459519e-06,0.0,-0.016539542004466057,-0.07972154021263123,-0.02544519118964672,-3.0420289039611816,-0.03406766802072525,0.5134263038635254,-0.01927625760436058,0.19649752974510193,-0.05813373252749443,-1.9333232641220093,-0.013989652507007122,-0.005410979501903057,0.08732427656650543,-0.018635734915733337,-0.0002983255253639072,-0.006484127603471279,-0.011072313413023949,-10.783782958984375,0.15643195807933807,1.6947531700134277,15.815176010131836,0.009999999776482582,-0.0057280841283500195,11.58066463470459,0.7057766914367676,0.1038210391998291,121423.0,0.49682167172431946,587.5800170898438,565.010009765625,-329.92999267578125,-312.929443359375
25,-2.429121732711792,-0.13058459758758545,-0.19654743373394012,0.29354387521743774,-0.14188168942928314,-7.075974281178787e-06,0.0,-0.01691306382417679,-0.08260726183652878,-0.02626890502870083,-3.13236403465271,-0.034351449459791183,0.5336808562278748,-0.02019733004271984,0.20457497239112854,-0.0605899803340435,-1.8733692169189453,-0.014419054612517357,-0.005615103058516979,0.08825888484716415,-0.019380947574973106,-0.00030043901642784476,-0.006768680177628994,-0.011522139422595501,-11.176761627197266,0.16254931688308716,1.7457709312438965,15.789774894714355,0.009999999776482582,-0.006297214888036251,11.49404239654541,0.7077722549438477,0.10368108749389648,121145.0,0.49624067544937134,614.1900024414062,614.1900024414062,-343.9825439453125,-343.9825439453125
26,-2.645033597946167,-0.1417592316865921,-0.2131931036710739,0.3182525634765625,-0.15182949602603912,-7.309684406209271e-06,0.0,-0.0184123944491148,-0.08986258506774902,-0.02867054007947445,-3.3118839263916016,-0.03765353932976723,0.5781804323196411,-0.02223861776292324,0.2211456000804901,-0.06587033718824387,-1.8675711154937744,-0.015811920166015625,-0.006100904196500778,0.09638529270887375,-0.019945386797189713,-0.0003330848994664848,-0.0070530688390135765,-0.012465400621294975,-12.147002220153809,0.180132195353508,1.8401387929916382,15.774517059326172,0.009999999776482582,-0.0059717982076108456,10.913263320922852,0.7048301696777344,0.10365676879882812,121590.0,0.4963243901729584,636.3699951171875,636.3699951171875,-349.3533020019531,-349.3533020019531
27,-2.7449328899383545,-0.14723539352416992,-0.22148552536964417,0.33025282621383667,-0.15812750160694122,-7.862813617975917e-06,0.0,-0.019205784425139427,-0.09355329722166061,-0.029918953776359558,-3.5566153526306152,-0.03888773173093796,0.6031676530838013,-0.022792330011725426,0.2293352335691452,-0.06839542090892792,-2.2645320892333984,-0.016564950346946716,-0.006337211932986975,0.09865909814834595,-0.019845686852931976,-0.0003483648761175573,-0.007423139177262783,-0.013017414137721062,-12.635683059692383,0.1829589456319809,1.9586467742919922,15.768803596496582,0.009999999776482582,-0.006406273227185011,10.23633861541748,0.7079079151153564,0.10556364059448242,120845.0,0.49589666724205017,658.9600219726562,658.9600219726562,-369.6924743652344,-369.6924743652344
28,-2.6037497520446777,-0.13979443907737732,-0.2102840393781662,0.3138986825942993,-0.15092621743679047,-7.3811947913782205e-06,0.0,-0.01803654432296753,-0.08858814090490341,-0.028307374566793442,-3.305206060409546,-0.037119947373867035,0.5741573572158813,-0.022293761372566223,0.2181556522846222,-0.06495919823646545,-1.9886462688446045,-0.015798550099134445,-0.00600841548293829,0.09480726718902588,-0.0197757575660944,-0.0003227275738026947,-0.0071160634979605675,-0.012366438284516335,-11.956586837768555,0.17537133395671844,1.8215980529785156,15.71866226196289,0.009999999776482582,-0.006828926969319582,9.90157699584961,0.6996619701385498,0.10356283187866211,122386.0,0.4950655400753021,683.47998046875,683.47998046875,-382.30438232421875,-382.30438232421875
29,-2.9385738372802734,-0.1580067276954651,-0.23776566982269287,0.3542533814907074,-0.16962842643260956,-7.96661333879456e-06,0.0,-0.020691920071840286,-0.0999867171049118,-0.03186315298080444,-3.689019203186035,-0.04225054383277893,0.6450788378715515,-0.024345746263861656,0.2467299997806549,-0.07316350191831589,-2.1288716793060303,-0.01761198602616787,-0.0067767975851893425,0.10651563107967377,-0.023054033517837524,-0.0003640057402662933,-0.007832677103579044,-0.013949340209364891,-13.484991073608398,0.2010773867368698,2.1130223274230957,15.698554039001465,0.009999999776482582,-0.006495546083897352,9.773948669433594,0.7097654342651367,0.10378384590148926,120833.0,0.4948071837425232,709.030029296875,730.3200073242188,-392.97406005859375,-406.18896484375
30,-3.03440523147583,-0.16305232048034668,-0.24530348181724548,0.36625367403030396,-0.17468857765197754,-8.29148029879434e-06,0.0,-0.021244022995233536,-0.10301240533590317,-0.03280448541045189,-3.7899928092956543,-0.04408224672079086,0.6672852039337158,-0.025130508467555046,0.25610166788101196,-0.0753602385520935,-2.3005149364471436,-0.018312443047761917,-0.007005104795098305,0.11157544702291489,-0.023721590638160706,-0.00037697574589401484,-0.008150318637490273,-0.014358347281813622,-13.941859245300293,0.20849111676216125,2.136482000350952,15.691876411437988,0.009999999776482582,-0.006092316471040249,9.480264663696289,0.7018585205078125,0.10369229316711426,122033.0,0.49436211585998535,730.3200073242188,755.530029296875,-406.18896484375,-418.853271484375
31,-3.146526336669922,-0.1685979813337326,-0.25381582975387573,0.3782539367675781,-0.17881064116954803,-8.783362318354193e-06,0.0,-0.021750859916210175,-0.10636405646800995,-0.034101516008377075,-3.9277219772338867,-0.04502537101507187,0.6910049319267273,-0.026395468041300774,0.2640017867088318,-0.07796574383974075,-2.4503424167633057,-0.01875637099146843,-0.007231991738080978,0.11829650402069092,-0.02703508548438549,-0.0003951553662773222,-0.008527242578566074,-0.014914372935891151,-14.380244255065918,0.2117558717727661,2.2588107585906982,15.677837371826172,0.006666666828095913,-0.005725586786866188,9.358667373657227,0.7025284767150879,0.09672188758850098,122995.0,0.4943111538887024,755.530029296875,776.4000244140625,-418.853271484375,-427.46624755859375
32,-3.1056392192840576,-0.16695885360240936,-0.2511739730834961,0.37375402450561523,-0.17988233268260956,-8.677254299982451e-06,0.0,-0.02157687395811081,-0.1053156703710556,-0.03362017869949341,-3.754591941833496,-0.04418303072452545,0.6825145483016968,-0.026014432311058044,0.2599879801273346,-0.07728070020675659,-2.360476016998291,-0.01868205890059471,-0.007149348966777325,0.11483903229236603,-0.02555450052022934,-0.0003910317027475685,-0.008528651669621468,-0.014774076640605927,-14.234596252441406,0.21568076312541962,2.213592529296875,15.655191421508789,0.006666666828095913,-0.008959587663412094,8.945480346679688,0.7020206451416016,0.09816956520080566,122850.0,0.49313876032829285,776.4000244140625,806.2999877929688,-427.46624755859375,-450.76190185546875
33,-3.3434672355651855,-0.17932753264904022,-0.2700592875480652,0.40225446224212646,-0.1872313916683197,-9.107531695917714e-06,0.0,-0.023225482553243637,-0.11331604421138763,-0.036277033388614655,-4.126208305358887,-0.047876350581645966,0.7328803539276123,-0.02742488496005535,0.28045690059661865,-0.08299484848976135,-2.6748576164245605,-0.020064827054739,-0.007701893802732229,0.12450715154409409,-0.025533165782690048,-0.000415656715631485,-0.008598940446972847,-0.015858231112360954,-15.341739654541016,0.22778165340423584,2.3918867111206055,15.633196830749512,0.009999999776482582,-0.006013751961290836,8.93657112121582,0.7082762718200684,0.10428214073181152,120980.0,0.49296513199806213,806.2999877929688,824.97998046875,-450.76190185546875,-451.66754150390625
34,-3.2889156341552734,-0.17669427394866943,-0.26593679189682007,0.3970879018306732,-0.19015102088451385,-9.00320810615085e-06,0.0,-0.02319524995982647,-0.11123412847518921,-0.03551250323653221,-4.00041389465332,-0.04733479022979736,0.72423255443573,-0.0279690008610487,0.278209388256073,-0.08155250549316406,-2.2033021450042725,-0.019949285313487053,-0.007585171610116959,0.12248343229293823,-0.027240118011832237,-0.0004066179972141981,-0.00892543513327837,-0.015683069825172424,-15.082014083862305,0.2281380146741867,2.320335865020752,15.586464881896973,0.009999999776482582,-0.0070807975716888905,8.504267692565918,0.7039122581481934,0.10444259643554688,121609.0,0.49220070242881775,824.97998046875,876.9199829101562,-451.66754150390625,-479.4505920410156
35,-3.5410218238830566,-0.18934395909309387,-0.28496038913726807,0.4262549877166748,-0.19859585165977478,-9.994204447139055e-06,0.0,-0.02435317263007164,-0.1192980632185936,-0.0382913313806057,-4.306955337524414,-0.050583288073539734,0.7771809101104736,-0.029968466609716415,0.29769980907440186,-0.0878051146864891,-2.588942766189575,-0.021316466853022575,-0.008145822212100029,0.12921711802482605,-0.02902240678668022,-0.00043890284723602235,-0.00946565717458725,-0.016779324039816856,-16.199199676513672,0.24312350153923035,2.5424675941467285,15.558202743530273,0.009999999776482582,-0.00697439955547452,8.137182235717773,0.7030861377716064,0.10434675216674805,121748.0,0.4913182854652405,851.7100219726562,902.2100219726562,-463.0206298828125,-496.1342468261719
