step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_duty_balance,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_knee_swing_flexion,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
1885,-1.1529343128204346,-0.020376436412334442,-0.02577102556824684,0.49018773436546326,-0.09017316997051239,-4.068809357704595e-05,-0.05593422055244446,-0.01620161347091198,-0.009181658737361431,-0.01765667274594307,-1.031401515007019,-0.006940375082194805,1.1348271369934082,-0.14488796889781952,0.5454453229904175,-0.04455917328596115,-0.14118798077106476,-0.06132499501109123,-0.002069789683446288,1.2730395793914795,-0.01797536574304104,-0.00026883569080382586,-0.03425435349345207,-0.05369926244020462,-0.7941433787345886,0.5557985305786133,4.249302864074707,-10.739312171936035,0.00039018443203531206,0.00025497155729681253,0.20411249995231628,0.6800909042358398,0.10357260704040527,125441.0,0.1500530242919922,978.6900024414062,935.4099731445312,89.83780670166016,77.9921875
1886,-1.060877799987793,-0.018757600337266922,-0.02365429326891899,0.4484346807003021,-0.08515320718288422,-3.6708741390611976e-05,-0.054832011461257935,-0.01536018680781126,-0.008448322303593159,-0.016416357830166817,-0.95073002576828,-0.006449905224144459,1.0395848751068115,-0.13606959581375122,0.4938274323940277,-0.04219655320048332,-0.13598915934562683,-0.054384004324674606,-0.0018980813911184669,1.1677970886230469,-0.016064990311861038,-0.00025784707395359874,-0.03306875005364418,-0.04906534403562546,-0.7277370691299438,0.507009744644165,3.852410078048706,-10.726152420043945,0.00017341530474368483,0.000386404077289626,0.2816016972064972,0.6686031818389893,0.10390257835388184,127253.0,0.1501120924949646,977.3599853515625,965.2100219726562,89.30559539794922,82.70965576171875
1887,-1.102669358253479,-0.01940031722187996,-0.024520300328731537,0.46638521552085876,-0.08806586265563965,-3.7498124584089965e-05,-0.046870067715644836,-0.015707287937402725,-0.008625647984445095,-0.016885383054614067,-0.966514527797699,-0.007132784929126501,1.076953649520874,-0.14048713445663452,0.5096819400787354,-0.044972702860832214,-0.12574949860572815,-0.05784669518470764,-0.0019361268496140838,1.216267466545105,-0.014003920368850231,-0.00026240915758535266,-0.03509805351495743,-0.0505380742251873,-0.7195245623588562,0.5325748920440674,4.019916534423828,-10.734583854675293,0.00017341530474368483,-0.003222413593903184,0.24198126792907715,0.6700901985168457,0.10527729988098145,126783.0,0.14996835589408875,927.3300170898438,941.6599731445312,86.01073455810547,78.01502227783203
1888,-1.0924359560012817,-0.019283663481473923,-0.024299997836351395,0.46065884828567505,-0.0873171016573906,-3.5346049116924405e-05,-0.054059650748968124,-0.015866419300436974,-0.008579363115131855,-0.016931673511862755,-0.9651446342468262,-0.006627055816352367,1.0712615251541138,-0.14204156398773193,0.5034961700439453,-0.0444004088640213,-0.12632352113723755,-0.055748350918293,-0.0019357914570719004,1.205106258392334,-0.015359013341367245,-0.00026749935932457447,-0.034456364810466766,-0.04998007044196129,-0.7321545481681824,0.5241763591766357,3.9534926414489746,-10.768828392028809,0.0002601229352876544,-0.0031346145551651716,0.22185441851615906,0.6702225208282471,0.10361695289611816,127034.0,0.14982976019382477,940.97998046875,968.75,86.16992950439453,81.8664779663086
1889,-1.0878655910491943,-0.0192395206540823,-0.024273216724395752,0.45812463760375977,-0.08897452056407928,-3.54519797838293e-05,-0.048909541219472885,-0.016271956264972687,-0.008621198125183582,-0.01682010293006897,-0.9808506965637207,-0.006576246581971645,1.0631678104400635,-0.14992010593414307,0.5046670436859131,-0.04306153580546379,-0.1382300704717636,-0.054740648716688156,-0.001945324125699699,1.191129207611084,-0.01607218012213707,-0.0002616519050206989,-0.03677802532911301,-0.049814604222774506,-0.7520236968994141,0.5190820097923279,3.9419593811035156,-10.752202987670898,0.0002601229352876544,-0.0019758681301027536,0.215291827917099,0.677497386932373,0.10414910316467285,125765.0,0.14991682767868042,935.3300170898438,945.02001953125,84.99237060546875,81.54817962646484
1890,-1.1188154220581055,-0.01977660320699215,-0.025027375668287277,0.47322916984558105,-0.0873459205031395,-3.870527507388033e-05,-0.06171087548136711,-0.015899932011961937,-0.008902831003069878,-0.01713159680366516,-0.9833776354789734,-0.0073784468695521355,1.0935933589935303,-0.1422596573829651,0.5227488875389099,-0.04408043622970581,-0.13918116688728333,-0.057317592203617096,-0.002000252716243267,1.2360823154449463,-0.017190229147672653,-0.00026038888609036803,-0.03354614973068237,-0.05141863971948624,-0.7689244151115417,0.5396576523780823,4.086488723754883,-10.757429122924805,0.0002601229352876544,-0.002909822855144739,0.2146151214838028,0.676598072052002,0.10402846336364746,125929.0,0.1498832255601883,945.5499877929688,961.0999755859375,86.62291717529297,82.21778106689453
1891,-1.0755317211151123,-0.01897769793868065,-0.024010060355067253,0.4547716975212097,-0.08201193809509277,-3.6264296795707196e-05,-0.04936986789107323,-0.015075097791850567,-0.008440148085355759,-0.016468733549118042,-0.9358550906181335,-0.006429251283407211,1.0569126605987549,-0.13491129875183105,0.5006240606307983,-0.042843353003263474,-0.11998530477285385,-0.05652950331568718,-0.0018967865034937859,1.1848361492156982,-0.014511922374367714,-0.0002500209375284612,-0.030729060992598534,-0.04948648065328598,-0.7085533142089844,0.5169827938079834,3.926820755004883,-10.76079273223877,0.0002601229352876544,-0.0033728352282196283,0.19655296206474304,0.6698753833770752,0.10355067253112793,127102.0,0.1499226689338684,991.8599853515625,945.9199829101562,92.55864715576172,81.18836212158203
1892,-1.1465649604797363,-0.020220553502440453,-0.025635411962866783,0.4843848645687103,-0.08980810642242432,-3.448782808845863e-05,-0.06818903982639313,-0.016504231840372086,-0.009090583771467209,-0.017466574907302856,-1.0219535827636719,-0.0075658876448869705,1.1156566143035889,-0.14914456009864807,0.5297940969467163,-0.046585675328969955,-0.13711783289909363,-0.057830341160297394,-0.002038109116256237,1.263610601425171,-0.017705408856272697,-0.0002632123650982976,-0.03242336958646774,-0.05117154121398926,-0.7744361758232117,0.5515868663787842,4.1659369468688965,-10.74220085144043,0.0002601229352876544,-0.0023547245655208826,0.24031329154968262,0.6770336627960205,0.10370206832885742,125912.0,0.15016236901283264,971.5399780273438,967.030029296875,88.32987976074219,82.07347869873047
1893,-1.0965036153793335,-0.019290199503302574,-0.02438456378877163,0.46114563941955566,-0.08875209093093872,-3.3421987609472126e-05,-0.051694534718990326,-0.01631835848093033,-0.008617036044597626,-0.01680275984108448,-1.0005152225494385,-0.007796338759362698,1.0649523735046387,-0.15059688687324524,0.5000026226043701,-0.04556557536125183,-0.1417531818151474,-0.053466230630874634,-0.0019296103855594993,1.209765076637268,-0.015311270952224731,-0.0002648799563758075,-0.03380058333277702,-0.048958174884319305,-0.7313286662101746,0.5219587087631226,3.9524025917053223,-10.707425117492676,0.00039018443203531206,-0.0002434631169307977,0.24973630905151367,0.6741209030151367,0.1033928394317627,126433.0,0.15038664638996124,962.9000244140625,969.5700073242188,86.1435775756836,83.10932922363281
1894,-1.1337780952453613,-0.019964417442679405,-0.0253286175429821,0.4774208962917328,-0.09113909304141998,-3.629417187767103e-05,-0.06288676708936691,-0.01611151359975338,-0.008919112384319305,-0.01722990721464157,-1.0093085765838623,-0.0076224179938435555,1.1044507026672363,-0.1464168131351471,0.5205881595611572,-0.04635736346244812,-0.14666520059108734,-0.05726305767893791,-0.0019959411583840847,1.2495869398117065,-0.015821445733308792,-0.0002706593950279057,-0.03445060923695564,-0.05114996060729027,-0.7528197169303894,0.5424352884292603,4.109686851501465,-10.683419227600098,0.00011561020073713735,0.0003046324127353728,0.24610184133052826,0.6792147159576416,0.1035470962524414,125586.0,0.15041591227054596,963.9099731445312,962.280029296875,88.39144897460938,80.35143280029297
1895,-1.1397496461868286,-0.02011173963546753,-0.025496330112218857,0.4807504117488861,-0.08915846794843674,-3.5382188798394054e-05,-0.05967053025960922,-0.01594626158475876,-0.00897875614464283,-0.017352774739265442,-0.9953542947769165,-0.007534030359238386,1.1104776859283447,-0.14565156400203705,0.5281632542610168,-0.045584939420223236,-0.1385282278060913,-0.058172643184661865,-0.0020126791205257177,1.2572873830795288,-0.015228154137730598,-0.0002683739294297993,-0.03392115980386734,-0.05128095671534538,-0.7640438079833984,0.5499645471572876,4.1627397537231445,-10.712306022644043,0.00017341530474368483,-0.0030258733313530684,0.23982660472393036,0.6769728660583496,0.10406255722045898,125863.0,0.1502075344324112,945.8099975585938,962.0,86.58930206298828,81.92826080322266
1896,-1.1487449407577515,-0.02021828666329384,-0.0256293173879385,0.48484325408935547,-0.09003319591283798,-3.7225465348456055e-05,-0.05205865949392319,-0.016009708866477013,-0.009033635258674622,-0.017424538731575012,-1.0044333934783936,-0.007156400941312313,1.1200454235076904,-0.14594818651676178,0.5344054698944092,-0.045488085597753525,-0.13910487294197083,-0.05811804533004761,-0.0020249728113412857,1.2643519639968872,-0.015436440706253052,-0.0002639151061885059,-0.03479580208659172,-0.05232711881399155,-0.7627333402633667,0.5502814054489136,4.196924209594727,-10.713847160339355,0.0002601229352876544,-0.0026449658907949924,0.21655353903770447,0.6827666759490967,0.10382413864135742,124974.0,0.1504211723804474,960.8699951171875,947.3200073242188,88.79570007324219,82.89718627929688
1897,-1.1356223821640015,-0.02001171186566353,-0.025358717888593674,0.47705960273742676,-0.09336157888174057,-3.497456054901704e-05,-0.05555812269449234,-0.01582684926688671,-0.008963978849351406,-0.01729249395430088,-1.0224827527999878,-0.007458688225597143,1.1041992902755737,-0.14702290296554565,0.5230104327201843,-0.045539986342191696,-0.139363095164299,-0.05798092484474182,-0.0020046397112309933,1.2423920631408691,-0.01622539572417736,-0.00026984463329426944,-0.035931847989559174,-0.05134209245443344,-0.7682668566703796,0.5402363538742065,4.091485977172852,-10.670238494873047,0.0002601229352876544,-0.0027077344711869955,0.2385578453540802,0.6760191917419434,0.10345220565795898,126116.0,0.15060636401176453,954.3200073242188,945.1699829101562,86.58378601074219,79.40225982666016
1898,-1.1217396259307861,-0.019853390753269196,-0.02514466643333435,0.47139447927474976,-0.08755543828010559,-3.5222004953539e-05,-0.05180288478732109,-0.016307057812809944,-0.00896463729441166,-0.017187923192977905,-0.9938163161277771,-0.007239107042551041,1.0959144830703735,-0.1511783003807068,0.5203127264976501,-0.04402324557304382,-0.1421036720275879,-0.055732786655426025,-0.0020097969099879265,1.2298383712768555,-0.015563691966235638,-0.00025955872843042016,-0.033076211810112,-0.05060712993144989,-0.7845935225486755,0.5318668484687805,4.0603861808776855,-10.694353103637695,0.0002601229352876544,-0.003619004739448428,0.17650054395198822,0.6762752532958984,0.10430359840393066,125937.0,0.15025801956653595,976.6300048828125,961.280029296875,88.73190307617188,82.27173614501953
1899,-1.174147367477417,-0.02072954550385475,-0.02613328956067562,0.49147337675094604,-0.0960187166929245,-3.819154517259449e-05,-0.06588704884052277,-0.016913920640945435,-0.009330486878752708,-0.018119487911462784,-1.0527228116989136,-0.007754974998533726,1.1405599117279053,-0.15402095019817352,0.5390094518661499,-0.0468612015247345,-0.14773130416870117,-0.0619020089507103,-0.002099701203405857,1.2817784547805786,-0.017445078119635582,-0.0002836273342836648,-0.035167351365089417,-0.05345422029495239,-0.8133858442306519,0.5557410717010498,4.212759494781494,-10.70825481414795,0.00017341530474368483,-0.002250674879178405,0.24159957468509674,0.6776514053344727,0.10407209396362305,125752.0,0.1503199189901352,977.8599853515625,943.989990234375,87.90900421142578,81.5252685546875
1900,-1.1445071697235107,-0.020175104960799217,-0.025550931692123413,0.4802015721797943,-0.09078025817871094,-3.51003254763782e-05,-0.05276627466082573,-0.016106173396110535,-0.009069530293345451,-0.017475994303822517,-1.0084772109985352,-0.007370354607701302,1.1097633838653564,-0.1450418382883072,0.52675461769104,-0.04575672000646591,-0.14385363459587097,-0.05713559314608574,-0.00202208012342453,1.2518222332000732,-0.016017381101846695,-0.0002657321747392416,-0.032076627016067505,-0.05134495720267296,-0.7754813432693481,0.5430768728256226,4.142056465148926,-10.710659980773926,0.00017341530474368483,-0.0021863975562155247,0.2473638951778412,0.672766923904419,0.10388875007629395,126573.0,0.15023070573806763,961.9600219726562,977.989990234375,87.69988250732422,84.97706604003906
1901,-1.0710195302963257,-0.018944548442959785,-0.02393362484872341,0.4500924050807953,-0.08501653373241425,-3.523965642671101e-05,-0.051974307745695114,-0.015759475529193878,-0.008539790287613869,-0.016489705070853233,-0.9698919653892517,-0.0067913224920630455,1.0420985221862793,-0.13972941040992737,0.49716681241989136,-0.04193202778697014,-0.12863563001155853,-0.054544977843761444,-0.0019164299592375755,1.1786823272705078,-0.0152830695733428,-0.00025307058240287006,-0.03436516597867012,-0.04854610562324524,-0.7401911616325378,0.5075949430465698,3.8776509761810303,-10.6827974319458,0.0002601229352876544,-0.002852167235687375,0.3146897852420807,0.6735544204711914,0.10417485237121582,126398.0,0.15063506364822388,943.1599731445312,975.4400024414062,84.90126037597656,82.97750091552734
1902,-1.1192011833190918,-0.019796455278992653,-0.02506260946393013,0.4698604345321655,-0.08860674500465393,-3.6550452932715416e-05,-0.04961121082305908,-0.015826255083084106,-0.008859653025865555,-0.017113689333200455,-0.9798709750175476,-0.006647947710007429,1.0900359153747559,-0.14015638828277588,0.5183096528053284,-0.04396616667509079,-0.13115307688713074,-0.056097693741321564,-0.0019898905884474516,1.2245639562606812,-0.015624526888132095,-0.0002671724068932235,-0.03657256066799164,-0.05084924027323723,-0.7657355070114136,0.5335186123847961,4.061513900756836,-10.65103816986084,0.0002601229352876544,-0.0028927840758115053,0.22054722905158997,0.6779890060424805,0.10367393493652344,125762.0,0.15066228806972504,945.22998046875,974.8900146484375,87.21929931640625,84.7920913696289
1903,-1.1552008390426636,-0.020399242639541626,-0.02580755576491356,0.484799861907959,-0.09036250412464142,-3.646866389317438e-05,-0.05215516686439514,-0.016500569880008698,-0.009149093180894852,-0.01768653653562069,-1.0257718563079834,-0.007215534336864948,1.1259430646896362,-0.15182635188102722,0.5342103242874146,-0.045524924993515015,-0.14149469137191772,-0.059999287128448486,-0.002056179568171501,1.2611547708511353,-0.0174906924366951,-0.0002726321981754154,-0.03505702316761017,-0.05239301547408104,-0.7902705073356628,0.5477808713912964,4.178828239440918,-10.648919105529785,0.0002601229352876544,-0.0033836166840046644,0.23036174476146698,0.6819784641265869,0.1035921573638916,125137.0,0.15062986314296722,957.4400024414062,961.9099731445312,87.12580871582031,82.01168060302734
1904,-1.1493556499481201,-0.02031395211815834,-0.025639867410063744,0.4808806777000427,-0.09101160615682602,-3.5121163818985224e-05,-0.052463632076978683,-0.01645408384501934,-0.009128117933869362,-0.017699118703603745,-1.002072811126709,-0.006906209047883749,1.1163544654846191,-0.14583301544189453,0.5300466418266296,-0.045113854110240936,-0.13425174355506897,-0.057970114052295685,-0.002050776034593582,1.2551391124725342,-0.016668597236275673,-0.000272629433311522,-0.03489029034972191,-0.05185556039214134,-0.7975374460220337,0.54707270860672,4.151785850524902,-10.63456916809082,0.0002601229352876544,-0.0032630721107125282,0.2550765872001648,0.6771395206451416,0.1035776138305664,125915.0,0.15083155035972595,958.7899780273438,952.1799926757812,87.8298568725586,79.60030364990234
1905,-1.1028497219085693,-0.01947784796357155,-0.024607351049780846,0.4619738459587097,-0.08878874778747559,-3.43016508850269e-05,-0.05133024603128433,-0.015667516738176346,-0.008731884881854057,-0.0169186033308506,-0.9921183586120605,-0.006685023661702871,1.072351336479187,-0.13939577341079712,0.5097559690475464,-0.04318755865097046,-0.13286229968070984,-0.05669022724032402,-0.001961661269888282,1.2022731304168701,-0.01592383347451687,-0.0002660982427187264,-0.03470895066857338,-0.05013025552034378,-0.7581932544708252,0.521910548210144,3.965407133102417,-10.612128257751465,0.0002601229352876544,-0.003297836985439062,0.27204078435897827,0.6714551448822021,0.10504031181335449,126599.0,0.15109461545944214,954.5999755859375,970.9500122070312,86.4173812866211,81.84121704101562
1906,-1.0305485725402832,-0.018175188452005386,-0.02301691472530365,0.4302487373352051,-0.08213599026203156,-3.273128095315769e-05,-0.05245247483253479,-0.014566676691174507,-0.00810091383755207,-0.015722963958978653,-0.9246662855148315,-0.006466904189437628,0.9951962828636169,-0.12756149470806122,0.4712892174720764,-0.041182972490787506,-0.1256142407655716,-0.052765555679798126,-0.001814078539609909,1.1255571842193604,-0.016021888703107834,-0.0002505425945855677,-0.0339500792324543,-0.04606575518846512,-0.6980785131454468,0.4891892373561859,3.70155668258667,-10.554511070251465,0.0002601229352876544,-0.002269286895170808,0.31801387667655945,0.670910120010376,0.10353207588195801,126935.0,0.15145842730998993,930.3800048828125,920.1300048828125,83.57894897460938,79.1189193725586
1907,-1.1392180919647217,-0.020136168226599693,-0.02548324689269066,0.47674405574798584,-0.0932852029800415,-3.625049066613428e-05,-0.06044936180114746,-0.016176000237464905,-0.00908058974891901,-0.0174434632062912,-1.055330514907837,-0.006226289086043835,1.106598973274231,-0.14719705283641815,0.5292803049087524,-0.0436720997095108,-0.14549356698989868,-0.05864643305540085,-0.0020415931940078735,1.2422614097595215,-0.017005283385515213,-0.0002703443169593811,-0.03721170127391815,-0.05206173658370972,-0.8050879240036011,0.535216212272644,4.098777770996094,-10.506972312927246,0.0002601229352876544,-0.003041111398488283,0.2730499804019928,0.6763379573822021,0.10407853126525879,125963.0,0.1517844945192337,969.47998046875,945.780029296875,86.80755615234375,80.6874771118164
1908,-1.085870385169983,-0.01916600950062275,-0.0243954136967659,0.4547523856163025,-0.0884062647819519,-3.179944178555161e-05,-0.05832095071673393,-0.0157212745398283,-0.008663875982165337,-0.016369741410017014,-1.0039526224136353,-0.00803516898304224,1.0458910465240479,-0.14649009704589844,0.49577659368515015,-0.04418226331472397,-0.13878962397575378,-0.052034687250852585,-0.0019308552145957947,1.1914467811584473,-0.015825629234313965,-0.0002550730714574456,-0.03322324529290199,-0.047323714941740036,-0.7582004070281982,0.5085642337799072,3.911738157272339,-10.490859985351562,0.0002601229352876544,-0.0028434384148567915,0.22243432700634003,0.6783170700073242,0.10418152809143066,125628.0,0.15164144337177277,912.8400268554688,954.97998046875,81.84398651123047,81.58939361572266
