step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_duty_balance,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_knee_swing_flexion,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
0,-0.04279395192861557,-0.002539140172302723,-0.0036409473977983,0.0058750007301568985,-0.0022615045309066772,-9.529291844501131e-08,-5.306975799612701e-05,-0.0003359709808137268,-0.0014298800379037857,-0.0004292170924600214,-0.061644088476896286,-0.0008895445498637855,0.00946296751499176,-0.00026998366229236126,0.003956229891628027,-0.0012510474771261215,-0.0026358067989349365,-0.000205805801670067,-9.816348028834909e-05,0.0,-7.701286813244224e-05,-5.302837962517515e-06,-9.261329978471622e-05,-0.00018879538401961327,-0.1932716965675354,0.00340772932395339,0.0387890487909317,15.954195976257324,0.001500000013038516,-0.0066473777405917645,20.185264587402344,5.342352867126465,0.24076080322265625,17607.0,0.4994809925556183,14.710000038146973,,-6.519570827484131,
1,-0.14540381729602814,-0.007971606217324734,-0.011757418513298035,0.0182499960064888,-0.008306019008159637,-4.141138276736456e-07,-0.0003250444424338639,-0.0010682481806725264,-0.004921314772218466,-0.0015535422135144472,-0.2143220156431198,-0.0024379859678447247,0.03185233473777771,-0.001139336614869535,0.012474182061851025,-0.003834949806332588,-0.026138950139284134,-0.0008229601080529392,-0.0003351046470925212,0.0,-0.0005139998975209892,-1.7823607777245343e-05,-0.00036400550743564963,-0.0006736628129146993,-0.6660796999931335,0.009787775576114655,0.11157383024692535,15.920211791992188,0.005062500014901161,-0.006447246298193932,23.181936264038086,0.6937148571014404,0.10397219657897949,123236.0,0.49832814931869507,35.29999923706055,,-17.502811431884766,
2,-0.24667887389659882,-0.013247199356555939,-0.019682057201862335,0.030249986797571182,-0.014684930443763733,-7.78514618104964e-07,-0.0005965989548712969,-0.0018695391481742263,-0.008361698128283024,-0.002649958012625575,-0.3700244426727295,-0.003836915595456958,0.05404168367385864,-0.0019298449624329805,0.020726798102259636,-0.00634255725890398,-0.0854368805885315,-0.0013285791501402855,-0.0005654775304719806,0.0,-0.0013457504101097584,-3.125343209831044e-05,-0.0006627731490880251,-0.0011256540892645717,-1.1236666440963745,0.015767842531204224,0.17164447903633118,15.880467414855957,0.007593750022351742,-0.006423218175768852,24.14712905883789,0.6990835666656494,0.10344719886779785,122492.0,0.49825403094291687,59.869998931884766,,-31.704694747924805,
3,-0.331490159034729,-0.017688008025288582,-0.026361828669905663,0.04033331200480461,-0.019615158438682556,-1.0801556982187321e-06,-0.0012100710300728679,-0.002452750224620104,-0.01118064858019352,-0.003566291881725192,-0.4913160800933838,-0.004986667074263096,0.07277067005634308,-0.0026238819118589163,0.02784404531121254,-0.008398881182074547,-0.11868640035390854,-0.001817764132283628,-0.0007575007039122283,0.0,-0.0015544285997748375,-4.194699431536719e-05,-0.0009458726271986961,-0.0015310704475268722,-1.5072053670883179,0.021344613283872604,0.24120810627937317,15.893823623657227,0.009999999776482582,-0.005708137061446905,24.21429443359375,0.7016415596008301,0.10431528091430664,121971.0,0.4984159767627716,81.30999755859375,,-43.766666412353516,
4,-0.4276247024536133,-0.022694114595651627,-0.03383794054389,0.05181246995925903,-0.026547377929091454,-1.42065437103156e-06,-0.0017680488526821136,-0.003161846660077572,-0.014485185965895653,-0.004663441795855761,-0.6059378981590271,-0.006352180149406195,0.09342928975820541,-0.0033455314114689827,0.035466618835926056,-0.010873171500861645,-0.19233527779579163,-0.0024231714196503162,-0.0009776124497875571,0.0,-0.00307227554731071,-5.3906416724203154e-05,-0.0012473816750571132,-0.0019745680037885904,-1.9409570693969727,0.027924474328756332,0.31075119972229004,15.889083862304688,0.009999999776482582,-0.006735890172421932,23.25676918029785,0.6974728107452393,0.10399103164672852,122655.0,0.49825334548950195,107.68000030517578,,-58.51598358154297,
5,-0.5476770401000977,-0.028957834467291832,-0.04323697090148926,0.06624995917081833,-0.033806174993515015,-1.78096195213584e-06,-0.0030768411234021187,-0.004167190752923489,-0.01853359118103981,-0.005947133060544729,-0.7776263952255249,-0.00794699415564537,0.12032181024551392,-0.004285130184143782,0.04526551812887192,-0.013926255516707897,-0.2767336368560791,-0.0030407756567001343,-0.0012553149135783315,0.0,-0.0033427064772695303,-6.89757289364934e-05,-0.00156796770170331,-0.0025161905214190483,-2.4951603412628174,0.03497070074081421,0.38744139671325684,15.873698234558105,0.009999999776482582,-0.006810205057263374,22.835643768310547,0.7005438804626465,0.10486102104187012,122055.0,0.4981362521648407,133.22999572753906,14.710000038146973,-73.25802612304688,-6.519570827484131
6,-0.6493548154830933,-0.0342918261885643,-0.05119454488158226,0.07824994623661041,-0.03993626683950424,-2.165537580367527e-06,-0.004176671151071787,-0.004840260371565819,-0.022047309204936028,-0.007119166664779186,-0.9427811503410339,-0.009262807667255402,0.14265629649162292,-0.005187187343835831,0.05367760360240936,-0.01638955995440483,-0.36331069469451904,-0.003652358427643776,-0.0014906361466273665,0.0,-0.00480823777616024,-8.438625809503719e-05,-0.001880061230622232,-0.003011748194694519,-2.9673335552215576,0.040767230093479156,0.4447387158870697,15.899031639099121,0.009999999776482582,-0.006475184578448534,22.56971549987793,0.6995906829833984,0.10401105880737305,122329.0,0.4978986978530884,154.1999969482422,35.29999923706055,-86.5782470703125,-17.502811431884766
7,-0.7470378875732422,-0.039525892585515976,-0.059098780155181885,0.0902499407529831,-0.04535050317645073,-2.435022679492249e-06,-0.005333771463483572,-0.005545220337808132,-0.025362808257341385,-0.008164542727172375,-1.0662667751312256,-0.010974576696753502,0.16473868489265442,-0.006183638237416744,0.06225702166557312,-0.01880638673901558,-0.3931814134120941,-0.004213443025946617,-0.0017170667415484786,0.0,-0.0051870197057724,-9.336433140560985e-05,-0.0021429730113595724,-0.0034753845538944006,-3.4157330989837646,0.04662082716822624,0.5329155921936035,15.88785171508789,0.009999999776482582,-0.006792220287024975,21.76325035095215,0.7006192207336426,0.10510730743408203,122006.0,0.49812597036361694,181.22999572753906,81.30999755859375,-100.82569122314453,-43.766666412353516
8,-0.8463767766952515,-0.04475155472755432,-0.06695187091827393,0.10224992036819458,-0.051439426839351654,-3.0521309781761374e-06,-0.006440998986363411,-0.006303641479462385,-0.02868969365954399,-0.009241176769137383,-1.1726603507995605,-0.012247011065483093,0.18667611479759216,-0.007274465635418892,0.07034441828727722,-0.02135988138616085,-0.5128692388534546,-0.004730424378067255,-0.0019449190003797412,0.0,-0.006835757754743099,-0.00010767461208160967,-0.0024437522515654564,-0.003937191795557737,-3.8664135932922363,0.056173380464315414,0.5990527272224426,15.876938819885254,0.009999999776482582,-0.006344667170196772,20.664474487304688,0.7041170597076416,0.10367798805236816,121694.0,0.49782460927963257,204.97999572753906,107.68000030517578,-113.16292572021484,-58.51598358154297
9,-0.9458049535751343,-0.04993588849902153,-0.07472512125968933,0.11424992978572845,-0.05984494090080261,-3.1653848964197095e-06,-0.0082657216116786,-0.00706098135560751,-0.031994424760341644,-0.010358130559325218,-1.3474347591400146,-0.013498361222445965,0.20807795226573944,-0.007625782396644354,0.07866838574409485,-0.0238476675003767,-0.570112943649292,-0.0053129643201828,-0.0021730680018663406,0.0,-0.0075941551476716995,-0.00011822969827335328,-0.002833673497661948,-0.004412682726979256,-4.314507484436035,0.06075937673449516,0.6541018486022949,15.85626220703125,0.009999999776482582,-0.006364155560731888,20.606199264526367,0.7003226280212402,0.10403895378112793,122213.0,0.497906893491745,228.99000549316406,133.22999572753906,-126.06696319580078,-73.25802612304688
