step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_duty_balance,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_knee_swing_flexion,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
0,-0.04279395192861557,-0.002539140172302723,-0.0036409473977983,0.0058750007301568985,-0.0022615045309066772,-9.529291844501131e-08,-5.306975799612701e-05,-0.0003359709808137268,-0.0014298800379037857,-0.0004292170924600214,-0.061644088476896286,-0.0008895445498637855,0.00946296751499176,-0.00026998366229236126,0.003956229891628027,-0.0012510474771261215,-0.0026358067989349365,-0.000205805801670067,-9.816348028834909e-05,0.0008804155513644218,-7.701286813244224e-05,-5.302837962517515e-06,-9.261329978471622e-05,-0.00018879538401961327,-0.1932716965675354,0.00340772932395339,0.04654685780405998,15.951640129089355,0.001500000013038516,-0.006680229678750038,19.08785057067871,5.411616325378418,0.2779982089996338,17277.0,0.49947866797447205,14.710000038146973,,-6.300992488861084,
1,-0.14538514614105225,-0.007971609942615032,-0.0117577463388443,0.0182499960064888,-0.008363782428205013,-4.1054352095670765e-07,-0.0003221710794605315,-0.0010818825103342533,-0.004922287072986364,-0.0015529384836554527,-0.2148042619228363,-0.002426584018394351,0.031846851110458374,-0.00113591062836349,0.012475753203034401,-0.003834513481706381,-0.026236793026328087,-0.00082288624253124,-0.00033508893102407455,0.003911604173481464,-0.0005128144402988255,-1.7747654055710882e-05,-0.00036207796074450016,-0.0006736741634085774,-0.6659196615219116,0.009769996628165245,0.13381314277648926,15.918564796447754,0.005062500014901161,-0.006443223915994167,21.989015579223633,0.742739200592041,0.10407543182373047,116086.0,0.4983605146408081,35.29999923706055,,-17.011775970458984,
2,-0.24673406779766083,-0.013246293179690838,-0.019681314006447792,0.030249986797571182,-0.014804295264184475,-7.847937695260043e-07,-0.000620982376858592,-0.001858641393482685,-0.008356963284313679,-0.0026501454412937164,-0.3643943667411804,-0.0038305683992803097,0.05408673733472824,-0.0019268592586740851,0.02081276848912239,-0.00631867628544569,-0.08368341624736786,-0.0013268132461234927,-0.0005656715948134661,0.007137966342270374,-0.0013476274907588959,-3.134578582830727e-05,-0.0006640036590397358,-0.001125100301578641,-1.1234817504882812,0.016205938532948494,0.20677527785301208,15.878023147583008,0.007593750022351742,-0.006290100049227476,22.99407958984375,0.7561652660369873,0.1054987907409668,114086.0,0.49793094396591187,59.869998931884766,,-30.73573875427246,
3,-0.3314686119556427,-0.017683550715446472,-0.02635655365884304,0.04033331200480461,-0.019511766731739044,-1.0686947007343406e-06,-0.0014131858479231596,-0.00247713434509933,-0.011193769052624702,-0.003567020408809185,-0.48219043016433716,-0.005038762465119362,0.0728515088558197,-0.0026726815849542618,0.02773468755185604,-0.008429259061813354,-0.12162864208221436,-0.0018163397908210754,-0.0007570994785055518,0.010324716567993164,-0.0015272030141204596,-4.2006820876849815e-05,-0.000932969618588686,-0.0015313886106014252,-1.5048153400421143,0.021693428978323936,0.2892412841320038,15.874428749084473,0.009999999776482582,-0.005624351091682911,22.78401756286621,0.7684171199798584,0.10407423973083496,112670.0,0.49810758233070374,81.30999755859375,,-42.529476165771484,
4,-0.4273739755153656,-0.02268674038350582,-0.03383168205618858,0.05181246995925903,-0.02693399041891098,-1.4251048696678481e-06,-0.0017902081599459052,-0.0031699861865490675,-0.014490002766251564,-0.004659516736865044,-0.6209663152694702,-0.006335657089948654,0.09355144202709198,-0.0033581822644919157,0.035376571118831635,-0.010898184031248093,-0.20496663451194763,-0.002428713720291853,-0.000978232128545642,0.013193212449550629,-0.002995879855006933,-5.45308503205888e-05,-0.0012764174025505781,-0.0019752373918890953,-1.9433658123016357,0.026976285502314568,0.3741709589958191,15.869932174682617,0.009999999776482582,-0.0068267639726400375,21.928691864013672,0.7664728164672852,0.10403847694396973,112926.0,0.497920423746109,107.68000030517578,,-57.274330139160156,
5,-0.5473853945732117,-0.02894856594502926,-0.043231867253780365,0.06624995917081833,-0.03341081738471985,-1.7913432657223893e-06,-0.0027007448952645063,-0.004188185092061758,-0.01851683109998703,-0.0059418147429823875,-0.7699909210205078,-0.00802596565335989,0.12033502757549286,-0.004323642235249281,0.045550327748060226,-0.013847140595316887,-0.2583836019039154,-0.003037270624190569,-0.0012544449418783188,0.0183858722448349,-0.00344230979681015,-6.935019337106496e-05,-0.0015388097381219268,-0.0025138631463050842,-2.492419958114624,0.03481651097536087,0.4669519364833832,15.869234085083008,0.009999999776482582,-0.0068092262372374535,21.505319595336914,0.7683112621307373,0.1044471263885498,112635.0,0.4981105923652649,133.22999572753906,14.710000038146973,-70.30731964111328,-6.300992488861084
6,-0.6489784717559814,-0.03429001197218895,-0.05120537802577019,0.07824994623661041,-0.03939462825655937,-2.1349421785998857e-06,-0.004196231719106436,-0.0048836092464625835,-0.022050021216273308,-0.00711307255551219,-0.9555193781852722,-0.0091836117208004,0.14247341454029083,-0.005185069516301155,0.05361036956310272,-0.01640823483467102,-0.37617141008377075,-0.0036476007662713528,-0.0014898193767294288,0.02091006562113762,-0.004486061166971922,-8.294264262076467e-05,-0.0018590788822621107,-0.0030131740495562553,-2.965522289276123,0.040267493575811386,0.5313528776168823,15.905089378356934,0.009999999776482582,-0.006429006345570087,21.435449600219727,0.7705428600311279,0.1050107479095459,112276.0,0.4982368052005768,154.1999969482422,35.29999923706055,-83.90130615234375,-17.011775970458984
7,-0.7464010119438171,-0.039534930139780045,-0.05912864953279495,0.0902499407529831,-0.045604877173900604,-2.417535824861261e-06,-0.005044282879680395,-0.00553058460354805,-0.0253501757979393,-0.008160710334777832,-1.0925345420837402,-0.011040819808840752,0.16453035175800323,-0.00619238568469882,0.062312833964824677,-0.01879088208079338,-0.4344138503074646,-0.004208527971059084,-0.001717492938041687,0.024641012772917747,-0.0047959014773368835,-9.331817273050547e-05,-0.0021052747033536434,-0.003475866047665477,-3.4157748222351074,0.04652031511068344,0.6402462720870972,15.896385192871094,0.009999999776482582,-0.0069723306223750114,20.62851333618164,0.7714307308197021,0.10615658760070801,112016.0,0.49867457151412964,181.22999572753906,59.869998931884766,-99.49251556396484,-30.73573875427246
8,-0.8472983837127686,-0.044775478541851044,-0.06701167672872543,0.10224992036819458,-0.05159255489706993,-3.058154788959655e-06,-0.00631021847948432,-0.006319399457424879,-0.02868439257144928,-0.009241197258234024,-1.1811432838439941,-0.012452108785510063,0.18645882606506348,-0.007208772003650665,0.07060609757900238,-0.02128719352185726,-0.5235483050346375,-0.004712393041700125,-0.0019434706773608923,0.02695474587380886,-0.006384928710758686,-0.00010758137796074152,-0.0024767136201262474,-0.003938079811632633,-3.860913038253784,0.05574190616607666,0.7168582677841187,15.897897720336914,0.009999999776482582,-0.006243544165045023,19.838777542114258,0.7633740901947021,0.10381293296813965,113359.0,0.49874404072761536,204.97999572753906,81.30999755859375,-110.1535415649414,-42.529476165771484
9,-0.9452030062675476,-0.049966998398303986,-0.07480204105377197,0.11424992978572845,-0.058831773698329926,-3.0841881653032033e-06,-0.007885605096817017,-0.0071061342023313046,-0.031977295875549316,-0.010344370268285275,-1.35723876953125,-0.013690225780010223,0.20789431035518646,-0.007762182503938675,0.07851411402225494,-0.023890521377325058,-0.5666887760162354,-0.005294041242450476,-0.00217445264570415,0.032193418592214584,-0.007235366851091385,-0.00011858916695928201,-0.0027423668652772903,-0.004412733018398285,-4.317681312561035,0.05973108112812042,0.7856712341308594,15.893424987792969,0.009999999776482582,-0.006557222455739975,19.453495025634766,0.7514598369598389,0.10419774055480957,114887.0,0.4987630844116211,228.99000549316406,107.68000030517578,-123.2396469116211,-57.274330139160156
