step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_duty_balance,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_knee_swing_flexion,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
0,-0.041051801294088364,-0.002447677543386817,-0.0035052380990236998,0.00572916679084301,-0.0021164417266845703,-9.427246538962208e-08,-5.286341183818877e-05,-0.0002661098260432482,-0.00137388426810503,-0.0004158691444899887,-0.05060732364654541,-0.0008314484148286283,0.009108545258641243,-0.00024687417317181826,0.003669857745990157,-0.0012722619576379657,-0.0020090597681701183,-0.00022149136930238456,-9.517917351331562e-05,0.001588543294928968,-0.00010162434773519635,-5.262312242848566e-06,-9.083248733077198e-05,-0.0001903720258269459,-0.1874288022518158,0.0034833401441574097,0.032773904502391815,15.920289039611816,0.001500000013038516,-0.007273586466908455,20.22092056274414,7.908910751342773,0.23863792419433594,12065.0,0.49891212582588196,12.541176795959473,,-5.220918655395508,
1,-0.14369505643844604,-0.007979890331625938,-0.011835905723273754,0.0182499960064888,-0.008112724870443344,-4.519779963629844e-07,-0.0003576974559109658,-0.0010937333572655916,-0.004976644180715084,-0.0015324258711189032,-0.21972626447677612,-0.0022875515278428793,0.03198692947626114,-0.0010850480757653713,0.012402503751218319,-0.003854860318824649,-0.027728784829378128,-0.0008321741479448974,-0.0003364288422744721,0.005476351827383041,-0.0008378212223760784,-1.8387989257462323e-05,-0.00038629857590422034,-0.0006762566044926643,-0.6688747406005859,0.009922472760081291,0.10500530898571014,15.925052642822266,0.003375000087544322,-0.005922221578657627,23.194992065429688,0.7464685440063477,0.10395002365112305,115594.0,0.4988355040550232,37.380001068115234,,-18.970691680908203,
2,-0.2323477566242218,-0.01272396557033062,-0.01892509125173092,0.02895832061767578,-0.014492897316813469,-8.012623311515199e-07,-0.000761947943829,-0.001611351384781301,-0.008138245902955532,-0.002514771418645978,-0.34057483077049255,-0.0037127500399947166,0.05166890472173691,-0.0019224634161219,0.02003125660121441,-0.006019096355885267,-0.07395753264427185,-0.0014252918772399426,-0.0005477981176227331,0.008578551933169365,-0.001583663048222661,-2.9441338483593427e-05,-0.0007117772474884987,-0.0011105949524790049,-1.0941479206085205,0.015341470018029213,0.17771217226982117,15.927003860473633,0.007593750022351742,-0.004319004714488983,23.995256423950195,0.7441005706787109,0.10486674308776855,115792.0,0.4989438056945801,56.0,,-29.00311279296875,
3,-0.3270774781703949,-0.017671162262558937,-0.026353774592280388,0.04037497565150261,-0.01943429559469223,-1.1096689149781014e-06,-0.0013682038988918066,-0.00245679821819067,-0.011270729824900627,-0.003495468758046627,-0.4524090886116028,-0.004880643915385008,0.07256145775318146,-0.00255776708945632,0.027723614126443863,-0.008449001237750053,-0.13682949542999268,-0.0019718119874596596,-0.0007664834847673774,0.011861905455589294,-0.002028892282396555,-4.105311745661311e-05,-0.000980339478701353,-0.0015481628943234682,-1.529715895652771,0.022198710590600967,0.24140217900276184,15.900300025939941,0.009999999776482582,-0.0056630405597388744,23.858776092529297,0.7438716888427734,0.104522705078125,115870.0,0.4984435737133026,84.61000061035156,,-44.861915588378906,
4,-0.44412097334861755,-0.02393478713929653,-0.03574097156524658,0.05424996837973595,-0.026713725179433823,-1.5740879462100565e-06,-0.0026157735846936703,-0.0033129665534943342,-0.01537497527897358,-0.004794623702764511,-0.6621301174163818,-0.006595424376428127,0.0981844812631607,-0.003872748464345932,0.03725019842386246,-0.011352731846272945,-0.22889280319213867,-0.0026932954788208008,-0.0010367155773565173,0.01649998500943184,-0.0032846543472260237,-5.5854394304333255e-05,-0.001337527995929122,-0.0021016006357967854,-2.071471929550171,0.027819737792015076,0.3009265661239624,15.898836135864258,0.009999999776482582,-0.006982740946114063,23.136077880859375,0.7462968826293945,0.10387015342712402,115629.0,0.49858835339546204,106.66999816894531,,-58.87465286254883,
5,-0.5164474844932556,-0.027698423713445663,-0.04143393784761429,0.06343746185302734,-0.03162384033203125,-1.776232920747134e-06,-0.0027398718520998955,-0.003907154779881239,-0.01784556359052658,-0.005609793122857809,-0.736581027507782,-0.007742889225482941,0.11436214298009872,-0.00433533638715744,0.043598394840955734,-0.013264345936477184,-0.2767595648765564,-0.003212984185665846,-0.0012135702418163419,0.0187465101480484,-0.004229346755892038,-6.514842971228063e-05,-0.0015470348298549652,-0.0024820659309625626,-2.423990488052368,0.03284597024321556,0.3867506682872772,15.88154411315918,0.009999999776482582,-0.007380521856248379,22.996767044067383,0.7440564632415771,0.10465812683105469,115826.0,0.4983768165111542,131.82000732421875,,-72.49451446533203,
6,-0.6152688264846802,-0.03316253423690796,-0.04971194267272949,0.07510411739349365,-0.03621029481291771,-2.0028096514579374e-06,-0.005462886765599251,-0.004599667154252529,-0.021285561844706535,-0.006683263927698135,-0.8866989612579346,-0.009094399400055408,0.13587775826454163,-0.004871412180364132,0.05188827961683273,-0.015628259629011154,-0.35325807332992554,-0.0037722475826740265,-0.0014407578855752945,0.02114270254969597,-0.004800706170499325,-7.586569699924439e-05,-0.0018570488318800926,-0.002943301573395729,-2.880065441131592,0.039797503501176834,0.41350293159484863,15.898138046264648,0.009999999776482582,-0.0067343576811254025,22.270429611206055,0.7435755729675293,0.1052093505859375,115817.0,0.4982636272907257,153.86000061035156,,-85.88740539550781,
7,-0.7410701513290405,-0.039607927203178406,-0.05928479880094528,0.0902499407529831,-0.04422254115343094,-2.654086301845382e-06,-0.006413062568753958,-0.005582548212260008,-0.025561099871993065,-0.00803898274898529,-1.0573451519012451,-0.010578764602541924,0.1638960838317871,-0.005998940672725439,0.062050268054008484,-0.018863817676901817,-0.5139949321746826,-0.004529210738837719,-0.0017311627743765712,0.026679158210754395,-0.00591961108148098,-9.467023483011872e-05,-0.002151321619749069,-0.0035449534188956022,-3.451855421066284,0.047732435166835785,0.5142344236373901,15.891045570373535,0.009999999776482582,-0.006769226863980293,21.42206573486328,0.7471272945404053,0.10376548767089844,115530.0,0.4982250928878784,177.27999877929688,,-100.5887222290039,
8,-0.8397805094718933,-0.04477503150701523,-0.0670999139547348,0.10224992036819458,-0.05091558024287224,-2.8741367259499384e-06,-0.007580897770822048,-0.005986094009131193,-0.02887454628944397,-0.009130395017564297,-1.2160537242889404,-0.012057624757289886,0.18680422008037567,-0.007192570250481367,0.07089363038539886,-0.021207328885793686,-0.684093177318573,-0.005268055945634842,-0.0019576905760914087,0.030061781406402588,-0.006395538803189993,-0.00010773970279842615,-0.002607292030006647,-0.0040236408822238445,-3.902686595916748,0.05351756513118744,0.6099170446395874,15.881420135498047,0.009999999776482582,-0.007286577019840479,21.04006004333496,0.7403221130371094,0.10452604293823242,116357.0,0.4983973801136017,205.02999877929688,37.380001068115234,-115.56169128417969,-18.970691680908203
9,-0.9386078715324402,-0.05026920884847641,-0.07539832592010498,0.11424992978572845,-0.05716140195727348,-3.2781822483229917e-06,-0.00871431827545166,-0.006900518201291561,-0.032415829598903656,-0.010195586830377579,-1.3496580123901367,-0.013272645883262157,0.20831751823425293,-0.00766696035861969,0.07891883701086044,-0.023778093978762627,-0.6789097785949707,-0.005684330128133297,-0.0021924669854342937,0.03257240355014801,-0.006947915069758892,-0.00011919857206521556,-0.0028535760939121246,-0.00448637455701828,-4.372058868408203,0.06076660752296448,0.6788586974143982,15.874235153198242,0.009999999776482582,-0.006370650604367256,19.925539016723633,0.7430329322814941,0.10391116142272949,116069.0,0.4980515241622925,226.4499969482422,56.0,-128.02525329589844,-29.00311279296875
