step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_duty_balance,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_knee_swing_flexion,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
0,-0.04458611458539963,-0.002646073466166854,-0.0038195140659809113,0.006125000771135092,-0.0026446785777807236,-9.883012808131753e-08,-4.5610177039634436e-05,-0.00035028342972509563,-0.001503877341747284,-0.00044743833132088184,-0.05832841247320175,-0.0008783333469182253,0.010149567387998104,-0.0003029037034139037,0.004048527684062719,-0.0013254092773422599,-0.0024875174276530743,-0.0002280845947097987,-0.00010354042751714587,0.0014583499869331717,-8.79446160979569e-05,-5.331005922926124e-06,-0.00010942906374111772,-0.00020321246120147407,0.0,0.0036294586025178432,0.038740210235118866,16.02452850341797,0.001500000013038516,-0.008614293299615383,1.6188106536865234,5.42099666595459,0.23772263526916504,17372.0,0.5013278126716614,13.25,,-1.1761868000030518,
1,-0.1404825896024704,-0.007752201519906521,-0.01147078350186348,0.01770833134651184,-0.008250784128904343,-3.744607681710477e-07,-0.0003669978759717196,-0.001089464290998876,-0.004739170428365469,-0.0014498019590973854,-0.19823873043060303,-0.0022594721522182226,0.031221291050314903,-0.0009259001235477626,0.012025877833366394,-0.003742811968550086,-0.021483086049556732,-0.0007352840038947761,-0.00032558408565819263,0.005000408738851547,-0.0005618121940642595,-1.7130652850028127e-05,-0.0003471958916634321,-0.0006430609500966966,0.0,0.009316937997937202,0.11184187978506088,16.099252700805664,0.005062500014901161,-0.0070860907435417175,2.4150547981262207,0.7181675434112549,0.10498476028442383,119423.0,0.5036110281944275,34.72999954223633,,-4.100110054016113,
2,-0.24370643496513367,-0.013392592780292034,-0.01993224397301674,0.030249986797571182,-0.014773081056773663,-7.427952368743718e-07,-0.001121190725825727,-0.0018979792948812246,-0.008451367728412151,-0.0026125404983758926,-0.3277475833892822,-0.0037896004505455494,0.05414390563964844,-0.0017370799323543906,0.021095026284456253,-0.0062402719631791115,-0.058244846761226654,-0.0013261206913739443,-0.0005691752303391695,0.007948299869894981,-0.0011656689457595348,-3.219371137674898e-05,-0.0006668674177490175,-0.0011470549507066607,0.0,0.01677863299846649,0.1703304946422577,16.21491813659668,0.007593750022351742,-0.006490489933639765,2.6914310455322266,0.7271618843078613,0.10372042655944824,118312.0,0.5060045719146729,61.15999984741211,,-8.139404296875,
3,-0.32723942399024963,-0.01795203611254692,-0.02683563157916069,0.04035414382815361,-0.019807759672403336,-1.052754214470042e-06,-0.0018159800674766302,-0.002496429020538926,-0.011446213349699974,-0.0035475939512252808,-0.4841328561306,-0.005012840963900089,0.07314033806324005,-0.002390842419117689,0.02748112380504608,-0.008508025668561459,-0.14626798033714294,-0.0017856517806649208,-0.0007704260642640293,0.011492906138300896,-0.0020508752204477787,-4.226126475259662e-05,-0.0008853226318024099,-0.001551551278680563,0.0,0.021343767642974854,0.2239166498184204,16.292346954345703,0.009999999776482582,-0.005812914576381445,2.814669609069824,0.7216155529022217,0.10557317733764648,118841.0,0.5075536966323853,85.47000122070312,,-14.222878456115723,
4,-0.4449005126953125,-0.024178292602300644,-0.03610747680068016,0.05424996465444565,-0.02713831141591072,-1.5362696785814478e-06,-0.0024042115546762943,-0.0034949600230902433,-0.015552151016891003,-0.004837345331907272,-0.6132676005363464,-0.006736444309353828,0.09853482246398926,-0.0033652586862444878,0.0368109792470932,-0.011474737897515297,-0.25012093782424927,-0.0024819145910441875,-0.0010379613377153873,0.014978716149926186,-0.0031934035941958427,-5.902498014620505e-05,-0.0011938016396015882,-0.0021044667810201645,0.0,0.028497785329818726,0.32643938064575195,16.378250122070312,0.009999999776482582,-0.005661661271005869,2.8773632049560547,0.7264413833618164,0.10432314872741699,118329.0,0.5093011260032654,107.87000274658203,,-17.83420181274414,
5,-0.5439042448997498,-0.029815658926963806,-0.04466111958026886,0.06624995917081833,-0.03317233920097351,-1.9052511106565362e-06,-0.004222099669277668,-0.004339609295129776,-0.01912231370806694,-0.005924559198319912,-0.7647835612297058,-0.008186514489352703,0.12081851810216904,-0.004096623510122299,0.04577073082327843,-0.013785917311906815,-0.3016691207885742,-0.0030542451422661543,-0.0012795905349776149,0.018308687955141068,-0.004424696788191795,-7.113766332622617e-05,-0.0015332496259361506,-0.00257451506331563,0.0,0.03657180070877075,0.3767055869102478,16.445261001586914,0.009999999776482582,-0.006911798845976591,2.7753102779388428,0.7236883640289307,0.10491132736206055,118638.0,0.5106102824211121,131.17999267578125,13.25,-21.68648910522461,-1.1761868000030518
6,-0.644562840461731,-0.03530056029558182,-0.05300714820623398,0.07824994623661041,-0.04009341448545456,-2.0010179468954448e-06,-0.004653179552406073,-0.004995611496269703,-0.022532310336828232,-0.006975920405238867,-0.9260682463645935,-0.00957653857767582,0.14215432107448578,-0.004736577160656452,0.05339383706450462,-0.016468383371829987,-0.4672117233276367,-0.0036608967930078506,-0.0015030456706881523,0.022665560245513916,-0.004771644715219736,-8.374716708203778e-05,-0.0018247298430651426,-0.0030467058531939983,0.0,0.04071710258722305,0.4949239194393158,16.492185592651367,0.009999999776482582,-0.005992422346025705,2.7730424404144287,0.7240543365478516,0.10567545890808105,118477.0,0.5121283531188965,156.72999572753906,34.72999954223633,-26.116567611694336,-4.100110054016113
7,-0.7453474402427673,-0.0409858338534832,-0.06150851771235466,0.0902499407529831,-0.04716163128614426,-2.4739233595028054e-06,-0.005490059033036232,-0.005813944153487682,-0.02633240446448326,-0.008137717843055725,-1.0211172103881836,-0.010976861231029034,0.16459307074546814,-0.005698744207620621,0.06239703297615051,-0.018767494708299637,-0.48110291361808777,-0.004229838959872723,-0.00175254768691957,0.026269517838954926,-0.006679983343929052,-9.475256956648082e-05,-0.0021216559689491987,-0.0035346820950508118,0.0,0.04928295314311981,0.5403517484664917,16.556747436523438,0.009999999776482582,-0.0066358549520373344,2.6652133464813232,0.7247264385223389,0.10438394546508789,118565.0,0.5133256912231445,181.52000427246094,61.15999984741211,-31.173789978027344,-8.139404296875
8,-0.8454400897026062,-0.04684894531965256,-0.07026508450508118,0.10224992036819458,-0.05164571851491928,-2.981466877827188e-06,-0.007079464849084616,-0.006647847592830658,-0.030310099944472313,-0.009310992434620857,-1.125544786453247,-0.012073739431798458,0.18797889351844788,-0.006455625873059034,0.07056935876607895,-0.021297400817275047,-0.5839056968688965,-0.004812736064195633,-0.0019929814152419567,0.029640046879649162,-0.0063444166444242,-0.00011221057502552867,-0.0023697949945926666,-0.004040739499032497,0.0,0.05529939383268356,0.6258183121681213,16.59226417541504,0.009999999776482582,-0.00526855094358325,2.713876485824585,0.7264285087585449,0.10414528846740723,118356.0,0.5143534541130066,203.6999969482422,107.87000274658203,-35.356201171875,-17.83420181274414
9,-0.9465861320495605,-0.05258680507540703,-0.07890497893095016,0.11424992978572845,-0.05863150954246521,-3.16603654937353e-06,-0.008221651427447796,-0.007547169458121061,-0.033961664885282516,-0.010381261818110943,-1.2243304252624512,-0.013826842419803143,0.20850913226604462,-0.007100625894963741,0.07842341810464859,-0.023915713652968407,-0.591871976852417,-0.00534718856215477,-0.002236646367236972,0.03197866678237915,-0.00669444864615798,-0.00012253152090124786,-0.0025788843631744385,-0.004494371823966503,0.0,0.06387298554182053,0.7029780745506287,16.644174575805664,0.009999999776482582,-0.0044369446113705635,2.5950658321380615,0.7225360870361328,0.10429525375366211,118892.0,0.5157889127731323,229.1199951171875,131.17999267578125,-37.101932525634766,-21.68648910522461
10,-1.045606017112732,-0.05817029997706413,-0.08720988035202026,0.12624990940093994,-0.06378551572561264,-3.572854211597587e-06,-0.008192389272153378,-0.008271902799606323,-0.03771904855966568,-0.011473717167973518,-1.3956983089447021,-0.015076572075486183,0.23067736625671387,-0.008013129234313965,0.08646770566701889,-0.026481185108423233,-0.6696214079856873,-0.0059492564760148525,-0.002475186251103878,0.0356905534863472,-0.008493324741721153,-0.00013433127605821937,-0.002919992431998253,-0.0049619656056165695,0.0,0.06806915253400803,0.7513443827629089,16.718265533447266,0.009999999776482582,-0.005809247028082609,2.445685863494873,0.7226467132568359,0.1043696403503418,118865.0,0.5173774361610413,252.89999389648438,156.72999572753906,-43.674591064453125,-26.116567611694336
11,-1.150249719619751,-0.06424751877784729,-0.09652164578437805,0.13824990391731262,-0.06992924958467484,-4.068169346282957e-06,-0.010185332968831062,-0.00897174421697855,-0.041397497057914734,-0.012646201997995377,-1.5025277137756348,-0.016521744430065155,0.2538793683052063,-0.00889317225664854,0.09533824771642685,-0.02881713956594467,-0.6823143362998962,-0.00650524627417326,-0.0027112800162285566,0.040562670677900314,-0.010133846662938595,-0.0001528523862361908,-0.0030902798753231764,-0.005479852668941021,0.0,0.07600090652704239,0.8056797385215759,16.798439025878906,0.009999999776482582,-0.005112498067319393,2.3770036697387695,0.724492073059082,0.10448551177978516,118584.0,0.5187812447547913,277.07000732421875,181.52000427246094,-46.77785873413086,-31.173789978027344
12,-1.1956400871276855,-0.06667948514223099,-0.1000443547964096,0.1438123881816864,-0.07297208905220032,-4.278243977751117e-06,-0.011624878272414207,-0.009393892250955105,-0.043194808065891266,-0.013150477781891823,-1.5022048950195312,-0.017445150762796402,0.26395341753959656,-0.009420040994882584,0.0987192690372467,-0.03010295331478119,-0.6946651935577393,-0.006758388131856918,-0.0028182719834148884,0.041091255843639374,-0.010158512741327286,-0.00015778849774505943,-0.0033299769274890423,-0.005691058002412319,0.0,0.08037123084068298,0.8363759517669678,16.83949851989746,0.009999999776482582,-0.0053486148826777935,2.2041776180267334,0.7232224941253662,0.10374712944030762,118872.0,0.5205353498458862,299.4700012207031,203.6999969482422,-49.35530471801758,-35.356201171875
13,-1.3576782941818237,-0.0760488510131836,-0.1143297553062439,0.1622498780488968,-0.08199569582939148,-4.553129656414967e-06,-0.013291539624333382,-0.010828880593180656,-0.04910848289728165,-0.01499688159674406,-1.6913474798202515,-0.019449947401881218,0.29719361662864685,-0.010594723746180534,0.11234390735626221,-0.03369329869747162,-0.8834619522094727,-0.007825969718396664,-0.0031902350019663572,0.046894535422325134,-0.011100580915808678,-0.00017651868984103203,-0.0036309044808149338,-0.006463523954153061,0.0,0.0896599143743515,0.9731263518333435,16.936145782470703,0.009999999776482582,-0.005134398117661476,2.136802911758423,0.7240071296691895,0.10368204116821289,118769.0,0.522508442401886,325.5199890136719,252.89999389648438,-53.19881820678711,-43.674591064453125
14,-1.455742359161377,-0.08194640278816223,-0.12311174720525742,0.17424987256526947,-0.08939513564109802,-5.086914370622253e-06,-0.015134992077946663,-0.011673115193843842,-0.05309826135635376,-0.016044843941926956,-1.782958984375,-0.020735835656523705,0.321206271648407,-0.011060699820518494,0.12057165801525116,-0.036207787692546844,-0.9032686948776245,-0.008271082304418087,-0.003436496015638113,0.050235819071531296,-0.012402924709022045,-0.00019142113160341978,-0.004091685637831688,-0.006931099109351635,0.0,0.0993812084197998,1.0396937131881714,16.97311019897461,0.009999999776482582,-0.005621400196105242,2.17697811126709,0.7268519401550293,0.1039128303527832,118329.0,0.5238755345344543,348.1400146484375,277.07000732421875,-58.7138671875,-46.77785873413086
15,-1.555853247642517,-0.08786901086568832,-0.1320207715034485,0.18624985218048096,-0.09542571753263474,-5.23800372320693e-06,-0.012409394606947899,-0.011982789263129234,-0.056936901062726974,-0.01717461459338665,-1.9861506223678589,-0.022460412234067917,0.3427833914756775,-0.01195584237575531,0.12830939888954163,-0.03885839134454727,-1.170849084854126,-0.00877939909696579,-0.0036834641359746456,0.05491557717323303,-0.013168702833354473,-0.0002020718966377899,-0.004269713070243597,-0.007408715784549713,0.0,0.1033078283071518,1.0624668598175049,17.055421829223633,0.009999999776482582,-0.005292121786624193,2.1289920806884766,0.7239792346954346,0.10392522811889648,118738.0,0.5255008339881897,368.239990234375,299.4700012207031,-64.28317260742188,-49.35530471801758
