step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_vel,Episode/rew_feet_clearance,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
10,-2.62955379486084,-0.13902655243873596,0.12624990940093994,-0.06753282248973846,-2.553637750679627e-05,-0.0017008528811857104,-0.011642168276011944,0.03771102428436279,0.087946817278862,-0.02607032284140587,-0.003071084152907133,-0.0024131499230861664,-0.00013513081648852676,-0.0029819353949278593,-0.024362830445170403,0.112906813621521,0.340237021446228,15.953255653381348,0.009999999776482582,-0.006424899213016033,1.0924665927886963,0.6105144023895264,0.10438847541809082,137506.0,0.49968433380126953,251.52999877929688,251.52999877929688,-43.89682388305664,-43.89682388305664
11,-2.876286506652832,-0.15247635543346405,0.13824990391731262,-0.07421606779098511,-2.898544153140392e-05,-0.0018497410928830504,-0.01270709466189146,0.04132309556007385,0.09610289335250854,-0.02860473096370697,-0.003267883090302348,-0.002643137937411666,-0.00014701782492920756,-0.0033219079487025738,-0.02662946842610836,0.12328419089317322,0.371787965297699,15.917057037353516,0.009999999776482582,-0.006769013125449419,1.105751633644104,0.6158876419067383,0.10384702682495117,136583.0,0.4990982413291931,277.42999267578125,277.42999267578125,-48.48340606689453,-48.48340606689453
12,-3.1310830116271973,-0.16490820050239563,0.1502498835325241,-0.08064031600952148,-3.1063402275322005e-05,-0.0020058611407876015,-0.013870257884263992,0.04494679719209671,0.10464112460613251,-0.0310329869389534,-0.003706911113113165,-0.002869741525501013,-0.00015824794536456466,-0.00357954204082489,-0.028915029019117355,0.13337911665439606,0.4050557017326355,15.922074317932129,0.009999999776482582,-0.006343740504235029,0.9977521300315857,0.6107940673828125,0.10425567626953125,137478.0,0.49885237216949463,298.8599853515625,323.2099914550781,-52.1718635559082,-56.58150863647461
13,-3.244117259979248,-0.17140917479991913,0.1555623710155487,-0.08274693042039871,-3.234666655771434e-05,-0.0020507993176579475,-0.01432898547500372,0.0464700311422348,0.10742243379354477,-0.03238538280129433,-0.003742702305316925,-0.0029721378814429045,-0.00016927238903008401,-0.003628172678872943,-0.029921231791377068,0.13649213314056396,0.415025919675827,15.905313491821289,0.009999999776482582,-0.006520596332848072,0.9196662902832031,0.610203742980957,0.10365843772888184,137707.0,0.4989861249923706,323.2099914550781,348.29998779296875,-56.58150863647461,-61.01213455200195
14,-3.484464645385742,-0.1841297596693039,0.16677069664001465,-0.0884241908788681,-3.433626989135519e-05,-0.0022149798460304737,-0.015422733500599861,0.049955230206251144,0.11540955305099487,-0.0346500426530838,-0.00405869958922267,-0.003191565629094839,-0.0001780123420758173,-0.0039441888220608234,-0.03217832371592522,0.14599578082561493,0.4473418593406677,15.882282257080078,0.009999999776482582,-0.006816464010626078,0.8457455635070801,0.6110804080963135,0.10405325889587402,137462.0,0.498409628868103,348.29998779296875,372.8599853515625,-61.01213455200195,-65.14330291748047
15,-3.885524272918701,-0.20518288016319275,0.18624985218048096,-0.09617578983306885,-3.823784936685115e-05,-0.002480415627360344,-0.0171600840985775,0.055718790739774704,0.12921439111232758,-0.038607001304626465,-0.004401509650051594,-0.003560607321560383,-0.00019826539210043848,-0.004193216562271118,-0.035846348851919174,0.16468855738639832,0.5008799433708191,15.881217956542969,0.009999999776482582,-0.006433585193008184,0.8093786239624023,0.6090662479400635,0.10397934913635254,137864.0,0.49802330136299133,372.8599853515625,421.4800109863281,-65.14330291748047,-73.52330017089844
16,-4.138449668884277,-0.21925213932991028,0.19824986159801483,-0.10330569744110107,-4.086162516614422e-05,-0.002670281333848834,-0.018323935568332672,0.05936790257692337,0.13830584287643433,-0.04088157042860985,-0.004733269102871418,-0.003799657803028822,-0.00021330741583369672,-0.004513594321906567,-0.038302943110466,0.17595148086547852,0.5312082767486572,15.834893226623535,0.009999999776482582,-0.006585309747606516,0.7235984802246094,0.6115550994873047,0.10361957550048828,137454.0,0.49721968173980713,396.3900146484375,443.92999267578125,-69.45963287353516,-77.65933990478516
17,-4.19112491607666,-0.22194771468639374,0.2015625685453415,-0.10627713054418564,-4.2635361751308665e-05,-0.002682724967598915,-0.018593329936265945,0.060557834804058075,0.14015048742294312,-0.04169414937496185,-0.004850830417126417,-0.003862552111968398,-0.00021329766605049372,-0.004721031524240971,-0.03897270932793617,0.17852306365966797,0.5369600653648376,15.780641555786133,0.009999999776482582,-0.006519421469420195,0.711012601852417,0.6094861030578613,0.10368943214416504,137839.0,0.4960268437862396,421.4800109863281,489.5299987792969,-73.52330017089844,-85.48363494873047
18,-4.632916450500488,-0.24312590062618256,0.22225037217140198,-0.11493480205535889,-4.65565753984265e-05,-0.0029422775842249393,-0.020560577511787415,0.06674815714359283,0.15419578552246094,-0.04606764763593674,-0.005329748149961233,-0.004254703875631094,-0.00023704298655502498,-0.005152098834514618,-0.0430300347507,0.19572746753692627,0.5920922756195068,15.745111465454102,0.009999999776482582,-0.006833487655967474,0.7192289233207703,0.6132006645202637,0.10388755798339844,137087.0,0.49550074338912964,443.92999267578125,516.27001953125,-77.65933990478516,-90.04808807373047
19,-4.674508094787598,-0.24743692576885223,0.22445893287658691,-0.1161855161190033,-4.8045196308521554e-05,-0.0030215028673410416,-0.020747274160385132,0.06750795245170593,0.15627624094486237,-0.04637305065989494,-0.005352353677153587,-0.004298631101846695,-0.00024207003298215568,-0.005252880044281483,-0.043521203100681305,0.19842639565467834,0.6013627052307129,15.695358276367188,0.009999999776482582,-0.00737001234665513,0.6317935585975647,0.6092610359191895,0.10375785827636719,137870.0,0.4941011071205139,467.1300048828125,540.6199951171875,-81.58061218261719,-94.47322845458984
20,-5.131642818450928,-0.2714301347732544,0.24625089764595032,-0.12657323479652405,-5.142892405274324e-05,-0.003271784633398056,-0.022782858461141586,0.07385513931512833,0.17143790423870087,-0.050878118723630905,-0.00588466739282012,-0.0047158412635326385,-0.000263656722381711,-0.005602095276117325,-0.047757163643836975,0.2180810421705246,0.6643351316452026,15.631119728088379,0.009999999776482582,-0.006873176898807287,0.5957034230232239,0.6175129413604736,0.09595370292663574,137783.0,0.4928538203239441,489.5299987792969,586.2000122070312,-85.48363494873047,-101.87543487548828
21,-5.374783992767334,-0.2830411493778229,0.2582511901855469,-0.13280481100082397,-5.518439502338879e-05,-0.00344078685157001,-0.023773735389113426,0.07754587382078171,0.18040680885314941,-0.05318674445152283,-0.006125815212726593,-0.004931268282234669,-0.0002764540840871632,-0.005868184380233288,-0.049880217760801315,0.2308775782585144,0.6938341856002808,15.577754020690918,0.009999999776482582,-0.006342578213661909,0.5327619314193726,0.6134662628173828,0.09879875183105469,138016.0,0.4916170537471771,516.27001953125,611.02001953125,-90.04808807373047,-106.24678039550781
22,-5.621333122253418,-0.2965853810310364,0.27025145292282104,-0.13868175446987152,-5.783938831882551e-05,-0.0035744882188737392,-0.024855025112628937,0.08126148581504822,0.18847978115081787,-0.0557442307472229,-0.006389000918716192,-0.00516710989177227,-0.00029009534046053886,-0.006214261054992676,-0.052296243607997894,0.24015817046165466,0.7226465940475464,15.499149322509766,0.009999999776482582,-0.006962874438613653,0.4671075940132141,0.6147229671478271,0.09601283073425293,138312.0,0.489850252866745,540.6199951171875,659.3400268554688,-94.47322845458984,-114.65119171142578
23,-5.8792619705200195,-0.308689683675766,0.2822517454624176,-0.14509877562522888,-6.063102773623541e-05,-0.003751063719391823,-0.02602776512503624,0.08495382964611053,0.19652965664863586,-0.05830814689397812,-0.006738717667758465,-0.005385544151067734,-0.000306451169308275,-0.006364075001329184,-0.05460526794195175,0.25243979692459106,0.7607709765434265,15.42159652709961,0.009999999776482582,-0.00686160521581769,0.4085250496864319,0.6177189350128174,0.09870409965515137,137215.0,0.4879014194011688,564.489990234375,683.02001953125,-98.29214477539062,-118.31879425048828
24,-6.116467475891113,-0.32146406173706055,0.2942520081996918,-0.1480601280927658,-6.164154910948128e-05,-0.0038886077236384153,-0.027005136013031006,0.08839291334152222,0.20683199167251587,-0.060246359556913376,-0.006940887775272131,-0.005619547329843044,-0.0003160593332722783,-0.0065818047150969505,-0.05676665157079697,0.26565349102020264,0.7909706830978394,15.339176177978516,0.009999999776482582,-0.007242532912641764,0.38897258043289185,0.6129720211029053,0.09885740280151367,138100.0,0.4868246912956238,586.2000122070312,709.6199951171875,-101.87543487548828,-122.79475402832031
25,-6.362642288208008,-0.33426445722579956,0.30625230073928833,-0.15762510895729065,-6.569134711753577e-05,-0.004022165201604366,-0.028211012482643127,0.09213797748088837,0.21419215202331543,-0.06300187110900879,-0.007281394209712744,-0.005837294273078442,-0.0003271529858466238,-0.007008182816207409,-0.05925848335027695,0.27433574199676514,0.8190721869468689,15.278594017028809,0.009999999776482582,-0.0067098247818648815,0.3433573246002197,0.6146879196166992,0.10394597053527832,136792.0,0.484571248292923,611.02001953125,753.2000122070312,-106.24678039550781,-129.7275390625
26,-6.332467555999756,-0.3322921395301819,0.30512744188308716,-0.1566619873046875,-6.459803262259811e-05,-0.00405135890468955,-0.027874592691659927,0.09190621227025986,0.2135469913482666,-0.062731072306633,-0.007144669070839882,-0.005808498710393906,-0.00032271165400743484,-0.006932548712939024,-0.058778442442417145,0.2729361951351166,0.8194390535354614,15.18448257446289,0.009999999776482582,-0.006673937197774649,0.2996230721473694,0.6058118343353271,0.10428071022033691,138438.0,0.48270151019096375,636.6799926757812,778.9299926757812,-110.46441650390625,-134.17529296875
27,-6.86886739730835,-0.3595174252986908,0.33025282621383667,-0.16699789464473724,-7.030890265014023e-05,-0.004362805746495724,-0.03033004328608513,0.09930913150310516,0.2308041900396347,-0.06798737496137619,-0.007759535685181618,-0.006281803362071514,-0.000358542543835938,-0.007281826343387365,-0.06377623975276947,0.2982189655303955,0.8848036527633667,15.07296371459961,0.009999999776482582,-0.0076428805477917194,0.25448426604270935,0.6158747673034668,0.10398149490356445,136560.0,0.48024052381515503,659.3400268554688,829.4199829101562,-114.65119171142578,-142.10867309570312
28,-6.79465389251709,-0.3544958531856537,0.3278779685497284,-0.16918307542800903,-6.975745054660365e-05,-0.004357235040515661,-0.02999051660299301,0.09882807731628418,0.22912947833538055,-0.06750257313251495,-0.007751848082989454,-0.0062227025628089905,-0.00034739598049782217,-0.007549745496362448,-0.0633603036403656,0.2926933765411377,0.8801085352897644,14.949028968811035,0.009999999776482582,-0.006067109759896994,0.22332371771335602,0.6118602752685547,0.10394716262817383,137333.0,0.4779154658317566,683.02001953125,853.8699951171875,-118.31879425048828,-145.9786376953125
29,-7.3473639488220215,-0.3838317096233368,0.3542533814907074,-0.17901967465877533,-7.373526750598103e-05,-0.0046798656694591045,-0.03235256299376488,0.10652898997068405,0.24894706904888153,-0.07254763692617416,-0.008277297019958496,-0.0067319623194634914,-0.0003694718179758638,-0.00788550078868866,-0.06830380856990814,0.3208993077278137,0.9551383852958679,14.81563949584961,0.009999999776482582,-0.0068552871234714985,0.1856997013092041,0.6145646572113037,0.10409712791442871,136787.0,0.4750337600708008,709.6199951171875,874.8599853515625,-122.79475402832031,-149.5125274658203
30,-7.584888458251953,-0.3960251808166504,0.36625367403030396,-0.1840272843837738,-7.579556404380128e-05,-0.004852993413805962,-0.033293429762125015,0.11022330820560455,0.25640618801116943,-0.07527566701173782,-0.008534524589776993,-0.00694423820823431,-0.0003844606108032167,-0.008091412484645844,-0.0704069435596466,0.32712942361831665,0.9848790168762207,14.685625076293945,0.009999999776482582,-0.0058985017240047455,0.18624380230903625,0.6140437126159668,0.10391759872436523,136921.0,0.47246253490448,732.4199829101562,924.5800170898438,-126.39561462402344,-157.10598754882812
31,-7.495593070983887,-0.3890345096588135,0.3624829649925232,-0.18218588829040527,-7.830075628589839e-05,-0.00473750289529562,-0.03289463743567467,0.1093236431479454,0.2543625235557556,-0.0743350088596344,-0.008468623273074627,-0.006845319643616676,-0.00038914306787773967,-0.0081603042781353,-0.06974093616008759,0.3286798894405365,0.9678952097892761,14.576684951782227,0.009999999776482582,-0.007108703721314669,0.1580073982477188,0.6098973751068115,0.10486221313476562,137534.0,0.4696338176727295,753.2000122070312,948.9099731445312,-129.7275390625,-160.8660430908203
32,-8.06602668762207,-0.4192567765712738,0.3902541995048523,-0.19638869166374207,-8.453844930045307e-05,-0.005147998221218586,-0.03551585227251053,0.11777912080287933,0.2737096846103668,-0.08006910979747772,-0.009085608646273613,-0.007385645993053913,-0.0004134135670028627,-0.008691569790244102,-0.07534102350473404,0.35518962144851685,1.0467032194137573,14.391634941101074,0.006666666828095913,-0.010297478176653385,0.11736924201250076,0.6131095886230469,0.10401511192321777,137080.0,0.4668181538581848,778.9299926757812,972.8800048828125,-134.17529296875,-164.65086364746094
33,-8.30638313293457,-0.42971453070640564,0.40225446224212646,-0.20400437712669373,-8.689443347975612e-05,-0.005304056219756603,-0.03648466616868973,0.12118040770292282,0.28326737880706787,-0.08221416175365448,-0.009285930544137955,-0.007602176629006863,-0.0004284133610781282,-0.009116213768720627,-0.0774090513586998,0.3620414137840271,1.077616572380066,14.26313591003418,0.006666666828095913,-0.010469997301697731,0.09780138731002808,0.6210989952087402,0.10397148132324219,135578.0,0.46437495946884155,804.0599975585938,1001.0,-138.38577270507812,-168.03048706054688
34,-8.183748245239258,-0.42455825209617615,0.3972128629684448,-0.1966724842786789,-8.561727008782327e-05,-0.005185883026570082,-0.03581664711236954,0.11980151385068893,0.2801281213760376,-0.08106952160596848,-0.009081568568944931,-0.0074864886701107025,-0.00041836441960185766,-0.008824501186609268,-0.07627791166305542,0.36010226607322693,1.0683730840682983,14.148368835449219,0.004444444552063942,-0.011434623040258884,0.09596291929483414,0.619692325592041,0.10432076454162598,135776.0,0.46041205525398254,829.4199829101562,1001.0,-142.10867309570312,-166.92254638671875
35,-8.780633926391602,-0.4535091519355774,0.4262549877166748,-0.21037507057189941,-9.103474440053105e-05,-0.005574838723987341,-0.03848787397146225,0.12867003679275513,0.3005063533782959,-0.08702552318572998,-0.009778166189789772,-0.008008855395019054,-0.00044770591193810105,-0.00939774326980114,-0.08182396739721298,0.3863319754600525,1.1478465795516968,13.983839988708496,0.006666666828095913,-0.011487521231174469,0.07743104547262192,0.6141390800476074,0.10363912582397461,136955.0,0.45763328671455383,853.8699951171875,1001.0,-145.9786376953125,-164.61305236816406
36,-9.029289245605469,-0.4637959897518158,0.43825528025627136,-0.21647672355175018,-9.286677232012153e-05,-0.005804677959531546,-0.03949732705950737,0.1321485936641693,0.3094939589500427,-0.08932896703481674,-0.010022958740592003,-0.008207157254219055,-0.000471743376692757,-0.009598581120371819,-0.08410906791687012,0.4022875428199768,1.1762856245040894,13.833497047424316,0.004444444552063942,-0.012131541967391968,0.05445721000432968,0.618781328201294,0.10416841506958008,135976.0,0.4536031186580658,874.8599853515625,1001.0,-149.5125274658203,-163.7057647705078
37,-9.245616912841797,-0.475726455450058,0.4502555727958679,-0.21872834861278534,-9.610820416128263e-05,-0.00588645925745368,-0.040474213659763336,0.1357782781124115,0.3187658488750458,-0.09155341237783432,-0.010333290323615074,-0.008437984623014927,-0.0004689265042543411,-0.009780218824744225,-0.08640444278717041,0.40918684005737305,1.2070560455322266,13.586098670959473,0.00296296295709908,-0.014260318130254745,0.040082670748233795,0.6151764392852783,0.09882712364196777,137679.0,0.4480304419994354,900.469970703125,1001.0,-153.39859008789062,-162.74307250976562
38,-9.474008560180664,-0.4867713451385498,0.4622558355331421,-0.22586792707443237,-9.798540122574195e-05,-0.0060639395378530025,-0.04146146401762962,0.13955453038215637,0.3271294832229614,-0.09403015673160553,-0.01059423666447401,-0.008643477223813534,-0.0004825470387004316,-0.009926989674568176,-0.08867361396551132,0.4216620922088623,1.2437310218811035,13.294623374938965,0.00296296295709908,-0.015269724652171135,0.03828630596399307,0.6369435787200928,0.10898852348327637,131786.0,0.4421537220478058,924.5800170898438,1001.0,-157.10598754882812,-159.9567413330078
39,-9.715595245361328,-0.4981730580329895,0.47425612807273865,-0.22832873463630676,-0.00010064176603918895,-0.006205598823726177,-0.042413707822561264,0.14306777715682983,0.3362123966217041,-0.09630714356899261,-0.010865587741136551,-0.008866548538208008,-0.0004910838324576616,-0.009971095249056816,-0.09075534343719482,0.4373321533203125,1.2755892276763916,12.950968742370605,0.001316872425377369,-0.016355672851204872,0.03113516792654991,0.6519060134887695,0.1041722297668457,130018.0,0.4378991425037384,948.9099731445312,1001.0,-160.8660430908203,-158.2366180419922
40,-9.93010139465332,-0.5079599618911743,0.48625636100769043,-0.23689186573028564,-0.00010356436541769654,-0.006298539694398642,-0.043253377079963684,0.14694128930568695,0.34457239508628845,-0.09878488630056381,-0.011117376387119293,-0.009054356254637241,-0.0005040272371843457,-0.010521255433559418,-0.092929407954216,0.44249391555786133,1.3034517765045166,12.620987892150879,0.0002601229352876544,-0.016483981162309647,0.042202193289995193,0.6191880702972412,0.10450601577758789,135836.0,0.43019577860832214,972.8800048828125,1001.0,-164.65086364746094,-156.50274658203125
41,-8.87747573852539,-0.45200344920158386,0.4353599548339844,-0.2072209119796753,-9.323210542788729e-05,-0.005636577494442463,-0.03857014700770378,0.13161973655223846,0.3093189001083374,-0.08821927011013031,-0.009836459532380104,-0.008084082044661045,-0.00044891898869536817,-0.009277262724936008,-0.0830361396074295,0.40384262800216675,1.1732982397079468,12.407447814941406,0.0005852766335010529,-0.013009901158511639,0.025071632117033005,0.6323277950286865,0.1045842170715332,133399.0,0.4230266213417053,993.6500244140625,1001.0,-167.30262756347656,-153.21749877929688
42,-9.743742942810059,-0.49423444271087646,0.4796522557735443,-0.23199260234832764,-0.00010261401621391997,-0.006272193975746632,-0.04232972115278244,0.14500769972801208,0.34307146072387695,-0.09656016528606415,-0.010815046727657318,-0.008873526006937027,-0.0004880565102212131,-0.010400830768048763,-0.09149006009101868,0.4384428858757019,1.2889362573623657,11.953964233398438,0.0002601229352876544,-0.016671162098646164,0.015482179820537567,0.619511604309082,0.10434341430664062,135806.0,0.41486719250679016,1001.0,1001.0,-168.03048706054688,-151.5120849609375
43,-9.721229553222656,-0.48966509103775024,0.4796522557735443,-0.2264954298734665,-0.0001033694643410854,-0.006193165667355061,-0.041972920298576355,0.14504219591617584,0.34443649649620056,-0.0961809754371643,-0.010571494698524475,-0.008827868849039078,-0.0004926035762764513,-0.010068485513329506,-0.0908893346786499,0.44332724809646606,1.2882790565490723,11.565774917602539,0.00039018443203531206,-0.015352130867540836,0.012518113479018211,0.6203091144561768,0.10436177253723145,135653.0,0.4064074456691742,1001.0,1001.0,-166.92254638671875,-147.93423461914062
44,-9.684873580932617,-0.486208438873291,0.4796522557735443,-0.2254851907491684,-0.00010181608377024531,-0.006117591634392738,-0.04177522659301758,0.14506523311138153,0.34572237730026245,-0.0958237498998642,-0.010636880993843079,-0.008792022243142128,-0.0004797032743226737,-0.010052886791527271,-0.09085937589406967,0.4413588047027588,1.287630319595337,11.051980972290039,2.283658250235021e-05,-0.018106641247868538,0.010318995453417301,0.61309814453125,0.10384416580200195,137115.0,0.39687106013298035,1001.0,1001.0,-166.31016540527344,-146.64877319335938
45,-10.062220573425293,-0.5020794868469238,0.5005067586898804,-0.2299719899892807,-0.00010562222450971603,-0.00639084167778492,-0.04324769228696823,0.1514524221420288,0.3602601885795593,-0.10012713074684143,-0.010937327519059181,-0.009113137610256672,-0.0005034445784986019,-0.01031787134706974,-0.0945490151643753,0.46251362562179565,1.3502368927001953,10.669346809387207,0.00039018443203531206,-0.011931651271879673,0.009771636687219143,0.6218085289001465,0.1041107177734375,135420.0,0.38797083497047424,1001.0,1001.0,-164.61305236816406,-144.2066192626953
46,-10.011665344238281,-0.4964151084423065,0.5005067586898804,-0.2303893268108368,-0.00010502953955437988,-0.006331390701234341,-0.04290248081088066,0.151399627327919,0.3626132607460022,-0.09947352111339569,-0.01080350112169981,-0.009052477777004242,-0.0004957429482601583,-0.010270447470247746,-0.09415368735790253,0.4725806713104248,1.3479341268539429,9.944367408752441,1.0149592526431661e-05,-0.01841261424124241,0.010503629222512245,0.6226704120635986,0.10479855537414551,135131.0,0.3780466318130493,1001.0,1001.0,-163.7057647705078,-139.52740478515625
47,-9.985288619995117,-0.4919550120830536,0.5005067586898804,-0.22514182329177856,-0.0001065311225829646,-0.006358546670526266,-0.04274514317512512,0.15154632925987244,0.3627890944480896,-0.09942465275526047,-0.010818774811923504,-0.009001686237752438,-0.0004968730499967933,-0.010222653858363628,-0.09404401481151581,0.4741358757019043,1.3471486568450928,9.648021697998047,0.0005852766335010529,-0.009125097654759884,0.015094518661499023,0.6219666004180908,0.09843850135803223,136456.0,0.37053850293159485,1001.0,1001.0,-162.74307250976562,-138.42694091796875
48,-9.900708198547363,-0.48451435565948486,0.5005067586898804,-0.22204139828681946,-0.00010338712309021503,-0.0062299733981490135,-0.04212673753499985,0.15142568945884705,0.3653659224510193,-0.0987088680267334,-0.010610267519950867,-0.008938480168581009,-0.0004817224689759314,-0.010080311447381973,-0.09341925382614136,0.47170478105545044,1.3509706258773804,8.907574653625488,1.0149592526431661e-05,-0.01760578714311123,0.0158619936555624,0.6280949115753174,0.09803986549377441,135379.0,0.3611484169960022,1001.0,1001.0,-160.8360137939453,-136.29302978515625
