step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_knee_swing_flexion,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
10,-1.0344027280807495,-0.05650784820318222,-0.08472628891468048,0.12624990940093994,-0.06488116830587387,-3.8352623050741386e-06,-0.007928380742669106,-0.03660549968481064,-0.011280032806098461,-1.3410176038742065,-0.015220195055007935,0.23130890727043152,-0.004972551017999649,0.08810873329639435,-0.02602534554898739,-0.6662970781326294,-0.005926195532083511,-0.0024467187467962503,0.03544297441840172,-0.010068650357425213,-0.00013606727588921785,-0.003031345084309578,-0.004807574674487114,-2.3093647956848145,0.09066816419363022,0.784491240978241,16.13652992248535,0.009999999776482582,-0.006641689222306013,7.5372161865234375,0.7508738040924072,0.10443353652954102,114934.0,0.5036516189575195,251.52999877929688,157.94000244140625,-86.37745666503906,-54.0380744934082
11,-1.135589838027954,-0.062054526060819626,-0.09318727254867554,0.13824990391731262,-0.07053345441818237,-4.110326699446887e-06,-0.008478142321109772,-0.04003898799419403,-0.012372835539281368,-1.4817790985107422,-0.016655035316944122,0.25321313738822937,-0.005326989106833935,0.09555569291114807,-0.02875673584640026,-0.7222819328308105,-0.006536714732646942,-0.0026800110936164856,0.038061853498220444,-0.010966245085000992,-0.00014826659753452986,-0.0032273977994918823,-0.005273198708891869,-2.5298590660095215,0.09952490031719208,0.8500609397888184,16.156558990478516,0.009999999776482582,-0.0061701382510364056,7.149610996246338,0.7475545406341553,0.10450959205627441,115371.0,0.5043428540229797,277.42999267578125,180.33999633789062,-95.35250091552734,-64.99849700927734
12,-1.2342634201049805,-0.06714825332164764,-0.10089145600795746,0.1502498835325241,-0.07585009932518005,-4.480044935917249e-06,-0.009298785589635372,-0.043264321982860565,-0.013453466817736626,-1.5227410793304443,-0.01824476197361946,0.27465885877609253,-0.005738136358559132,0.10334380716085434,-0.03139335662126541,-0.8029898405075073,-0.006932260002940893,-0.002907987218350172,0.03993681073188782,-0.012383585795760155,-0.00016093879821710289,-0.003357958048582077,-0.005720310844480991,-2.7396645545959473,0.1087430939078331,0.9249114990234375,16.168500900268555,0.009999999776482582,-0.0052965376526117325,7.007124423980713,0.7481460571289062,0.10502171516418457,115222.0,0.5046429634094238,298.8599853515625,201.9600067138672,-101.1633529663086,-70.3294448852539
13,-1.2791216373443604,-0.06973007321357727,-0.10472336411476135,0.1555623710155487,-0.08044036477804184,-4.732522938866168e-06,-0.009554467163980007,-0.045104071497917175,-0.013975623063743114,-1.5890588760375977,-0.01858658716082573,0.28487998247146606,-0.0062035913579165936,0.10698067396879196,-0.03250809758901596,-0.7737162113189697,-0.007331430912017822,-0.0030148837249726057,0.04308317229151726,-0.01230620127171278,-0.00016918193432502449,-0.003707834053784609,-0.005940904375165701,-2.8433520793914795,0.11327151954174042,0.9446240663528442,16.22005271911621,0.009999999776482582,-0.005135806277394295,6.8562774658203125,0.7430233955383301,0.1041252613067627,116041.0,0.5052492618560791,323.2099914550781,229.50999450683594,-109.92791748046875,-79.14680480957031
14,-1.373152732849121,-0.07503539323806763,-0.11263860762119293,0.16677069664001465,-0.08645068109035492,-4.931275725539308e-06,-0.01032603532075882,-0.04855849966406822,-0.01501413993537426,-1.7363141775131226,-0.019915856420993805,0.30545803904533386,-0.006455025635659695,0.11650460213422775,-0.03434586152434349,-1.1167566776275635,-0.007872934453189373,-0.0032406672835350037,0.04862802475690842,-0.01274910569190979,-0.00017807824769988656,-0.003990837838500738,-0.006385718937963247,-3.061288833618164,0.12109338492155075,1.0106581449508667,16.218095779418945,0.009999999776482582,-0.006142544560134411,6.640937805175781,0.7458794116973877,0.10431480407714844,115625.0,0.5057963728904724,348.29998779296875,277.42999267578125,-123.65357971191406,-95.35250091552734
15,-1.5353291034698486,-0.08382164686918259,-0.12585926055908203,0.18624985218048096,-0.0960761308670044,-5.649777449434623e-06,-0.011374699883162975,-0.05416656658053398,-0.016768254339694977,-1.8894116878509521,-0.022320937365293503,0.34179720282554626,-0.0072707622312009335,0.12949202954769135,-0.038529880344867706,-1.1497912406921387,-0.008770490065217018,-0.003621394280344248,0.051375240087509155,-0.016873059794306755,-0.00019842557958327234,-0.004466398619115353,-0.007150507532060146,-3.4212889671325684,0.13539259135723114,1.1542253494262695,16.23486328125,0.009999999776482582,-0.00626648822799325,6.316362380981445,0.747382402420044,0.10462665557861328,115379.0,0.5067766308784485,372.8599853515625,298.8599853515625,-130.71975708007812,-101.1633529663086
16,-1.6326532363891602,-0.08951335400342941,-0.13463640213012695,0.19824986159801483,-0.10126367211341858,-5.83200016990304e-06,-0.012348311953246593,-0.057654812932014465,-0.017793115228414536,-1.9925508499145508,-0.024093884974718094,0.3630836009979248,-0.007863376289606094,0.13774296641349792,-0.04103792831301689,-1.1859049797058105,-0.009332302957773209,-0.0038474935572594404,0.055099524557590485,-0.015300096943974495,-0.00021098426077514887,-0.004636609926819801,-0.007598131895065308,-3.6285667419433594,0.14698895812034607,1.2175973653793335,16.255075454711914,0.009999999776482582,-0.00619780458509922,6.186746597290039,0.7483072280883789,0.1039116382598877,115350.0,0.5069118738174438,396.3900146484375,323.2099914550781,-138.89404296875,-109.92791748046875
17,-1.6585054397583008,-0.09097129106521606,-0.1366347223520279,0.2015625685453415,-0.10210069268941879,-6.233545718714595e-06,-0.012414617463946342,-0.05886343866586685,-0.018160289153456688,-2.06360125541687,-0.023830711841583252,0.3692800998687744,-0.008068738505244255,0.14029723405838013,-0.04165339097380638,-1.2557708024978638,-0.009503984823822975,-0.003928173333406448,0.05857279151678085,-0.015563543885946274,-0.0002125966566381976,-0.004747006110846996,-0.007740667089819908,-3.710987091064453,0.14644619822502136,1.2510206699371338,16.272445678710938,0.009999999776482582,-0.005691741593182087,6.015071392059326,0.7435429096221924,0.10463166236877441,115900.0,0.5071671605110168,421.4800109863281,348.29998779296875,-147.17022705078125,-123.65357971191406
18,-1.8323431015014648,-0.100713811814785,-0.15140870213508606,0.22225037217140198,-0.11417371034622192,-6.692470378766302e-06,-0.013684432953596115,-0.06511367857456207,-0.02010640874505043,-2.2945504188537598,-0.026516281068325043,0.40766429901123047,-0.008902814239263535,0.15396425127983093,-0.04613196477293968,-1.3758583068847656,-0.010587923228740692,-0.00433607492595911,0.0640045776963234,-0.01868012174963951,-0.00023733753187116235,-0.005312647204846144,-0.008558014407753944,-4.098711013793945,0.16035862267017365,1.380213737487793,16.26253890991211,0.009999999776482582,-0.006506224628537893,5.38683557510376,0.7461912631988525,0.1040656566619873,115616.0,0.5071992874145508,443.92999267578125,372.8599853515625,-157.1980743408203,-130.71975708007812
19,-1.8494324684143066,-0.10175204277038574,-0.15310853719711304,0.22445893287658691,-0.11577293276786804,-7.078589987941086e-06,-0.013768787495791912,-0.06561525166034698,-0.02020866982638836,-2.2525100708007812,-0.026513149961829185,0.413611501455307,-0.009141946211457253,0.15598368644714355,-0.04645432159304619,-1.2956076860427856,-0.0106838783249259,-0.004369087517261505,0.06490547955036163,-0.017969762906432152,-0.0002459062961861491,-0.005507880821824074,-0.008658195845782757,-4.126904487609863,0.1655975878238678,1.3723020553588867,16.267118453979492,0.009999999776482582,-0.00679975189268589,5.452713489532471,0.743802547454834,0.10428619384765625,115912.0,0.5074486136436462,467.1300048828125,396.3900146484375,-162.48377990722656,-138.89404296875
20,-2.0337395668029785,-0.11154758185148239,-0.16785244643688202,0.24625089764595032,-0.12578535079956055,-7.160229870351031e-06,-0.015089401975274086,-0.07196862250566483,-0.022274639457464218,-2.3344922065734863,-0.029671138152480125,0.45158523321151733,-0.009763605892658234,0.17101728916168213,-0.05099496245384216,-1.325568437576294,-0.011676918715238571,-0.00479562021791935,0.0713353157043457,-0.01765061542391777,-0.00026239719591103494,-0.005768046714365482,-0.009484371170401573,-4.530499458312988,0.18497227132320404,1.4762901067733765,16.282913208007812,0.009999999776482582,-0.005841210950165987,5.059926986694336,0.7472236156463623,0.10455131530761719,115410.0,0.5079185366630554,489.5299987792969,443.92999267578125,-166.99301147460938,-157.1980743408203
21,-2.131016731262207,-0.11729022860527039,-0.1765879988670349,0.2582511901855469,-0.13320767879486084,-7.719412678852677e-06,-0.015994219109416008,-0.07566797733306885,-0.02332444116473198,-2.5688819885253906,-0.030955975875258446,0.47369450330734253,-0.010245127603411674,0.17961245775222778,-0.053407393395900726,-1.6608076095581055,-0.012381331995129585,-0.005030073691159487,0.07290016114711761,-0.01786361075937748,-0.00027619110187515616,-0.006188426166772842,-0.009968806989490986,-4.7493133544921875,0.19039380550384521,1.5787252187728882,16.295970916748047,0.006666666828095913,-0.005658075679093599,4.947109699249268,0.7436580657958984,0.10380291938781738,115998.0,0.5081685781478882,516.27001953125,467.1300048828125,-179.10476684570312,-162.48377990722656
22,-2.2371551990509033,-0.12302549928426743,-0.18508490920066833,0.27025145292282104,-0.1403418779373169,-8.416708624281455e-06,-0.016676723957061768,-0.07958756387233734,-0.024583755061030388,-2.665212392807007,-0.03191627562046051,0.4970968961715698,-0.010884645394980907,0.1880262792110443,-0.055870212614536285,-1.8030726909637451,-0.01304828654974699,-0.005282494705170393,0.07895944267511368,-0.022675413638353348,-0.00029457377968356013,-0.00652204267680645,-0.010505902580916882,-4.988783836364746,0.20013639330863953,1.6378440856933594,16.333486557006836,0.009999999776482582,-0.004482962191104889,4.808755397796631,0.7473886013031006,0.10391473770141602,115474.0,0.5089827179908752,540.6199951171875,489.5299987792969,-188.53814697265625,-166.99301147460938
23,-2.331777572631836,-0.1287693828344345,-0.19396016001701355,0.2822517454624176,-0.1432162970304489,-8.679366146679968e-06,-0.017376888543367386,-0.08314596861600876,-0.025592707097530365,-2.723611831665039,-0.03328444063663483,0.5196026563644409,-0.01157210674136877,0.19671392440795898,-0.05825696140527725,-1.6649105548858643,-0.013547860085964203,-0.0055071450769901276,0.08216487616300583,-0.02488018199801445,-0.00030458447872661054,-0.006726599298417568,-0.010940025560557842,-5.2074432373046875,0.2117472141981125,1.7304575443267822,16.348346710205078,0.009999999776482582,-0.004734616726636887,4.573076248168945,0.7484362125396729,0.10582661628723145,115074.0,0.5097760558128357,564.489990234375,516.27001953125,-192.31573486328125,-179.10476684570312
24,-2.429460048675537,-0.13415127992630005,-0.20196080207824707,0.2942520081996918,-0.15024147927761078,-9.109066013479605e-06,-0.01782057248055935,-0.08658924698829651,-0.026706073433160782,-2.8534915447235107,-0.034755151718854904,0.5418874621391296,-0.011975951492786407,0.20461347699165344,-0.06086262688040733,-1.6715056896209717,-0.014135085046291351,-0.005739430896937847,0.08505650609731674,-0.025942545384168625,-0.00031259909155778587,-0.007112197577953339,-0.011442238464951515,-5.421456813812256,0.2197035402059555,1.8103998899459839,16.366863250732422,0.009999999776482582,-0.006566663738340139,4.339222431182861,0.747551441192627,0.10443663597106934,115381.0,0.5100106000900269,586.2000122070312,540.6199951171875,-199.9214630126953,-188.53814697265625
25,-2.5327956676483154,-0.14014111459255219,-0.2110985517501831,0.30625230073928833,-0.15469621121883392,-9.13472831598483e-06,-0.01882997900247574,-0.09038656949996948,-0.027780529111623764,-2.9300038814544678,-0.03634370490908623,0.5626729726791382,-0.012461747042834759,0.2128048837184906,-0.06338722258806229,-1.840614676475525,-0.014765358529984951,-0.005973241291940212,0.09030847251415253,-0.024118632078170776,-0.00033021840499714017,-0.007257896941155195,-0.01189766451716423,-5.644469261169434,0.23006783425807953,1.8690097332000732,16.372455596923828,0.009999999776482582,-0.006436260882765055,4.284427165985107,0.7455539703369141,0.1037588119506836,115745.0,0.509702205657959,611.02001953125,564.489990234375,-206.14634704589844,-192.31573486328125
26,-2.5195136070251465,-0.13939732313156128,-0.20979546010494232,0.30512744188308716,-0.15460285544395447,-9.086435966310091e-06,-0.018746361136436462,-0.08973740041255951,-0.02758798561990261,-2.8954672813415527,-0.03671301528811455,0.5599214434623718,-0.012382231652736664,0.21235762536525726,-0.06306145340204239,-1.6828550100326538,-0.014629116281867027,-0.005954771302640438,0.09070932865142822,-0.022424764931201935,-0.00032484764233231544,-0.007236256264150143,-0.01183663122355938,-5.6277008056640625,0.23032578825950623,1.8557820320129395,16.37933921813965,0.009999999776482582,-0.005840787198394537,4.0101728439331055,0.7477965354919434,0.10528063774108887,115234.0,0.5098256468772888,636.6799926757812,611.02001953125,-212.7165985107422,-206.14634704589844
27,-2.7370333671569824,-0.15151242911815643,-0.22830480337142944,0.33025282621383667,-0.16739463806152344,-1.0212824236077722e-05,-0.02003539726138115,-0.09740790724754333,-0.02995246648788452,-3.0976123809814453,-0.03912424296140671,0.6079995632171631,-0.013407796621322632,0.22988268733024597,-0.0682433545589447,-2.017731189727783,-0.01590537652373314,-0.00644310750067234,0.10016137361526489,-0.024658657610416412,-0.00036072422517463565,-0.007774761877954006,-0.012854484841227531,-6.0889081954956055,0.25023701786994934,2.0234646797180176,16.40781021118164,0.009999999776482582,-0.006012946367263794,3.9165737628936768,0.7478337287902832,0.10451936721801758,115332.0,0.5104613304138184,659.3400268554688,636.6799926757812,-225.24839782714844,-212.7165985107422
28,-2.716076612472534,-0.1507158726453781,-0.2269906997680664,0.3278779685497284,-0.1669640839099884,-1.0400442988611758e-05,-0.020107707008719444,-0.09724393486976624,-0.029874149709939957,-3.14827823638916,-0.038797326385974884,0.6038030385971069,-0.013670220039784908,0.22798606753349304,-0.06782018393278122,-1.9789232015609741,-0.015919769182801247,-0.006416455842554569,0.09797987341880798,-0.02603377029299736,-0.0003560340846888721,-0.007918820716440678,-0.012808365747332573,-6.072055816650391,0.2464623898267746,2.023637056350708,16.4149227142334,0.009999999776482582,-0.005588986445218325,4.008481979370117,0.7461426258087158,0.10392212867736816,115642.0,0.5107900500297546,683.02001953125,659.3400268554688,-234.99334716796875,-225.24839782714844
29,-2.93621826171875,-0.16332341730594635,-0.24623386561870575,0.3542533814907074,-0.17758047580718994,-1.0392750482424162e-05,-0.02184472791850567,-0.10484157502651215,-0.03211010992527008,-3.3882033824920654,-0.04258948192000389,0.6490110754966736,-0.014395134523510933,0.2462444305419922,-0.073298379778862,-2.2722373008728027,-0.01715017482638359,-0.006933274678885937,0.11193188279867172,-0.0287125613540411,-0.0003751562617253512,-0.00824334379285574,-0.01380433514714241,-6.562366485595703,0.26605576276779175,2.1651687622070312,16.433639526367188,0.009999999776482582,-0.00618402473628521,3.526426315307617,0.7494521141052246,0.10471272468566895,115087.0,0.5115739107131958,709.6199951171875,683.02001953125,-245.1800079345703,-234.99334716796875
30,-3.0361783504486084,-0.1685050129890442,-0.2539941072463989,0.36625367403030396,-0.18416480720043182,-1.1130918210255913e-05,-0.022510981187224388,-0.10826381295919418,-0.03328385204076767,-3.4115443229675293,-0.043497078120708466,0.6729676127433777,-0.014999408274888992,0.2548590302467346,-0.07570543140172958,-2.2038896083831787,-0.017753880470991135,-0.007167592644691467,0.10993759334087372,-0.02827657386660576,-0.00038936769124120474,-0.008615258149802685,-0.014286240562796593,-6.781945705413818,0.277010053396225,2.2267303466796875,16.467281341552734,0.009999999776482582,-0.006916148588061333,3.454807996749878,0.7435002326965332,0.1046745777130127,115900.0,0.5121377110481262,732.4199829101562,709.6199951171875,-251.6278533935547,-245.1800079345703
31,-3.007195234298706,-0.16729871928691864,-0.2522181570529938,0.3624829649925232,-0.18396954238414764,-1.1566415196284652e-05,-0.022196989506483078,-0.10761439800262451,-0.033114247024059296,-3.4190473556518555,-0.04214228689670563,0.6675889492034912,-0.015300258994102478,0.2505764365196228,-0.07538670301437378,-2.1902270317077637,-0.017721109092235565,-0.007098671048879623,0.11068040132522583,-0.028177324682474136,-0.0003943502379115671,-0.008791700005531311,-0.014213813468813896,-6.719069480895996,0.2740306854248047,2.2156457901000977,16.461111068725586,0.009999999776482582,-0.006272752303630114,3.3423359394073486,0.74196457862854,0.10431957244873047,116159.0,0.5123226642608643,753.2000122070312,732.4199829101562,-257.8071594238281,-251.6278533935547
32,-3.2380428314208984,-0.1804601550102234,-0.27204617857933044,0.3902541995048523,-0.19665491580963135,-1.1788237316068262e-05,-0.023759573698043823,-0.11583401262760162,-0.035582125186920166,-3.6048455238342285,-0.0462195947766304,0.7170740962028503,-0.016107331961393356,0.27162250876426697,-0.08064888417720795,-2.4084556102752686,-0.01917153038084507,-0.007655998691916466,0.11900375783443451,-0.031886450946331024,-0.00041625351877883077,-0.009163500741124153,-0.015285730361938477,-7.24532413482666,0.2951684296131134,2.40586519241333,16.50865364074707,0.004444444552063942,-0.006413804367184639,3.110222578048706,0.7462942600250244,0.1045522689819336,115536.0,0.5127859711647034,778.9299926757812,778.9299926757812,-266.6691589355469,-266.6691589355469
33,-3.3373851776123047,-0.18581710755825043,-0.280143678188324,0.40225446224212646,-0.20310872793197632,-1.2793366295227315e-05,-0.024415528401732445,-0.11944859474897385,-0.036680325865745544,-3.841398239135742,-0.04735524579882622,0.7410792708396912,-0.01674557290971279,0.27934205532073975,-0.08330453932285309,-2.7952537536621094,-0.019582463428378105,-0.007880708202719688,0.12443836778402328,-0.03350799158215523,-0.0004342713509686291,-0.00970738660544157,-0.015789104625582695,-7.456681728363037,0.30318933725357056,2.4475393295288086,16.51416015625,0.006666666828095913,-0.008399242535233498,2.9454457759857178,0.7507946491241455,0.10464310646057129,114916.0,0.513155460357666,804.0599975585938,804.0599975585938,-280.7853088378906,-280.7853088378906
34,-3.293829917907715,-0.1842244565486908,-0.2779788672924042,0.3972128629684448,-0.19878780841827393,-1.2168336979812011e-05,-0.024042924866080284,-0.11795417964458466,-0.03614659607410431,-3.6329455375671387,-0.04697323963046074,0.7301841974258423,-0.01646890491247177,0.2769283056259155,-0.0819583535194397,-2.3754472732543945,-0.019367307424545288,-0.0077856965363025665,0.12193451821804047,-0.0331881083548069,-0.0004224467556923628,-0.00939472671598196,-0.015582486055791378,-7.371461391448975,0.3073866367340088,2.4249377250671387,16.553022384643555,0.006666666828095913,-0.006844327785074711,2.6766533851623535,0.7441878318786621,0.10511445999145508,115746.0,0.5137354731559753,829.4199829101562,829.4199829101562,-283.9684143066406,-283.9684143066406
35,-3.540684700012207,-0.19737935066223145,-0.29767099022865295,0.4262549877166748,-0.2125174105167389,-1.320063165621832e-05,-0.02616051211953163,-0.1267050951719284,-0.038918815553188324,-3.8318259716033936,-0.050020527094602585,0.7851467132568359,-0.01769113913178444,0.2987663745880127,-0.08750884234905243,-2.5930209159851074,-0.020764708518981934,-0.00835188664495945,0.1341758817434311,-0.03318730741739273,-0.00046434038085862994,-0.010004905983805656,-0.016744747757911682,-7.906041622161865,0.33040615916252136,2.617746114730835,16.544517517089844,0.006666666828095913,-0.007421610411256552,2.59067440032959,0.742544412612915,0.10563087463378906,115900.0,0.5142964720726013,853.8699951171875,853.8699951171875,-288.4278869628906,-288.4278869628906
