step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_vel,Episode/rew_feet_clearance,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
0,-0.022550299763679504,-0.002586871152743697,0.006125000771135092,-0.0023445128463208675,-8.367087502847426e-07,-8.227241778513417e-05,-0.00044848048128187656,0.0006934825796633959,0.004335643723607063,-0.0012456548865884542,-0.00011547971371328458,-0.0001018871262203902,-6.249061698326841e-06,-9.09911614144221e-05,-0.0001957355998456478,0.0049389260821044445,0.030615484341979027,15.960468292236328,0.001500000013038516,-0.006902892608195543,0.03173743560910225,3.3823461532592773,0.25724196434020996,27009.0,0.4998016059398651,12.494253158569336,,0.33464330434799194,
1,-0.0670289471745491,-0.007317866664379835,0.01679166406393051,-0.008144862949848175,-2.995024260599166e-06,-0.00022268899192567915,-0.0014385890681296587,0.0020645596086978912,0.011406289413571358,-0.0035482533276081085,-0.00036744948010891676,-0.00030899449484422803,-1.6770562069723383e-05,-0.00037418934516608715,-0.0006106169894337654,0.012097219005227089,0.08611840009689331,15.96137523651123,0.003375000087544322,-0.006288839504122734,0.02698478102684021,0.6374938488006592,0.10599303245544434,132220.0,0.49960005283355713,34.95000076293945,,0.8138599991798401,
2,-0.11777564883232117,-0.012656415812671185,0.028770819306373596,-0.014965075999498367,-5.704510840587318e-06,-0.000369853078154847,-0.002542373025789857,0.003611051244661212,0.01970759592950344,-0.006034001708030701,-0.0006627831608057022,-0.0005353359738364816,-2.9568189347628504e-05,-0.0006452463567256927,-0.0010625706054270267,0.020300734788179398,0.1462400108575821,15.946284294128418,0.005062500014901161,-0.006831504870206118,0.028285875916481018,0.64235520362854,0.10458135604858398,131609.0,0.499612420797348,56.279998779296875,,1.2594728469848633,
3,-0.1739690899848938,-0.018546991050243378,0.042249977588653564,-0.022175652906298637,-8.244079253927339e-06,-0.0005487262969836593,-0.003787815570831299,0.005334892775863409,0.029133906587958336,-0.00880725309252739,-0.0009756868239492178,-0.0007937603513710201,-4.364876076579094e-05,-0.0009725868585519493,-0.0015874409582465887,0.03033197484910488,0.23041781783103943,15.949850082397461,0.007593750022351742,-0.006730079650878906,0.022531630471348763,0.6450767517089844,0.10476422309875488,131099.0,0.4996810853481293,85.41000366210938,12.494253158569336,2.0163397789001465,0.33464330434799194
4,-0.22420629858970642,-0.02385486662387848,0.05424996837973595,-0.028208043426275253,-1.0806026693899184e-05,-0.0007020175689831376,-0.004904340952634811,0.006905458867549896,0.03736551105976105,-0.011320700868964195,-0.0012629182310774922,-0.001024393131956458,-5.6336364650633186e-05,-0.001304772449657321,-0.0020608478225767612,0.036710046231746674,0.27049577236175537,15.938762664794922,0.009999999776482582,-0.0067821103148162365,0.0343736857175827,0.6483469009399414,0.10393285751342773,130674.0,0.4994349777698517,108.3499984741211,34.95000076293945,2.3566482067108154,0.8138599991798401
5,-0.2742527723312378,-0.02919609472155571,0.06624995917081833,-0.0337342768907547,-1.3261693311505951e-05,-0.000891422329004854,-0.006021091248840094,0.008441202342510223,0.04622339457273483,-0.013660180382430553,-0.0015695956535637379,-0.0012549356324598193,-7.052853470668197e-05,-0.0015065474435687065,-0.002518636640161276,0.043919406831264496,0.3378918170928955,15.936049461364746,0.009999999776482582,-0.007080873940140009,0.022763457149267197,0.6409955024719238,0.10480284690856934,131810.0,0.4993349313735962,131.3300018310547,85.41000366210938,2.734286069869995,2.0163397789001465
6,-0.32499322295188904,-0.03452855348587036,0.07824994623661041,-0.04017980769276619,-1.5665167666156776e-05,-0.0010226878803223372,-0.007142126094549894,0.009971220046281815,0.0546896755695343,-0.016108429059386253,-0.0018156984588131309,-0.0014879449736326933,-8.331547724083066e-05,-0.0017587695037946105,-0.0029849018901586533,0.052804939448833466,0.41086238622665405,15.942388534545898,0.009999999776482582,-0.006674785632640123,0.02686670422554016,0.6173379421234131,0.10386824607849121,136304.0,0.4993096590042114,157.94000244140625,108.3499984741211,3.5063931941986084,2.3566482067108154
7,-0.37466105818748474,-0.03979403153061867,0.0902499407529831,-0.0450957715511322,-1.8572081899037585e-05,-0.0011979625560343266,-0.008262143470346928,0.011516696773469448,0.06311646103858948,-0.018567651510238647,-0.0021380800753831863,-0.001715734601020813,-9.672171290731058e-05,-0.0020362073555588722,-0.003453583922237158,0.05981094762682915,0.46115121245384216,15.932007789611816,0.009999999776482582,-0.006579093635082245,0.027684831991791725,0.6119358539581299,0.10413193702697754,137283.0,0.4992647171020508,180.33999633789062,131.3300018310547,4.11854362487793,2.734286069869995
8,-0.4058370590209961,-0.04305810481309891,0.09779159724712372,-0.048298388719558716,-2.0208935893606395e-05,-0.0012839788105338812,-0.008939562365412712,0.012519186362624168,0.06841889768838882,-0.020111413672566414,-0.00228183064609766,-0.001862824778072536,-0.00010329087672289461,-0.0021393578499555588,-0.0037338221445679665,0.06853035092353821,0.5089172720909119,15.948504447937012,0.009999999776482582,-0.006956053897738457,0.027162672951817513,0.6133830547332764,0.10459327697753906,136918.0,0.49963322281837463,201.9600067138672,180.33999633789062,4.7549638748168945,4.11854362487793
9,-0.4762348532676697,-0.050386469811201096,0.11424992978572845,-0.05824607238173485,-2.4321414457517676e-05,-0.0015250621363520622,-0.010510443709790707,0.014634761027991772,0.08017517626285553,-0.023429110646247864,-0.0027237150352448225,-0.0021801204420626163,-0.00012335096835158765,-0.002608075737953186,-0.0043884506449103355,0.07644125074148178,0.5927606225013733,15.962812423706055,0.009999999776482582,-0.00591726740822196,0.031647272408008575,0.6136693954467773,0.10482645034790039,136819.0,0.4999639391899109,229.50999450683594,201.9600067138672,4.657787799835205,4.7549638748168945
